"","X12.D12.2.neg","X28.D12.3.neg","X44.D12.1.neg","X52.D12.4.neg","X05.F12.4.neg","X22.F12.1.neg","X38.F12.2.neg","X43.F12.3.neg","X02.C12.2.neg","X18.C12.3.neg","X33.C12.4.neg","X53.Blank.neg","X10.QC1.neg","X24.QC.2.neg","X39.QC3.neg","X09.X12.3.neg","X32.X12.2.neg","X41.X12.1.neg"
"Label","Drought","Drought","Drought","Drought","Fusarium","Fusarium","Fusarium","Fusarium","Mock","Mock","Mock","Other","Other","Other","Other","Xanthomonas","Xanthomonas","Xanthomonas"
"M485.178T783.442"," 9109.007","14525.016","    0.000"," 7357.059","11081.211"," 7736.555","15626.200","17486.153","14707.110"," 6521.620","14202.000","    0.000"," 5301.842","11438.944"," 5754.502","    0.000","21735.484","13984.224"
"M371.133T805.134","5705.0376","4335.2821","   0.0000","5850.3392","8218.3920","4223.3550","7778.9916","3585.3392","6040.4065","1499.3112","6572.2103"," 402.3907","2888.0153","5542.0709","5114.7484","   0.0000","4724.9693","3678.6098"
"M439.083T756.683"," 5120.647"," 5201.346","    0.000","13237.123"," 4310.295"," 5029.566"," 7676.857"," 6202.318"," 4081.336"," 4507.030"," 4105.209","  315.460"," 4527.598"," 3803.417"," 8503.676","  199.000"," 5378.597"," 4865.137"
"M985.784T316.247","7532.3010","2853.3055","   0.0000","6239.2902","7971.0108","2332.1924","6481.6903","4832.4633","5098.3999","2929.8671","8439.2595"," 237.6225","3513.8103","4613.2520","4296.6392","   0.0000","9352.9677","7789.6351"
"M479.19T902.518"," 5629.903"," 7841.877","    0.000"," 5856.535","10951.836"," 6825.192"," 7642.092"," 9240.132","11201.223"," 5872.776","14071.496","    0.000"," 8265.240"," 7799.538","10016.770","    0.000","15228.493","10612.949"
"M413.081T316.361","11138.913","13188.127"," 1433.259","21443.673","17572.727","14004.522","16273.008","16109.506","14690.756","13661.706","17951.073","  203.071","16113.706","15799.064","13448.703","    0.000","22109.581","19966.773"
"M417.177T763.775"," 589.0605","2387.9399","   0.0000","2296.8091","2976.1907","4188.9826","3350.8506","6486.9013","2949.4038","3202.0617","3985.7441","   0.0000","3203.5368","3173.4734","   0.0000","   0.0000","3292.7767","4664.5075"
"M225.002T107.866","64440.09","61639.34","    0.00","34690.73","55269.87","47359.65","36472.75","46817.38","24162.82","27316.23","38932.03","    0.00","35516.07","34575.78","39512.27","  233.00","55174.74","41308.57"
"M547.145T895.878","2114.6228","1883.6457"," 397.4511","4268.2931","5727.0971","2615.9955","2236.5505","4357.5581","2571.6083","2579.3378","3998.4938","   0.0000","1522.4373","2681.8161","3082.9447","   0.0000","2321.4275","7125.0380"
"M947.485T901.595"," 9131.488"," 4468.078","    0.000","21788.962","10388.258","15219.443","10289.608","14154.164"," 6852.368"," 6801.090","10785.546","    0.000","11114.647"," 6152.494"," 9125.484","    0.000"," 6167.377"," 6227.741"
"M399.165T851.906"," 7887.028"," 9874.806","    0.000","10701.394"," 9317.579"," 5661.935"," 8989.388","11616.687"," 8066.212"," 4581.743"," 9225.441","    0.000"," 3679.668"," 9678.054","11215.825","    0.000"," 9730.031"," 9808.218"
"M895.304T938.238"," 6901.980"," 7223.850","    0.000","24155.308","10076.700","12952.566","18662.565","11816.323"," 5971.302"," 2745.984"," 8029.324","    0.000"," 9211.232"," 9082.403"," 3864.572","    0.000"," 7417.531"," 8802.752"
"M455.081T744.378","19945.255","20447.949","    0.000","24059.484","10337.462","16739.231","23802.957","18438.015","11166.133","15210.250","14073.384","  492.232","19420.850","13075.186","24809.231","  445.000","11391.054","18610.286"
"M430.136T769.014"," 1581.2803"," 5073.4949","    0.0000"," 3168.9503"," 8396.0000"," 6831.4239","10005.7254","11222.7714","  913.4253","  551.3044"," 5587.7664","    0.0000"," 1009.5941"," 2157.1420"," 4893.0249","    0.0000"," 1249.9266"," 9922.3225"
"M590.274T907.848"," 43665.757"," 28943.729","   830.721","123037.180"," 36010.111"," 46854.382"," 30874.270"," 64289.583"," 49061.865"," 84444.900"," 62421.845","     0.000"," 40414.200"," 33966.757"," 59408.373","     0.000"," 10548.376"," 18911.104"
"M353.181T807.324","12952.06","27220.38","    0.00","18193.19","20481.36","22557.47","32255.00","28964.71","15416.60"," 8566.83","29710.11","    0.00","18131.52","18453.60","18409.28","    0.00","27351.78","27104.00"
"M456.925T66.979","15161.996","16491.618"," 2778.849","12118.903","16396.178"," 8549.833","24642.072","34371.964","18375.825","16567.795","30365.549"," 3579.570","17563.500","15552.589","20002.776"," 2760.000"," 8188.593","17526.676"
"M419.115T799.29"," 4572.638"," 5984.088","    0.000"," 8843.958"," 7958.094"," 5620.837"," 5091.142","10143.093"," 5526.886"," 6684.895"," 5989.078","    0.000"," 5080.960"," 6317.647"," 4924.949","    0.000"," 4425.491"," 5904.334"
"M698.988T986.183","10837.525"," 5552.102","    0.000","31911.417"," 8505.749","11157.341","14377.341","28496.537"," 6158.727","16906.403","10515.279","    0.000"," 8921.226"," 5742.327","13298.319","    0.000","10123.041","13354.603"
"M139.002T112.479"," 9974.971"," 5555.499","    0.000","10073.286"," 7433.058"," 7143.490"," 8838.138"," 8303.252"," 6680.376"," 7512.476"," 8371.790","    0.000"," 6373.945"," 7782.028"," 8911.252","    0.000"," 5467.072"," 6586.987"
"M1095.872T896.96"," 8718.6760","11626.0061","    0.0000","15290.7183","17769.1771","18828.8903","19477.6876","14344.7822","10377.7742","15141.1787"," 6532.6969","  293.7664"," 9906.8534","10304.0916","22131.2279","    0.0000","10127.6750","11483.2687"
"M957.374T926.518","22819.112"," 8781.268","    0.000","24238.894"," 8720.205","15451.860","20526.849","16494.828","11461.028"," 4060.497","14573.316","    0.000","16993.994","18260.650","14830.037","    0.000","14993.085","15909.344"
"M429.646T308.971","7649.570","5179.776","   0.000","7625.119","8550.867","4597.274","8391.852","7474.959","5979.971","5374.670","8424.213","   0.000","5942.701","6753.727","5999.348","   0.000","6033.915","8898.541"
"M968.4T974.568"," 7219.595","18357.589","  201.414","46160.857","21009.067","23746.973","65374.471","25000.781","15176.139"," 3440.945","20372.376","    0.000","25424.619","24625.891","30252.600","    0.000","21479.968","17751.432"
"M1015.586T1347.819","19600.5310","23253.8773","  151.6130","26885.4985","25973.2024","19101.9939","25199.5199","24045.8799","22056.9619","16552.2410","30879.1267","  272.0838","18878.7614","20707.3135","22478.0365","  155.0000","37096.7102","26581.9962"
"M1033.603T1229.397","16200.36","23166.24","    0.00","20681.20","20548.81","13259.73","19699.00","23711.93","24208.64","17864.98","29118.31","    0.00","20562.20","17692.53","18777.66","    0.00","26381.31","22307.04"
"M533.169T900.984","11280.168"," 7002.243","    0.000"," 5852.219"," 9394.868"," 7841.459","12391.436","14781.107"," 6530.745"," 6120.848"," 5386.162","    0.000"," 8029.214"," 9302.287"," 8915.213","    0.000","10657.544"," 8264.683"
"M443.193T725.675","21315.680","11289.338","    0.000","25969.703","12881.854","12289.122","18229.338","17545.148","11453.901"," 8690.289","22607.712","    0.000","17252.100","13952.587","12900.697","    0.000"," 9661.290","14827.159"
"M1162.58T906.276"," 9629.5272","  493.2858","    0.0000"," 9467.0947"," 4128.8847"," 4435.9244"," 5067.1149","18927.6484","15601.5288","25177.7886","17864.4059","    0.0000","19485.7292","17545.6680","21263.0203","    0.0000","  184.4407","    0.0000"
"M1095.01T894.541","15795.975","13344.144","    0.000","27144.720","54478.395","15104.855","34459.613","24091.995","30922.252","27282.821","44724.660","    0.000","17306.674","32255.260","30821.969","    0.000"," 9935.812"," 9815.789"
"M1209.581T888.373"," 6465.1887"," 2633.3421","  547.8638"," 7378.7653"," 5908.5846"," 8863.5902"," 7404.1372","11579.8776"," 7237.0662"," 8389.7303"," 9216.7016","    0.0000"," 5443.2290"," 6596.0481"," 6909.5297","  687.0000"," 4743.6274"," 7062.9259"
"M492.868T66.13","10044.861"," 9348.894"," 9459.164","13013.405"," 9461.605"," 6032.555","11703.156","10285.585"," 9376.462","12575.982","13861.688","10770.067","12697.124","13436.376","13685.418"," 7840.000","10017.893","13730.607"
"M567.276T907.878"," 74303.7523"," 51256.5822","   534.3338","232352.1293"," 75839.8880","101940.8136"," 73300.2438"," 95913.8813"," 78985.1943","136547.1534","130918.9328","     0.0000"," 92254.1822"," 69899.0876","104091.6144","     0.0000"," 24536.4265"," 48648.3549"
"M664.226T813.714"," 2232.531"," 3688.144","    0.000","13160.499"," 5772.412"," 4704.837"," 3860.944"," 7018.011"," 4625.289"," 1789.773"," 4511.329","    0.000"," 4812.956"," 4130.606"," 4726.978","    0.000"," 7419.473"," 6120.922"
"M1035.397T978.889"," 3072.168"," 8675.981","    0.000","11473.835"," 8802.447"," 4297.198","21213.414","11757.949"," 5979.270"," 2146.941"," 9159.835","    0.000"," 8598.271"," 6263.937"," 8544.901","    0.000"," 9183.986","11979.511"
"M1162.051T893.06"," 5525.317"," 4904.297","    0.000"," 7174.365","11215.733","13969.345","10131.201"," 9482.614"," 8021.503","11829.312","10527.160","    0.000"," 6678.181"," 7357.939"," 9884.502","    0.000"," 4064.090"," 5485.321"
"M812.842T69.273"," 6343.874"," 5368.667","    0.000"," 7097.749","23320.079","12015.371","10411.503","18516.496"," 8188.398"," 8532.676","17705.378"," 1747.330"," 7444.863"," 1725.150"," 6980.657","  240.000"," 8949.833","25275.309"
"M691.153T854.793","2668.458","2306.880","   0.000","7849.687","6189.244","7279.215","5964.688","9430.371","3755.521","5271.314","5785.231","   0.000","5744.422","6239.872","4357.601","   0.000","4277.440","6696.259"
"M433.351T780.04"," 3259.257"," 6133.139","    0.000"," 9212.720"," 6096.307"," 9432.585","11556.712"," 6578.042"," 4666.344"," 5752.524"," 6246.900","  189.822","14894.321"," 7157.737"," 4644.475","    0.000","19198.438"," 6964.145"
"M209.961T64.78","6320.747","6830.917","2159.230","6038.519","3455.750","2234.581","6300.870","4450.999","5213.670","6894.334","6029.537","2527.974","4684.051","5487.410","5869.119","1480.000","2133.475","3242.806"
"M1363.57T899.951"," 5142.0182"," 3150.4963","    0.0000"," 8733.4899"," 6282.6633"," 7794.9896"," 5767.8550","10780.3508"," 2595.5701"," 6393.4707"," 5665.9232","  377.1174"," 5669.9310"," 5825.1107"," 4277.7480","    0.0000"," 1624.0071"," 3101.7276"
"M410.078T615.621"," 4995.1881","  847.8124","    0.0000","10939.7955"," 1199.7806"," 2342.6783"," 3865.9879"," 1683.2521","  360.7965","  158.3104","    0.0000","    0.0000"," 3692.3293"," 3504.0804"," 4810.4306","    0.0000"," 1624.0607"," 1042.0279"
"M1125.418T877.844"," 8517.030"," 5525.355","    0.000","14291.893","12781.430"," 8686.017","14907.443","11873.123","11408.688"," 1851.193","12582.298","    0.000"," 8720.148"," 9018.892"," 7998.652","    0.000","14303.308","14654.452"
"M483.183T857.732","19710.669","33468.218","    0.000","34530.681","33996.826","22468.345","32724.896","34418.654"," 7455.774","15123.641","31253.163","    0.000","27711.898"," 9358.105","12178.580","    0.000","34986.557","40985.964"
"M1323.575T889.628"," 4065.917"," 3184.674","    0.000"," 3982.285"," 6296.621"," 7783.056"," 6181.353","13342.862"," 6002.907"," 6332.019"," 6796.259","  550.783"," 6018.493"," 5849.271"," 8278.007","    0.000"," 4215.730"," 4473.723"
"M695.298T853.355","4739.2056","1358.9062","   0.0000","7255.4414","4611.0839","5113.0263","4832.2401","5031.9213","2181.6812","1932.3918","5724.4849"," 217.1101","2125.0956","5445.6770","4994.0483","   0.0000","4486.4331","5998.9962"
"M921.12T945.55"," 5447.988"," 6543.871","    0.000"," 5160.414"," 6602.014"," 6357.324"," 5487.331"," 9098.253"," 5289.603","10472.971"," 8443.378","    0.000"," 5519.664"," 6659.162"," 5701.034","  329.000"," 4780.028"," 7442.792"
"M331.103T255.151","15048.1275","15121.8033","    0.0000","17252.6790","16482.9320","15911.3006","15202.9131","22657.0045","10037.9708","14001.3588","23849.4496","  152.5331","15792.4823","11616.6472","12966.3671","    0.0000","15732.6856","20532.0175"
"M322.871T96.154","12630.4679"," 6670.7803","  800.2485","12044.3614","12205.0237"," 6934.4030","14985.1752","20827.6200"," 3387.6221","10983.0300","23801.4058"," 1115.7650","13610.1044"," 6087.5171","13608.6075","  886.0000"," 8727.2983","11224.7241"
"M539.134T89.251"," 6044.1011"," 4060.5428","  503.4913"," 8735.1460"," 5050.6363"," 7892.8614"," 5752.1046"," 9632.3170","10147.4269"," 5197.0068"," 8102.1782"," 1622.2566"," 6004.2481"," 6609.1881"," 6059.5039","  840.0000"," 6693.4893"," 8121.4804"
"M502.995T105.736","3284.224","3491.434"," 190.219","4108.193","4416.593","8525.345","5257.165","3923.046","3144.035","3645.487","4206.407","   0.000","4077.599","4791.214","5319.295","   0.000","4751.626","9816.627"
"M641.302T1183.734"," 6062.3360"," 3929.3752","  183.6773","35305.2533"," 3304.3702"," 2193.2852"," 7523.7058"," 2638.0523","  914.5334","  712.3119","  988.6578","    0.0000"," 7040.2998"," 6422.4587"," 7829.8137","    0.0000"," 6191.4013"," 2491.7165"
"M967.36T964.868"," 4106.7721"," 2868.6424","    0.0000"," 7400.1140","21558.2077"," 3034.9520"," 4954.0701"," 6122.2383","  917.5820","  463.3828"," 4830.9631","    0.0000"," 5528.1586"," 6713.1525","10413.8894","  292.0000"," 4565.2135"," 2157.2738"
"M329.088T474.939","63435.5524","45683.3260","    0.0000","85860.6500","67311.8103","61739.9554","71800.0640","89594.5200","62698.7300","64559.0716","82376.8334","  177.6143","58858.6695","60973.7212","73517.6446","    0.0000","52804.5620","69763.6944"
"M617.133T750.744"," 3194.2072","10190.7551","    0.0000"," 4358.1450"," 4376.8519"," 5145.1693"," 5497.4180"," 7110.7752"," 4368.5859"," 3648.7897"," 3413.9864","  258.9423"," 4020.8269"," 2685.6258"," 3452.7622","    0.0000"," 3566.3946"," 7120.2755"
"M669.182T316.584","23002.87","16300.77","    0.00","25534.08","23828.23","13075.91","30175.02","20023.63","20618.55","17308.45","25115.83","    0.00","17580.17","19588.32","20866.27","  423.00","30528.42","24592.58"
"M447.152T782.273","14145.980","18646.367"," 1830.919","13743.950","20936.489","22248.836","18842.510","24625.454","12573.499","17115.952","26543.695"," 1094.013"," 9677.568","14007.487","11176.921"," 1470.000","13664.941","14764.999"
"M1097.514T1402.931"," 8750.806","12316.174","    0.000","11069.790"," 9459.042"," 8526.534","10886.313","10366.035"," 7883.154"," 9226.194","11624.452","    0.000"," 8166.560"," 9514.169","10783.309","  155.000","15023.810","11594.470"
"M413.091T89.817","11774.3366","15269.5171","  869.3349","14746.1047"," 7947.7575"," 7171.7184"," 8991.8636"," 8200.4280"," 7819.8835","12430.4269"," 8774.3448"," 2599.9303","12433.0491","11902.4153","13173.5917","  520.0000","16423.7618","12477.6402"
"M990.329T838.789","2747.5608","4565.5841","   0.0000","6452.9530","6012.4930","7188.4796","7577.3478","7051.3912","2862.4076"," 709.5441","4839.0631","   0.0000","4636.1435","4919.9427","3482.2587","   0.0000","6864.0482","6109.0088"
"M1229.54T895.369"," 5008.4358"," 8322.2775","  258.3643"," 8377.8574","10269.1552","13511.1970","10208.0612"," 9398.5759"," 6555.1672","13754.2179"," 6400.6325","    0.0000","10152.4146","10697.0440","10145.3767","    0.0000"," 4463.5914"," 7941.5744"
"M593.926T757.244"," 4512.0032"," 1043.6313","    0.0000"," 8271.1241","10145.2698","11201.4964"," 5311.1350"," 8180.9971"," 2947.1437"," 6167.6548"," 4052.3164","    0.0000"," 7095.4702"," 4802.7071"," 5185.0518","    0.0000","  353.5023"," 4442.0771"
"M240.933T64.89","4876.9200","7290.8486","3432.9899","7025.7771","4977.9276","2109.9264","4753.3946","4794.5444","4664.9817","5761.5287","4453.0983","3465.3638","4458.9264","5532.3059","6221.4680","3390.0000","   0.0000"," 930.3018"
"M548.979T106.308","8600.657","7866.087","   0.000","7989.661","7201.180","6643.530","9056.488","6616.696","4694.186","5878.151","8581.104","   0.000","8208.924","8400.457","8968.934","   0.000","9282.398","8746.234"
"M630.629T315.233","9541.665","4559.296","   0.000","6387.659","7428.258","3051.630","5272.655","4731.032","4737.230","4408.177","7023.494","   0.000","5889.641","5230.133","4629.201","   0.000","7368.281","7434.897"
"M353.228T471.773","3528.369","6500.292","   0.000","3906.277","4132.939","4188.152","4260.156","6962.055","3435.260","4404.271","2068.825","   0.000","7649.198","8502.056","6777.048","   0.000","7462.613","2615.847"
"M1031.288T315.245"," 9830.532"," 6176.633","    0.000"," 8722.898"," 8389.040"," 3888.194"," 8222.439"," 9986.834"," 6150.968"," 4556.710","11581.694","    0.000"," 6977.979"," 6298.388"," 6837.762","    0.000","10816.699"," 8555.785"
"M333.109T769.719","4866.6582","3420.9731","   0.0000","9586.0400","4461.5010","2609.4695","4462.1776","3844.9423"," 593.3231","1733.6724","3511.4217","   0.0000"," 741.3190","1338.1592","3812.4196","   0.0000"," 987.4635","   0.0000"
"M324.072T215.478","10871.8360","13016.8549","    0.0000","13689.3092"," 1340.4173"," 1087.0569"," 2103.8746"," 1347.1176"," 3834.8839"," 8232.1872"," 1735.5380","    0.0000"," 9670.7736"," 9552.3349"," 9266.7434","    0.0000"," 1768.5619","  220.5666"
"M830.24T316.247","4621.492","4637.140","   0.000","4313.842","4841.273","2462.852","5077.917","7230.744","2156.288","1762.701","6056.256","   0.000","3258.538","3722.188","3642.642","   0.000","6334.774","5061.237"
"M695.289T1193.403","21715.4584","43417.4720","  472.5183","65131.5200","42433.3600","34333.2960","22265.4349","83088.9606","56170.3298","38574.1343","28949.9485","  440.7828","34497.5688","45701.1541","28770.4286","  198.0000","33671.7356","38166.5173"
"M1087.412T876.684"," 4797.847"," 6319.909","    0.000"," 6594.586"," 8919.940"," 5553.142"," 7741.805","11224.996"," 4213.328"," 4325.976"," 9235.549","    0.000"," 7693.137"," 4368.585"," 4292.597","  306.000"," 9040.693","10195.231"
"M385.077T649.201","17317.1342","16086.0689","  718.7080","22450.8000","15930.8559","14392.7913","12432.4677","18018.2408","19455.6069","20682.6541","20152.0248","  514.1162","16800.5973","16405.3127","18666.2838","  187.0000","13855.0569","11026.8053"
"M549.205T845.853","4395.346","4386.921","   0.000","5631.703","3360.065","4681.448","6737.278","6449.423","2250.924","2631.063","6967.667","   0.000","2878.941","5369.492","4847.231","   0.000","7566.634","6223.545"
"M419.03T798.766"," 4421.219"," 2990.802","    0.000"," 6918.962"," 4759.979"," 8369.156"," 4674.223","11740.323"," 6721.355","10974.202"," 4690.706","    0.000"," 4760.855"," 6177.472"," 5169.042","  227.000"," 2534.446"," 4251.449"
"M389.108T489.956"," 6627.7970"," 4952.7579","    0.0000"," 5808.0284","14779.5539"," 7226.8692","30263.8983","10619.4433","10789.0028"," 5521.8246","42775.1151","  202.2824"," 9605.8234","10050.3221"," 9762.1993","  165.0000","42474.5274","56484.2794"
