"","X02.C12.2.neg","X18.C12.3.neg","X33.C12.4.neg","X12.D12.2.neg","X28.D12.3.neg","X44.D12.1.neg","X52.D12.4.neg","X05.F12.4.neg","X22.F12.1.neg","X38.F12.2.neg","X43.F12.3.neg","X53.Blank.neg","X10.QC1.neg","X24.QC.2.neg","X39.QC3.neg","X09.X12.3.neg","X32.X12.2.neg","X41.X12.1.neg"
"Label","Control","Control","Control","Drought","Drought","Drought","Drought","Fusarium","Fusarium","Fusarium","Fusarium","Other","Other","Other","Other","Xanthomonas","Xanthomonas","Xanthomonas"
"M967.36T964.868","  917.5820","  463.3828"," 4830.9631"," 4106.7721"," 2868.6424","    0.0000"," 7400.1140","21558.2077"," 3034.9520"," 4954.0701"," 6122.2383","    0.0000"," 5528.1586"," 6713.1525","10413.8894","  292.0000"," 4565.2135"," 2157.2738"
"M329.088T474.939","62698.7300","64559.0716","82376.8334","63435.5524","45683.3260","    0.0000","85860.6500","67311.8103","61739.9554","71800.0640","89594.5200","  177.6143","58858.6695","60973.7212","73517.6446","    0.0000","52804.5620","69763.6944"
"M669.182T316.584","20618.55","17308.45","25115.83","23002.87","16300.77","    0.00","25534.08","23828.23","13075.91","30175.02","20023.63","    0.00","17580.17","19588.32","20866.27","  423.00","30528.42","24592.58"
"M1097.514T1402.931"," 7883.154"," 9226.194","11624.452"," 8750.806","12316.174","    0.000","11069.790"," 9459.042"," 8526.534","10886.313","10366.035","    0.000"," 8166.560"," 9514.169","10783.309","  155.000","15023.810","11594.470"
"M990.329T838.789","2862.4076"," 709.5441","4839.0631","2747.5608","4565.5841","   0.0000","6452.9530","6012.4930","7188.4796","7577.3478","7051.3912","   0.0000","4636.1435","4919.9427","3482.2587","   0.0000","6864.0482","6109.0088"
"M240.933T64.89","4664.9817","5761.5287","4453.0983","4876.9200","7290.8486","3432.9899","7025.7771","4977.9276","2109.9264","4753.3946","4794.5444","3465.3638","4458.9264","5532.3059","6221.4680","3390.0000","   0.0000"," 930.3018"
"M548.979T106.308","4694.186","5878.151","8581.104","8600.657","7866.087","   0.000","7989.661","7201.180","6643.530","9056.488","6616.696","   0.000","8208.924","8400.457","8968.934","   0.000","9282.398","8746.234"
"M1031.288T315.245"," 6150.968"," 4556.710","11581.694"," 9830.532"," 6176.633","    0.000"," 8722.898"," 8389.040"," 3888.194"," 8222.439"," 9986.834","    0.000"," 6977.979"," 6298.388"," 6837.762","    0.000","10816.699"," 8555.785"
"M333.109T769.719"," 593.3231","1733.6724","3511.4217","4866.6582","3420.9731","   0.0000","9586.0400","4461.5010","2609.4695","4462.1776","3844.9423","   0.0000"," 741.3190","1338.1592","3812.4196","   0.0000"," 987.4635","   0.0000"
"M324.072T215.478"," 3834.8839"," 8232.1872"," 1735.5380","10871.8360","13016.8549","    0.0000","13689.3092"," 1340.4173"," 1087.0569"," 2103.8746"," 1347.1176","    0.0000"," 9670.7736"," 9552.3349"," 9266.7434","    0.0000"," 1768.5619","  220.5666"
"M830.24T316.247","2156.288","1762.701","6056.256","4621.492","4637.140","   0.000","4313.842","4841.273","2462.852","5077.917","7230.744","   0.000","3258.538","3722.188","3642.642","   0.000","6334.774","5061.237"
"M1087.412T876.684"," 4213.328"," 4325.976"," 9235.549"," 4797.847"," 6319.909","    0.000"," 6594.586"," 8919.940"," 5553.142"," 7741.805","11224.996","    0.000"," 7693.137"," 4368.585"," 4292.597","  306.000"," 9040.693","10195.231"
"M297.244T1278.646","5779.159","9088.522","8276.760","6912.012","6538.393","2829.374","6852.051","4453.613","5672.697","4700.363","6476.525","1107.304","7492.544","7039.015","8464.069"," 863.000","6860.793","6389.900"
"M1094.946T896.052","41868.21","35008.66","44669.71","17330.40","10482.03","    0.00","26158.33","13707.41","17324.64","11422.05","17544.48","    0.00","13607.66","19390.71","34439.19","    0.00","16888.28","13161.00"
"M385.077T649.201","19455.6069","20682.6541","20152.0248","17317.1342","16086.0689","  718.7080","22450.8000","15930.8559","14392.7913","12432.4677","18018.2408","  514.1162","16800.5973","16405.3127","18666.2838","  187.0000","13855.0569","11026.8053"
"M549.205T845.853","2250.924","2631.063","6967.667","4395.346","4386.921","   0.000","5631.703","3360.065","4681.448","6737.278","6449.423","   0.000","2878.941","5369.492","4847.231","   0.000","7566.634","6223.545"
"M389.108T489.956","10789.0028"," 5521.8246","42775.1151"," 6627.7970"," 4952.7579","    0.0000"," 5808.0284","14779.5539"," 7226.8692","30263.8983","10619.4433","  202.2824"," 9605.8234","10050.3221"," 9762.1993","  165.0000","42474.5274","56484.2794"
"M632.847T316.374","33583.336","10828.382","30011.226","46377.766","22035.761"," 1815.091","40270.122","40876.970","17116.680","22820.329","44147.380"," 2387.173","26655.766","31197.830"," 7091.447"," 1030.000","40844.760","36839.414"
"M341.535T617.585"," 2835.852"," 2841.505"," 2628.832","18666.695"," 5333.507","    0.000","30821.374"," 7388.780"," 9964.678","14682.029"," 7846.460","    0.000","16658.863","15838.034","14377.328","    0.000"," 6768.341"," 5669.321"
"M387.034T831.689"," 329.5756","   0.0000"," 232.4573","3011.8851","1329.8748"," 881.7174","4834.2349","1542.2518","1710.6814","3741.3975","4169.8975"," 664.2114","3310.0435","9308.3160","7043.1253"," 248.0000"," 894.0874","1008.0447"
"M455.021T825.04"," 384.6468","   0.0000"," 433.1873","4389.0910","3023.0261"," 769.9263","5862.5083","2263.9847","1255.8252","3763.4739","3739.0091"," 488.8991","2663.9576","7977.2906","6401.0193","1090.0000"," 803.7506","1545.3496"
"M941.462T1306.809","13160.2351","15834.5684","23209.9871","14160.3509","20325.2093","    0.0000","13949.4492","15865.4436","16618.8658","13686.9232","16658.3291","  531.8438","15676.2994","14357.3098","16425.6279","  326.0000","27610.8812","13524.3062"
"M1036.399T977.849"," 6850.7146","  950.2949"," 5626.2753"," 2427.4888"," 5324.2500","    0.0000","11895.1952"," 5659.8342"," 6064.7012","11614.1741"," 7075.5610","    0.0000"," 8830.5345"," 9283.5966"," 8482.9609","    0.0000"," 6273.2021"," 5747.7801"
"M305.082T1122.457"," 1908.2529","  455.8594"," 1472.8550","  263.3157"," 1128.7120","12069.2183","  894.6159"," 2376.3437"," 1118.3784","  956.0865"," 1565.9014","  580.2943"," 1093.9430"," 1296.8302"," 1480.8475"," 1760.0000"," 1551.4226"," 2791.5630"
"M435.217T805.716","24082.39","10397.65","34908.62","19892.33","30978.97","    0.00","31891.33","25550.20","21721.98","32615.57","23735.92","    0.00","15625.53","17932.69","18279.22","    0.00","36393.43","67072.02"
"M1136.545T907.7"," 43058.9400"," 59471.1430"," 54538.5893"," 41651.2307"," 24146.2888","     0.0000","113861.5955"," 31808.5973"," 46431.1580"," 28834.7117"," 53655.7284","   703.9281"," 43101.4060"," 31916.8287"," 37550.5986","   240.0000"," 12095.7391"," 19727.7990"
"M1130.454T886.215","1381.569","1360.268","1933.911","2633.960"," 799.459","   0.000","1276.352","1989.159","3297.845","2163.795","3163.195","   0.000","1605.059","2351.236","2342.876","   0.000","1349.070","1335.493"
"M415.086T168.579"," 6351.222"," 7273.461"," 8897.815"," 4347.892"," 5216.640","    0.000"," 9474.845"," 8443.623"," 8545.321"," 7758.921","10283.339","    0.000"," 5192.781"," 6066.686"," 7777.381","    0.000"," 6791.627"," 8407.161"
"M567.333T903.822"," 68814.3217"," 72455.9735"," 97925.3850"," 73732.8555"," 15021.6274","   796.4792"," 81736.0836"," 73889.0404"," 90059.6674"," 73990.0529","159556.5378","     0.0000"," 83337.6478"," 67038.7179"," 80926.6738","     0.0000"," 14446.4650"," 17054.0010"
"M1163.56T905.015","25984.7175","23720.0053","27705.4228"," 9897.3713"," 1037.4104","    0.0000","11316.0168"," 7242.3682","21257.4154","10062.9664","59498.2800","  398.4241","15418.2020","13015.0950","19733.2740","    0.0000"," 1380.3353"," 1597.4379"
"M401.18T764.21","16279.490"," 5699.861","16414.806"," 4241.544"," 1545.024","    0.000"," 6454.640"," 8967.196"," 9375.488","17439.536","18057.486","    0.000","11166.258","13747.359"," 4975.771","    0.000","17209.647","27637.953"
"M823.337T914.416","26468.645"," 8159.724","30821.409","34716.305","27417.942","  761.900","79824.192","34365.213","26560.914","58276.753","54457.311","    0.000","37577.161","37002.092","52308.984","  517.000","32595.286","26997.812"
"M397.259T1311.545","19164.104","13189.228","12876.370","12945.030"," 7174.202","    0.000","19041.321","16202.686","18001.713","19110.389","20287.595","    0.000","14141.417","20450.011","13662.176","    0.000","21798.220","17121.299"
"M443.191T791.98","10858.616"," 6276.714","13034.851"," 9793.918","10227.019","    0.000","13325.082","11889.115"," 8377.212","11778.287","14851.875","    0.000"," 5333.963","10252.514"," 9066.688","    0.000","10514.115","18410.045"
"M413.167T733.785"," 7099.191"," 6889.942","10027.298"," 8139.686","10576.847","    0.000","13029.784"," 6244.106"," 6214.522"," 6480.722"," 9935.088","    0.000"," 9812.203","10173.306"," 5526.140","    0.000"," 8368.563","16197.380"
"M341.259T618.637"," 3419.8319"," 3225.0089"," 4436.0276","12132.0262"," 4675.8053","  211.7656","17814.1024"," 6689.5785"," 7919.1104","10988.4091"," 8249.1610","    0.0000"," 9510.6244","14194.4237","15273.0090","    0.0000"," 8778.7500"," 6884.1448"
"M859.153T942.886"," 6812.4618","12617.5062"," 9709.3652"," 8504.7091"," 9517.0933","    0.0000"," 7000.0656"," 8108.1047"," 7943.9998"," 7267.0055","10716.8967","  500.4929"," 7700.4333"," 8568.4174"," 8163.3310","    0.0000"," 7386.6915"," 9162.8007"
"M633.753T316.098","12688.1892"," 6605.0842","14773.8399","17370.1240"," 6417.4391","  383.3680","14829.6107","11801.8190"," 7498.7087"," 9595.6289","14127.9149","  711.1157"," 9241.7516"," 9108.2213","10040.8397","  200.0000","12152.3146","15017.3364"
"M919.334T939.971","2329.959","2261.399","4373.821","8341.203","7813.569","   0.000","9481.658","3614.306","3131.975","6548.813","6297.621","   0.000","3961.680","6134.715","2962.021","   0.000","4750.954","3820.166"
"M863.373T951.624"," 5097.885"," 1006.949"," 5409.503","11902.248"," 8629.252","    0.000","26005.715"," 4748.079"," 4371.855"," 5057.121"," 6773.272","    0.000"," 4348.205"," 5384.233","18446.464","  232.000"," 6796.931"," 4688.259"
"M316.427T318.614","14948.947","12318.024","10716.977","14604.282","16698.520","    0.000","19726.240","21865.684","12237.098","10902.364","19669.138","    0.000","15642.071","13941.886","18221.598","    0.000"," 9805.806","21726.663"
"M419.228T901.259","22656.044"," 6679.018","44801.821","21509.445","21749.250","    0.000","40679.469","22893.895","14885.471","25352.948","30770.333","    0.000","12980.646","19397.212","23798.932","    0.000","44642.003","40515.168"
"M316.385T321.843","23070.28","21066.76","16971.76","22690.48","21580.48","    0.00","27559.11","27499.56","17790.49","15227.56","21812.52","    0.00","24256.19","21218.83","26543.17","    0.00","19976.16","29534.22"
"M967.407T978.889","26358.873"," 4884.297","47025.487","10905.057","31665.372","    0.000","79075.458","31135.728","46622.490","70727.695","40416.081","    0.000","37712.204","45264.834","51726.018","  465.000","34148.971","32001.914"
"M524.981T106.871"," 4217.3542"," 3799.2015"," 6038.0752"," 2858.7860"," 1560.1590","  222.5520"," 3249.9407"," 3891.3384"," 5356.2369"," 4177.2524"," 4097.5667","  734.4598"," 2169.0047"," 2568.6705"," 3216.6833","    0.0000"," 3742.0578","10662.3730"
"M950.342T882.081"," 5566.985"," 2783.046","20678.277"," 8756.017","14928.867","    0.000","21161.447","13723.546","11015.545","31894.362","16070.530","    0.000"," 7642.320","10761.183"," 6794.247","    0.000","18423.114","21867.813"
"M822.313T886.782","11116.424"," 3901.323","18290.912","14903.445"," 9419.428","    0.000","32794.103","26900.391","21889.192","34905.750","17190.577","    0.000","16355.336","17184.497","18456.780","    0.000","15157.331","12066.750"
"M497.109T889.816"," 4621.8779"," 1040.8129","13571.3574"," 1380.6193"," 5748.2870","  589.5172"," 1558.9496"," 6326.8696"," 5211.8452"," 5129.2803","11278.4325"," 1566.2436"," 5345.5841"," 4743.6717"," 5416.2394","  442.0000"," 1772.9874"," 7910.9295"
"M1461.92T936.679"," 6926.4040"," 3740.4403","11606.0845"," 7192.5087"," 7046.9544","  500.6899","19893.3199","12379.5983","14329.0875","14566.5338","13564.2267"," 1432.8078"," 6904.2149"," 6765.3988"," 5590.5592","  568.0000"," 6514.4561"," 8516.1585"
"M970.768T318.573","11586.058"," 8882.550","13141.712","13925.669"," 8779.167","    0.000","11640.437","10354.218"," 7068.807"," 9053.782","18575.412","    0.000"," 8553.473","12213.324","10192.835","    0.000","16617.984","12505.463"
"M857.325T1034.658","  531.3968","    0.0000"," 2325.7582"," 4473.8087"," 2149.0189","    0.0000","15547.3453"," 4386.9055"," 4214.1535"," 4619.5407"," 2885.7822","    0.0000"," 5091.8622"," 2634.1452"," 2794.4422","    0.0000"," 2245.1920"," 1551.5322"
"M1005.392T917.562"," 9723.571"," 4840.843"," 9497.669","14790.545","12275.713","    0.000","16799.611","11884.153"," 9055.030","11893.794","13308.219","    0.000","14513.555"," 9846.992","10965.089","    0.000","13031.088","10466.666"
"M357.576T759.445"," 9144.142"," 8903.991","14881.679"," 6990.765"," 6716.682","    0.000","13939.908","10267.845"," 7124.136","13387.755","13619.685","    0.000","10833.911"," 1984.391"," 7470.505","    0.000"," 8554.775","10333.296"
"M365.052T459.24"," 1002.8502","  368.8961"," 1311.6725"," 8272.7612"," 6840.0292","  626.3785","30682.2362"," 5901.6486"," 7836.0177","14808.9494","14933.6722","  311.8310","19953.6305","15345.1673","19598.9229","  176.0000","  333.0282"," 4430.2090"
"M271.021T88.704","12714.6797"," 9945.3504","14506.2794"," 5116.9950"," 7067.7763","    0.0000","11504.6225"," 6878.7084","16780.8110"," 9946.4612","16911.7100","  212.2685"," 8812.7120","17639.6623","10048.9020","    0.0000"," 6774.4313"," 7320.6089"
"M968.386T889.852","10712.738"," 6915.032","11545.004"," 9959.991"," 4981.443","    0.000","20897.063","11879.832","11512.050","22861.161","19104.336","    0.000","14013.688","15247.430","19090.607","    0.000","18019.067","15864.509"
"M593.686T850.456"," 4398.892"," 5717.333"," 3115.085"," 3721.392"," 1654.538","    0.000"," 7254.005"," 7735.939","10293.145"," 6111.156"," 9009.206","    0.000"," 3559.588"," 6799.811"," 5590.540","    0.000"," 1692.518"," 3162.655"
"M505.029T765.672"," 9241.901"," 8075.488"," 7424.430","17854.386"," 5072.090","    0.000","21053.372","18330.226","13845.003","15250.844","24231.754","  379.946"," 9125.772","18187.453","29047.522","  200.000","23275.106","20050.320"
"M1035.367T890.845"," 3966.747"," 2006.369"," 3980.015"," 4271.645"," 4817.757","    0.000","10477.299"," 5427.730"," 4813.876"," 7738.289"," 5633.652","    0.000"," 6193.651"," 6347.414"," 4668.974","    0.000"," 6576.386"," 5621.664"
"M565.054T1199.484","3949.575","7273.641","6152.936","5982.313","5609.473","   0.000","8671.901","3620.128","2259.904","2880.193","6169.783","   0.000","6368.901","5989.224","6026.359"," 166.000","3457.540","1996.338"
"M491.208T833.798","12219.0575"," 1027.2504","15294.7845"," 8009.1175"," 9112.4206","    0.0000"," 9097.8775","12899.9582"," 7673.4171","13456.1004","15930.1328","  207.9962"," 8214.7476"," 9799.5071","11354.7269","  216.0000","12180.0068","17652.7629"
"M728.286T863.521"," 9349.9585"," 7872.2223","16665.6834","11893.5713"," 8499.1059","    0.0000","15980.9311"," 9478.0269","10189.3955","19337.9324"," 9158.8216","  213.0094"," 4691.1748"," 4010.7585"," 7884.4238","    0.0000","25043.1690","25044.5240"
"M969.4T973.77"," 6519.6113"," 1237.5934","10927.4862"," 3723.2992"," 4684.2757","    0.0000","18188.2730"," 9805.8250","10996.8446","17056.0790"," 8559.8948","  154.9717"," 7949.5071"," 9083.1502","11850.8432","    0.0000"," 9447.7539","11659.4269"
"M333.135T1582.426","29581.876","25472.113","27615.957","12564.704"," 7891.011"," 4700.987","14185.624","15600.701","10226.125","13117.089","13753.956","12027.283","18316.778","18451.252","19884.354"," 9780.000","14955.065","17081.061"
"M377.181T797.379","11749.1529"," 6518.1562"," 7160.9963"," 8803.2075"," 8827.4796","  677.5514","11489.4316"," 9733.3656"," 7478.1491","10953.0155"," 9761.2275","    0.0000","10974.1333"," 8686.4900"," 8534.9536","    0.0000"," 9556.0290","11756.2854"
"M369.388T763.979"," 7810.693"," 9752.882","10267.617"," 5749.480"," 2150.429","    0.000"," 7397.350"," 7919.709"," 8212.828"," 8796.045","11105.103","    0.000"," 7860.948"," 9843.614"," 4960.344","    0.000"," 4527.064"," 6333.103"
"M1161.526T895.081","55205.43","81409.39","61751.34","30317.10","28014.47","    0.00","72154.01","62853.07","87981.71","58434.36","63602.92","    0.00","52690.38","55918.27","60246.63","    0.00","26701.95","33413.08"
"M266.946T113.686","15594.408","12954.816","15649.370","16754.651"," 9584.235","    0.000","21410.244","17366.525","15027.756","14855.089","19284.155","    0.000","15120.413","14967.971","17687.198","    0.000"," 7073.663"," 8269.265"
"M696.3T853.355","1970.6832","1673.3110","6605.1186","6251.4455","4222.8553","   0.0000","8914.7002","4627.8405","6708.5454","7380.3463","4903.5217"," 685.5419","3742.6660","4191.3096","7336.5647"," 235.0000","5731.9072","5956.5110"
"M1007.373T920.82","12674.500"," 5904.233","13844.513","14186.554","13801.672","    0.000","25041.036","15058.031","17096.407","17603.292","15563.921","    0.000","12582.146","16023.118","17704.260","    0.000","16248.920","16596.812"
"M589.773T907.878","103374.8895","164343.0620","142735.3050","103645.2524"," 70932.2823","   447.3492","221887.7712"," 80373.7800"," 87674.1509"," 89391.4618","140428.3697","   431.0503","136053.7600"," 88456.5457","132472.8464","   240.0000"," 25150.4927"," 47699.5913"
"M445.037T424.564"," 8467.629"," 8690.939","10092.190"," 7761.014"," 6967.184"," 1652.186","14028.624"," 8601.819"," 7020.293"," 6780.425","11237.494"," 1301.416"," 8356.241"," 6818.791"," 9936.058"," 2820.000"," 5898.858"," 5588.520"
"M988.804T68.066"," 3554.9541"," 3639.1213"," 7378.6357","  424.8387"," 1556.4632","    0.0000","  515.5379"," 5677.5876"," 5765.0721"," 5200.9790"," 9482.3205","  595.5266"," 3220.7953"," 1555.3875"," 2139.8277","    0.0000"," 2548.9629","10090.4686"
"M595.261T805.416","6433.6257"," 903.3705","8449.8300","4832.9774","4868.2880"," 628.5078","8122.2626","5994.7628","7910.9644","5839.7976","4355.1987"," 420.4512","6289.6219","6072.6171","5012.4953","   0.0000","7368.8580","7370.3654"
"M1323.606T888.291","1418.354","4153.030","3529.753","2128.935","2101.574","   0.000","1575.966","3646.937","4798.126","4128.281","6174.146","   0.000","2799.489","3445.189","2969.510","   0.000","1644.778","1537.216"
"M688.263T861.089"," 4152.545"," 1619.725"," 3917.307"," 3661.134"," 2312.264","    0.000"," 8250.142"," 5548.538"," 7603.968","13117.438"," 7571.515","    0.000"," 5291.892"," 3890.601"," 4084.583","    0.000"," 7105.832"," 5210.300"
