"",f.value,p.value,-log10(p),FDR,Fisher's LSD (top 1000)
M933.83T12.55,1.3052,0.30999,0.50866,0.63851,""
M1831.14T13.55,1.2994,0.31203,0.5058,0.64156,""
M1485.45T13.55,1.2864,0.31662,0.49946,0.64659,""
M1325.74T16.56,1.2835,0.31766,0.49804,0.64659,""
M1137.28T17.56,1.2828,0.31791,0.4977,0.64659,""
M1138.1T17.55,1.2807,0.31865,0.49669,0.64659,""
M1208.09T12.61,1.2788,0.31934,0.49575,0.64659,""
M1274.07T17.56,1.2785,0.31944,0.49561,0.64659,""
M1519.03T13.55,1.2785,0.31945,0.4956,0.64659,Third_Time-Point_Control - Third_Time-Point_Drought
M1319.74T12.55,1.2782,0.31956,0.49545,0.64659,""
M1103.45T17.56,1.2779,0.31966,0.49531,0.64659,""
M1172.77T13.55,1.2739,0.32109,0.49337,0.64659,""
M1357.73T12.61,1.2722,0.32171,0.49253,0.64659,""
M976.47T17.54,1.2699,0.32257,0.49138,0.64659,""
M1520.03T13.55,1.2665,0.3238,0.48973,0.64659,""
M400.92T17.56,1.2643,0.32459,0.48866,0.64659,""
M1273.75T17.47,1.2632,0.32499,0.48813,0.64659,""
M899.49T17.56,1.2625,0.32524,0.4878,0.64659,""
M1135.44T17.55,1.2607,0.32589,0.48693,0.64659,""
M243.89T1588.97,1.2586,0.32667,0.48589,0.64659,""
M854.82T11.54,1.2565,0.32743,0.48488,0.64659,""
M1402.05T13.55,1.2559,0.32767,0.48456,0.64659,""
M1095.78T17.56,1.2559,0.32768,0.48455,0.64659,""
M1063.78T17.56,1.2553,0.32789,0.48427,0.64659,""
M727.85T17.56,1.25,0.32984,0.4817,0.64659,""
M1199.28T13.55,1.2496,0.32999,0.4815,0.64659,""
M1468.4T13.55,1.2478,0.33067,0.4806,0.64659,""
M245.03T22.3,1.2445,0.33188,0.47902,0.64659,""
M1679.43T13.55,1.2433,0.33235,0.47841,0.64659,Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1170.09T14.07,1.2426,0.3326,0.47808,0.64659,""
M1163.77T17.56,1.241,0.33321,0.47728,0.64659,""
M1047.46T12.55,1.2405,0.33337,0.47707,0.64659,""
M697.85T18.56,1.2382,0.33426,0.47591,0.64659,""
M1306.75T12.55,1.2375,0.33452,0.47558,0.64659,""
M1514.96T13.55,1.2365,0.33489,0.47509,0.64659,""
M760.84T18.56,1.2364,0.33491,0.47507,0.64659,Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1785.65T13.55,1.2362,0.33499,0.47497,0.64659,""
M1035.3T17.55,1.236,0.33509,0.47483,0.64659,""
M1250.76T12.55,1.2348,0.33552,0.47428,0.64659,""
M1401.05T13.55,1.2316,0.33676,0.47268,0.64693,""
M1148.77T17.56,1.2293,0.33761,0.47158,0.64693,""
M845.84T13.55,1.2284,0.33795,0.47115,0.64693,""
M927.81T18.56,1.2284,0.33797,0.47112,0.64693,""
M1610.96T13.55,1.226,0.33886,0.46998,0.64738,""
M324.92T20.56,1.2247,0.33935,0.46936,0.64738,Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1342.73T17.56,1.2228,0.34007,0.46843,0.64768,""
M958.8T11.54,1.221,0.34078,0.46752,0.64794,""
M1235.35T12.58,1.2185,0.34175,0.46629,0.64806,""
M1560.44T13.55,1.2177,0.34205,0.46591,0.64806,""
M1438.38T13.55,1.2162,0.34261,0.46519,0.64806,""
M337.06T22.56,1.2139,0.34351,0.46406,0.64806,""
M1225.26T13.55,1.2113,0.34449,0.46282,0.64806,""
M1147.77T17.56,1.211,0.34463,0.46265,0.64806,""
M1905.63T13.55,1.2105,0.34484,0.46239,0.64806,""
M302.93T20.57,1.2055,0.34676,0.45997,0.65004,""
M1092.28T17.56,1.2048,0.34703,0.45963,0.65004,""
M910.15T17.55,1.2001,0.34887,0.45734,0.65064,""
M1086.78T17.55,1.2,0.34893,0.45727,0.65064,""
M1882.88T13.55,1.1996,0.34907,0.45709,0.65064,""
M692.85T18.56,1.1963,0.35037,0.45548,0.65145,""
M1334.24T14.02,1.1956,0.35065,0.45513,0.65145,""
M1702.42T13.55,1.1936,0.35143,0.45416,0.65183,""
M967.47T17.56,1.1912,0.35239,0.45298,0.65211,""
M807.83T12.55,1.1903,0.35273,0.45255,0.65211,Other - Third_Time-Point_Drought
M865.33T17.56,1.1889,0.3533,0.45186,0.65211,""
M1991.63T13.55,1.1808,0.3565,0.44794,0.65695,Other - Third_Time-Point_Drought
M256.93T20.56,1.1787,0.35736,0.44689,0.65748,Third_Time-Point_Control - Third_Time-Point_Xanthomonas
M1302.74T17.54,1.1763,0.35829,0.44576,0.65766,""
M1447.46T13.54,1.1742,0.35917,0.4447,0.65766,""
M680.86T18.56,1.1724,0.35988,0.44384,0.65766,""
M1717.34T13.55,1.1714,0.3603,0.44334,0.65766,""
M1616.44T13.55,1.1712,0.36035,0.44327,0.65766,""
M842.81T18.56,1.1617,0.36423,0.43863,0.66367,""
M1201.1T13.6,1.1579,0.36576,0.4368,0.6654,""
M1452.22T13.55,1.1521,0.36819,0.43393,0.66873,""
M1136.28T16.56,1.1503,0.3689,0.4331,0.66895,""
M797.34T17.56,1.1446,0.37129,0.43028,0.66982,""
M673.87T17.56,1.1444,0.37138,0.43019,0.66982,""
M1171.77T12.55,1.1441,0.37149,0.43005,0.66982,""
M705.35T17.56,1.1435,0.37173,0.42977,0.66982,""
M980.8T18.55,1.1391,0.37357,0.42762,0.67184,""
M1222.76T17.55,1.138,0.37403,0.42709,0.67184,""
M942.81T12.55,1.128,0.37826,0.42221,0.67378,""
M1270.45T14.55,1.1278,0.3783,0.42216,0.67378,""
M1026.79T12.54,1.127,0.37867,0.42174,0.67378,""
M1604.01T13.55,1.1252,0.37942,0.42088,0.67378,""
M1100.79T13.54,1.1249,0.37954,0.42075,0.67378,""
M593.89T12.55,1.1242,0.37983,0.42041,0.67378,""
M1107.44T17.56,1.1233,0.38024,0.41994,0.67378,""
M1130.47T13.55,1.1205,0.38142,0.41859,0.67378,""
M1126.11T17.56,1.1205,0.38143,0.41859,0.67378,""
M797.85T17.56,1.1203,0.38153,0.41847,0.67378,""
M1610.02T13.55,1.1184,0.38231,0.41758,0.67378,""
M1038.79T17.56,1.1178,0.38258,0.41728,0.67378,""
M1370.72T17.04,1.1172,0.38282,0.41701,0.67378,""
M926.49T14.05,1.1155,0.38358,0.41614,0.67408,""
M1373.73T16.56,1.1094,0.38617,0.41322,0.67759,""
M921.33T13.55,1.106,0.38766,0.41155,0.67915,""
M1262.75T17.56,1.1042,0.38842,0.4107,0.67944,""
M1747.15T13.58,1.0985,0.39094,0.40789,0.68185,""
M1289.74T12.55,1.0975,0.39136,0.40743,0.68185,""
M809.85T12.54,1.0969,0.3916,0.40716,0.68185,""
M817.18T13.55,1.0925,0.39354,0.40502,0.68418,""
M1599.94T13.55,1.0908,0.39428,0.40419,0.68443,""
M1142.28T13.6,1.0869,0.39603,0.40227,0.68605,""
M810.17T14.55,1.0834,0.39757,0.40058,0.68605,""
M564.89T12.55,1.0827,0.39788,0.40025,0.68605,""
M1070.12T17.56,1.0822,0.39808,0.40003,0.68605,""
M985.47T17.56,1.0812,0.39853,0.39953,0.68605,""
M1018.8T12.55,1.0797,0.39922,0.39879,0.68605,""
M949.48T13.55,1.079,0.39954,0.39844,0.68605,""
M1429.4T13.55,1.0778,0.40005,0.39789,0.68605,""
M1011.79T12.55,1.0754,0.40112,0.39673,0.68686,""
M1280.25T13.55,1.0729,0.40225,0.3955,0.68776,""
M1035.8T12.55,1.0683,0.40432,0.39328,0.68921,""
M1422.39T13.55,1.0669,0.40493,0.39262,0.68921,""
M250.96T20.39,1.0662,0.40529,0.39224,0.68921,""
M1265.75T17.55,1.0638,0.40634,0.39111,0.68921,""
M755.85T17.56,1.0638,0.40637,0.39108,0.68921,""
M1057.79T12.54,1.0629,0.40674,0.39068,0.68921,""
M1149.1T13.7,1.0586,0.4087,0.3886,0.69065,""
M1184.43T13.55,1.0584,0.4088,0.38849,0.69065,""
M1328.49T13.55,1.0558,0.41,0.38722,0.69165,""
M871.49T17.56,1.0474,0.41383,0.38318,0.6964,""
M1350.24T13.55,1.0469,0.41409,0.3829,0.6964,""
M1530.7T12.55,1.0455,0.41473,0.38224,0.6964,""
M349.25T12.55,1.0432,0.41578,0.38113,0.6964,""
M1250.75T17.55,1.0422,0.41624,0.38066,0.6964,""
M664.85T11.54,1.0417,0.41649,0.3804,0.6964,""
M712.86T11.54,1.0356,0.41933,0.37745,0.69958,""
M1182.77T12.5,1.0349,0.41963,0.37714,0.69958,""
M1533.7T13.54,1.0292,0.42233,0.37435,0.70305,""
M1814.65T13.55,1.0275,0.42309,0.37356,0.7033,""
M869.82T17.56,1.0245,0.42453,0.37209,0.70466,""
M1334.73T17.55,1.0208,0.42627,0.37032,0.70651,""
M1070.78T17.56,1.0175,0.42781,0.36875,0.70789,""
M1095.45T17.55,1.0164,0.42835,0.36821,0.70789,""
M1030.79T17.56,1.0146,0.42921,0.36733,0.70828,""
M604.89T12.55,1.013,0.42994,0.36659,0.70847,""
M801.83T17.56,1.0104,0.43121,0.36531,0.70911,""
M917.8T18.15,1.0094,0.43167,0.36485,0.70911,""
M1127.27T17.56,1.0071,0.43277,0.36374,0.70911,""
M1335.73T17.55,1.007,0.43282,0.36369,0.70911,""
M764.83T18.56,1.0039,0.43434,0.36217,0.71056,""
M1192.02T13.55,1.0012,0.43565,0.36087,0.71168,""
M705.35T12.55,0.99755,0.43739,0.35913,0.71351,""
M1167.27T17.54,0.99602,0.43813,0.35839,0.7137,""
M1130.45T13.55,0.98863,0.44173,0.35484,0.71853,""
M1200.44T13.6,0.98728,0.44239,0.35419,0.71857,""
M1251.75T17.56,0.98455,0.44373,0.35288,0.71972,""
M1435.72T12.55,0.97985,0.44604,0.35062,0.72053,""
M908.49T16.55,0.97908,0.44642,0.35025,0.72053,""
M1245.27T12.6,0.97907,0.44643,0.35025,0.72053,""
M1646.68T13.52,0.97671,0.44759,0.34912,0.72053,""
M1146.78T12.55,0.97566,0.44811,0.34861,0.72053,""
M1668.68T13.55,0.97367,0.4491,0.34766,0.72053,""
M1182.76T17.56,0.97356,0.44915,0.34761,0.72053,""
M1129.77T17.56,0.97298,0.44944,0.34733,0.72053,""
M1333.74T12.55,0.97198,0.44994,0.34685,0.72053,""
M1500.7T17.55,0.96721,0.45231,0.34456,0.72085,""
M1051.13T12.55,0.96671,0.45256,0.34432,0.72085,""
M1232.26T16.68,0.96668,0.45258,0.34431,0.72085,""
M862.83T12.55,0.96388,0.45398,0.34297,0.72085,""
M1272.75T12.55,0.96262,0.45461,0.34236,0.72085,""
M1599.43T13.55,0.96198,0.45493,0.34206,0.72085,""
M1756.66T13.55,0.96175,0.45504,0.34195,0.72085,""
M1319.74T17.56,0.96142,0.45521,0.34179,0.72085,""
M1525.96T13.55,0.95795,0.45696,0.34013,0.72142,""
M1364.73T12.54,0.95672,0.45757,0.33954,0.72142,""
M717.85T11.54,0.95584,0.45802,0.33912,0.72142,""
M1053.79T17.56,0.95567,0.4581,0.33904,0.72142,""
M1307.75T12.55,0.95141,0.46026,0.337,0.72381,""
M810.84T12.55,0.94772,0.46213,0.33523,0.72483,""
M1003.79T17.56,0.94751,0.46224,0.33513,0.72483,""
M780.84T11.73,0.94398,0.46404,0.33345,0.72483,""
M969.48T16.46,0.94398,0.46404,0.33345,0.72483,""
M1121.45T12.55,0.94387,0.4641,0.33339,0.72483,""
M1529.71T13.54,0.93885,0.46667,0.33099,0.72784,""
M959.48T16.56,0.92853,0.47198,0.32607,0.73513,""
M1012.8T17.55,0.92593,0.47334,0.32483,0.73623,""
M1327.24T13.55,0.92323,0.47474,0.32354,0.7374,""
M1058.13T12.55,0.91945,0.47671,0.32175,0.73843,""
M875.82T12.55,0.9189,0.477,0.32149,0.73843,""
M1719.17T13.55,0.91823,0.47735,0.32117,0.73843,""
M829.83T17.56,0.91522,0.47893,0.31973,0.7394,""
M468.42T1623.34,0.91388,0.47963,0.3191,0.7394,""
M1103.29T12.55,0.91259,0.4803,0.31848,0.7394,""
M1125.44T17.55,0.91207,0.48058,0.31824,0.7394,""
M1036.3T17.55,0.91004,0.48165,0.31727,0.73965,""
M1431.72T17.4,0.90887,0.48227,0.31671,0.73965,""
M660.87T12.55,0.90806,0.48269,0.31633,0.73965,""
M1464.72T13.55,0.90455,0.48455,0.31466,0.7415,""
M891.83T12.55,0.90035,0.48678,0.31267,0.74391,""
M1633.03T13.55,0.89786,0.48811,0.31148,0.7449,""
M1956.87T13.55,0.89556,0.48934,0.31039,0.7449,""
M1205.27T12.55,0.89545,0.4894,0.31034,0.7449,""
M696.85T11.54,0.89378,0.49029,0.30955,0.74526,""
M1694.67T13.55,0.89179,0.49136,0.3086,0.74589,""
M1458.71T13.55,0.88361,0.49576,0.30473,0.75009,""
M1116.27T17.56,0.88278,0.49621,0.30434,0.75009,""
M945.82T11.61,0.88106,0.49713,0.30353,0.75009,""
M1617.69T13.55,0.88034,0.49753,0.30318,0.75009,""
M1106.28T13.55,0.88028,0.49756,0.30316,0.75009,""
M217.03T22.06,0.87845,0.49855,0.30229,0.75009,""
M1252.08T13.55,0.8781,0.49874,0.30212,0.75009,""
M1333.74T16.56,0.87541,0.5002,0.30085,0.7513,""
M1237.76T16.56,0.87288,0.50159,0.29966,0.75156,""
M1531.2T13.55,0.87267,0.5017,0.29956,0.75156,""
M1433.39T12.55,0.86819,0.50415,0.29744,0.75424,""
M1287.25T13.55,0.86253,0.50726,0.29477,0.75702,""
M1152.51T14.55,0.86237,0.50734,0.2947,0.75702,""
M1531.95T13.55,0.85967,0.50884,0.29342,0.75825,""
M624.87T18.56,0.85203,0.51307,0.28982,0.76244,""
M1327.48T13.55,0.85162,0.51329,0.28963,0.76244,""
M1442.72T13.1,0.84993,0.51424,0.28884,0.76244,""
M1046.79T11.73,0.84976,0.51433,0.28876,0.76244,""
M1416.06T13.55,0.84503,0.51697,0.28653,0.76536,""
M940.15T17.55,0.84368,0.51772,0.2859,0.76548,""
M871.83T16.56,0.84065,0.51942,0.28448,0.76631,""
M1469.4T13.55,0.83909,0.52031,0.28374,0.76631,""
M1152.1T17.04,0.83793,0.52095,0.2832,0.76631,""
M1209.02T13.55,0.83788,0.52098,0.28318,0.76631,""
M967.82T12.55,0.83645,0.52179,0.28251,0.7665,""
M1027.79T17.56,0.8333,0.52356,0.28103,0.76812,""
M1198.1T13.55,0.83036,0.52523,0.27965,0.76879,""
M1004.13T17.56,0.82927,0.52585,0.27914,0.76879,""
M1083.46T13.55,0.82891,0.52605,0.27897,0.76879,""
M1536.01T13.6,0.82767,0.52676,0.27839,0.76884,""
M1445.05T13.55,0.81976,0.53126,0.27469,0.77432,""
M1497.05T13.55,0.81793,0.53231,0.27383,0.77432,""
M1712.92T13.55,0.8175,0.53256,0.27363,0.77432,""
M1746T13.55,0.81493,0.53403,0.27243,0.77547,""
M1132.77T17.56,0.80705,0.53857,0.26875,0.78065,""
M1245.42T17.4,0.80636,0.53897,0.26843,0.78065,""
M1173.44T13.55,0.80391,0.54039,0.26729,0.78171,""
M1126.78T12.54,0.80262,0.54114,0.26669,0.7818,""
M1706.67T13.55,0.80093,0.54212,0.26591,0.78222,""
M1566.7T12.67,0.79358,0.5464,0.26249,0.78507,""
M943.31T12.55,0.79318,0.54663,0.2623,0.78507,""
M985.8T12.54,0.79213,0.54725,0.26181,0.78507,""
M1317.74T17.56,0.79192,0.54737,0.26172,0.78507,""
M712.85T18.56,0.79113,0.54784,0.26135,0.78507,""
M1025.46T17.56,0.79044,0.54824,0.26103,0.78507,""
M968.81T12.55,0.78655,0.55052,0.25922,0.78576,""
M1348.4T17.55,0.786,0.55085,0.25897,0.78576,""
M1225.1T13.55,0.78303,0.5526,0.25759,0.78576,""
M1284.75T12.55,0.78252,0.5529,0.25736,0.78576,""
M1144.1T16.56,0.7817,0.55338,0.25698,0.78576,""
M1215.26T17.55,0.78083,0.55389,0.25657,0.78576,""
M1064.79T12.55,0.77949,0.55469,0.25595,0.78576,""
M1113.1T17.55,0.77689,0.55623,0.25475,0.78576,""
M1250.08T17.56,0.7766,0.5564,0.25461,0.78576,""
M277T22.59,0.77488,0.55742,0.25382,0.78576,""
M1314.42T13.55,0.77399,0.55795,0.25341,0.78576,""
M1619.35T13.55,0.77369,0.55813,0.25327,0.78576,""
M338.34T1639.2,0.77284,0.55863,0.25288,0.78576,""
M428.92T12.55,0.77267,0.55873,0.2528,0.78576,""
M1184.1T12.55,0.77207,0.55909,0.25252,0.78576,""
M1296.07T17.56,0.76382,0.56401,0.24871,0.79171,""
M1086.11T17.56,0.75995,0.56633,0.24693,0.79355,""
M1345.24T13.55,0.7592,0.56678,0.24658,0.79355,""
M1558.03T13.55,0.75814,0.56742,0.2461,0.79355,""
M1352.23T15.53,0.75611,0.56864,0.24516,0.79394,""
M1186.05T14.49,0.75516,0.56921,0.24473,0.79394,""
M1356.48T14.02,0.7542,0.56979,0.24428,0.79394,""
M224.13T58.72,0.75134,0.57152,0.24297,0.79537,""
M928.81T17.56,0.74906,0.5729,0.24192,0.79632,""
M1465.21T13.54,0.74155,0.57746,0.23848,0.8006,""
M411.2T18.56,0.73892,0.57906,0.23727,0.8006,""
M1402.73T12.55,0.73828,0.57946,0.23698,0.8006,""
M1709.34T13.55,0.73781,0.57974,0.23677,0.8006,""
M762.85T11.54,0.7372,0.58011,0.23649,0.8006,""
M1103.79T12.55,0.73705,0.5802,0.23642,0.8006,""
M644.87T18.05,0.73235,0.58308,0.23427,0.8036,""
M1015.8T13.55,0.72973,0.5847,0.23307,0.80451,""
M1184.76T17.56,0.72677,0.58651,0.23172,0.80451,""
M984.29T13.55,0.72665,0.58659,0.23167,0.80451,""
M1084.78T17.56,0.72622,0.58685,0.23147,0.80451,""
M1099.78T17.56,0.72552,0.58729,0.23115,0.80451,""
M372.36T1639.49,0.72265,0.58905,0.22984,0.80596,""
M718.83T19.56,0.71967,0.5909,0.22849,0.80678,""
M1094.78T12.55,0.71939,0.59107,0.22836,0.80678,""
M1365.98T13.55,0.71703,0.59253,0.22729,0.80778,""
M236.94T4.52,0.71592,0.59323,0.22678,0.80778,""
M1470.71T12.55,0.71373,0.59458,0.22579,0.80866,""
M909.31T17.56,0.71208,0.59561,0.22504,0.8091,""
M1570.69T13.55,0.70809,0.5981,0.22323,0.81106,""
M1155.78T12.55,0.70747,0.59848,0.22295,0.81106,""
M871.17T13.55,0.69885,0.60389,0.21904,0.81662,""
M1242.44T13.55,0.6984,0.60417,0.21884,0.81662,""
M802.83T18.56,0.69697,0.60507,0.21819,0.81662,""
M1071.78T17.56,0.6963,0.60549,0.21789,0.81662,""
M978.8T11.54,0.69396,0.60696,0.21684,0.81662,""
M909.82T12.55,0.69257,0.60785,0.21621,0.81662,""
M1183.43T17.56,0.6925,0.60788,0.21618,0.81662,""
M1706.17T13.55,0.69179,0.60834,0.21585,0.81662,""
M906.16T14.49,0.68813,0.61065,0.21421,0.81876,""
M935.81T17.56,0.68629,0.61182,0.21338,0.81936,""
M867.82T17.56,0.68282,0.61402,0.21182,0.81939,""
M1467.38T13.55,0.68046,0.61552,0.21076,0.81939,""
M1269.09T13.54,0.68008,0.61576,0.21059,0.81939,""
M1169.27T13.55,0.67948,0.61614,0.21032,0.81939,""
M1198.76T17.56,0.67772,0.61727,0.20953,0.81939,""
M964.81T12.54,0.6776,0.61734,0.20948,0.81939,""
M980.8T12.66,0.67656,0.618,0.20901,0.81939,""
M985.8T17.56,0.67605,0.61833,0.20878,0.81939,""
M1299.74T17.54,0.67455,0.61929,0.20811,0.81939,""
M995.46T17.54,0.67338,0.62003,0.20758,0.81939,""
M326.38T1622.84,0.672,0.62092,0.20697,0.81939,""
M1041.47T12.55,0.67152,0.62122,0.20675,0.81939,""
M1294.49T13.55,0.67024,0.62205,0.20618,0.81939,""
M1671.36T13.55,0.6691,0.62277,0.20567,0.81939,""
M1035.46T17.56,0.66891,0.6229,0.20558,0.81939,""
M1180.76T17.56,0.66817,0.62337,0.20525,0.81939,""
M1045.29T12.55,0.66536,0.62517,0.204,0.82081,""
M569.88T19.56,0.66312,0.62662,0.203,0.82176,""
M853.83T11.54,0.6615,0.62766,0.20227,0.82218,""
M1075.29T13.42,0.6594,0.62901,0.20134,0.82223,""
M385.29T1369.89,0.65919,0.62915,0.20125,0.82223,""
M1405.73T13.55,0.65279,0.63329,0.1984,0.82669,""
M1282.25T13.55,0.64708,0.63699,0.19586,0.82844,""
M1217.76T17.56,0.64679,0.63718,0.19574,0.82844,""
M1678.17T13.55,0.64673,0.63722,0.19571,0.82844,""
M1031.8T12.47,0.64572,0.63788,0.19526,0.82844,""
M1329.24T13.55,0.64512,0.63827,0.195,0.82844,""
M1729.92T13.55,0.64298,0.63966,0.19405,0.8293,""
M1536.7T13.55,0.6408,0.64108,0.19309,0.83019,""
M1363.4T16.56,0.63949,0.64194,0.19251,0.83036,""
M883.82T18.31,0.63581,0.64434,0.19088,0.83211,""
M1882.39T13.55,0.63446,0.64523,0.19028,0.83211,""
M1626.01T13.01,0.63379,0.64566,0.18999,0.83211,""
M1523.41T13.11,0.63292,0.64624,0.18961,0.83211,""
M1167.77T17.56,0.63133,0.64728,0.18891,0.83211,""
M970.8T18.56,0.62973,0.64833,0.1882,0.83211,""
M764.84T11.54,0.6296,0.64842,0.18815,0.83211,""
M948.8T18.56,0.62767,0.64968,0.1873,0.83259,""
M1018.13T17.55,0.62628,0.6506,0.18669,0.83259,""
M1701.92T13.55,0.62443,0.65182,0.18587,0.83259,""
M1344.23T13.55,0.62359,0.65237,0.1855,0.83259,""
M1298.24T13.55,0.62252,0.65307,0.18504,0.83259,""
M855.5T14.55,0.62235,0.65319,0.18496,0.83259,""
M1005.47T17.56,0.61859,0.65567,0.18332,0.83455,""
M1200.1T13.54,0.61708,0.65667,0.18265,0.83455,""
M1207.43T13.55,0.61669,0.65692,0.18249,0.83455,""
M1221.76T12.55,0.61496,0.65807,0.18173,0.8349,""
M1242.25T13.55,0.61406,0.65866,0.18134,0.8349,""
M1540.7T12.55,0.61098,0.66071,0.17999,0.83655,""
M1114.78T11.63,0.60734,0.66312,0.1784,0.83686,""
M936.15T17.56,0.60711,0.66328,0.1783,0.83686,""
M1634.68T13.55,0.60633,0.6638,0.17796,0.83686,""
M1077.53T13.55,0.60618,0.6639,0.1779,0.83686,""
M1239.76T12.55,0.6019,0.66675,0.17604,0.83953,""
M1595.36T13.55,0.60035,0.66778,0.17536,0.8399,""
M1353.73T17.55,0.59732,0.66981,0.17405,0.84143,""
M1162.76T17.56,0.59525,0.67119,0.17316,0.84143,""
M1313.41T12.55,0.59416,0.67192,0.17268,0.84143,""
M1085.12T13.55,0.5941,0.67196,0.17266,0.84143,""
M1404.71T17.55,0.59175,0.67353,0.17164,0.84247,""
M1493.71T16.56,0.58797,0.67607,0.17001,0.84455,""
M889.48T18.56,0.58706,0.67668,0.16962,0.84455,""
M1362.48T13.52,0.57746,0.68314,0.16549,0.84914,""
M706.84T11.54,0.57722,0.6833,0.16539,0.84914,""
M618.85T19.56,0.57705,0.68342,0.16531,0.84914,""
M1196.76T17.56,0.57666,0.68369,0.16514,0.84914,""
M1355.99T13.55,0.57465,0.68504,0.16429,0.84914,""
M1560.19T13.55,0.57342,0.68587,0.16376,0.84914,""
M929.16T14.49,0.57281,0.68629,0.16349,0.84914,""
M1848.4T13.55,0.57248,0.68651,0.16335,0.84914,""
M1095.45T12.55,0.57058,0.68779,0.16254,0.84914,""
M702.37T13.55,0.57053,0.68782,0.16252,0.84914,""
M1662.18T13.6,0.56728,0.69003,0.16113,0.84941,""
M1228.09T17.56,0.56623,0.69074,0.16069,0.84941,""
M1348.98T13.55,0.56502,0.69156,0.16017,0.84941,""
M1072.78T17.56,0.56386,0.69235,0.15968,0.84941,""
M1041.46T16.56,0.56334,0.6927,0.15945,0.84941,""
M1102.28T16.56,0.56285,0.69303,0.15925,0.84941,""
M1209.27T13.55,0.56249,0.69328,0.15909,0.84941,""
M1114.77T17.56,0.55887,0.69574,0.15756,0.85077,""
M1463.96T13.55,0.55866,0.69588,0.15746,0.85077,""
M1074.28T13.55,0.55673,0.6972,0.15665,0.85124,""
M612.88T11.54,0.5559,0.69776,0.15629,0.85124,""
M1146.11T12.55,0.55347,0.69941,0.15527,0.85156,""
M1804.16T13.55,0.55235,0.70017,0.15479,0.85156,""
M997.14T13.55,0.55221,0.70027,0.15473,0.85156,""
M1799.33T13.55,0.55065,0.70133,0.15408,0.85194,""
M1700.67T13.55,0.54897,0.70248,0.15337,0.85242,""
M1509.45T13.55,0.54559,0.70479,0.15194,0.85366,""
M1197.1T13.55,0.54388,0.70596,0.15122,0.85366,""
M1890.63T14.08,0.54342,0.70628,0.15103,0.85366,""
M1421.72T12.54,0.54309,0.7065,0.15089,0.85366,""
M1359.74T13.52,0.53968,0.70884,0.14945,0.85557,""
M1003.47T13.55,0.53755,0.71029,0.14856,0.85575,""
M863.83T12.55,0.53726,0.71049,0.14844,0.85575,""
M536.9T12.55,0.5345,0.71239,0.14728,0.85713,""
M1108.1T17.56,0.53294,0.71346,0.14663,0.8573,""
M1559.96T13.55,0.53209,0.71404,0.14628,0.8573,""
M667.87T17.56,0.52604,0.7182,0.14375,0.86139,""
M1147.78T12.55,0.52423,0.71945,0.143,0.86197,""
M739.35T12.55,0.51773,0.72392,0.14031,0.8659,""
M1655.36T13.55,0.51726,0.72425,0.14011,0.8659,""
M1549.41T14.54,0.51404,0.72647,0.13878,0.86765,""
M1085.78T17.56,0.51116,0.72846,0.13759,0.86881,""
M1069.8T12.54,0.51041,0.72898,0.13729,0.86881,""
M1205.09T17.55,0.5001,0.73611,0.13306,0.8735,""
M1209.76T16.68,0.50005,0.73615,0.13304,0.8735,""
M956.3T12.55,0.49974,0.73636,0.13291,0.8735,""
M1153.77T17.56,0.49963,0.73644,0.13286,0.8735,""
M978.79T18.56,0.49872,0.73707,0.13249,0.8735,""
M970.81T12.01,0.49807,0.73752,0.13222,0.8735,""
M1318.07T16.98,0.49556,0.73926,0.1312,0.87418,""
M1722.98T13.55,0.49503,0.73963,0.13099,0.87418,""
M1123.28T17.56,0.49124,0.74226,0.12945,0.87435,""
M1022.13T17.55,0.49079,0.74257,0.12926,0.87435,""
M1865.4T13.55,0.49013,0.74303,0.12899,0.87435,""
M1755.66T13.54,0.48967,0.74335,0.12881,0.87435,""
M1516.19T14.52,0.48928,0.74362,0.12865,0.87435,""
M1341.74T17.55,0.48612,0.74581,0.12737,0.87602,""
M1440.47T13.55,0.4848,0.74673,0.12684,0.87619,""
M1544.7T16.56,0.4817,0.74888,0.12559,0.87743,""
M1597.03T13.54,0.48106,0.74933,0.12533,0.87743,""
M1671.98T13.55,0.47723,0.75199,0.12379,0.87808,""
M1205.43T12.54,0.4768,0.75229,0.12361,0.87808,""
M1235.09T12.55,0.47634,0.75261,0.12343,0.87808,""
M732.84T11.54,0.47583,0.75297,0.12322,0.87808,""
M696.84T19.05,0.47245,0.75532,0.12187,0.87867,""
M1013.8T11.54,0.47203,0.75561,0.1217,0.87867,""
M1611.43T13.55,0.47122,0.75618,0.12137,0.87867,""
M186.96T7.54,0.47066,0.75657,0.12115,0.87867,""
M887.34T13.55,0.46892,0.75778,0.12046,0.87918,""
M1062.79T12.55,0.46521,0.76037,0.11898,0.88128,""
M1053.79T12.55,0.46125,0.76313,0.1174,0.88358,""
M1456.05T13.55,0.45507,0.76743,0.11496,0.88752,""
M1305T13.55,0.45413,0.76809,0.11459,0.88752,""
M1273.42T17.55,0.44943,0.77136,0.11274,0.89033,""
M1395.47T13.55,0.44839,0.77209,0.11233,0.89033,""
