"","X02.C12.2.neg","X18.C12.3.neg","X33.C12.4.neg","X12.D12.2.neg","X28.D12.3.neg","X44.D12.1.neg","X52.D12.4.neg","X05.F12.4.neg","X22.F12.1.neg","X38.F12.2.neg","X43.F12.3.neg","X53.Blank.neg","X10.QC1.neg","X24.QC.2.neg","X39.QC3.neg","X09.X12.3.neg","X32.X12.2.neg","X41.X12.1.neg"
"Label","Control","Control","Control","Drought","Drought","Drought","Drought","Fusarium","Fusarium","Fusarium","Fusarium","Other","Other","Other","Other","Xanthomonas","Xanthomonas","Xanthomonas"
"M539.134T89.251","10147.4269","5197.0068","8102.1782","6044.1011","4060.5428","503.49132","8735.146","5050.6363","7892.8614","5752.1046","9632.317","1622.2566","6004.2481","6609.1881","6059.5039","840","6693.4893","8121.4804"
"M502.995T105.736","3144.0351","3645.4866","4206.4067","3284.2238","3491.4336","190.21904","4108.1931","4416.5926","8525.3452","5257.1647","3923.0457","38.043808","4077.5987","4791.2138","5319.2946","38.043808","4751.6262","9816.6273"
"M967.36T964.868","917.582","463.3828","4830.9631","4106.7721","2868.6424","58.4","7400.114","21558.2077","3034.952","4954.0701","6122.2383","58.4","5528.1586","6713.1525","10413.8894","292","4565.2135","2157.2738"
"M329.088T474.939","62698.73","64559.0716","82376.8334","63435.5524","45683.326","35.52286","85860.65","67311.8103","61739.9554","71800.064","89594.52","177.6143","58858.6695","60973.7212","73517.6446","35.52286","52804.562","69763.6944"
"M669.182T316.584","20618.5461","17308.4504","25115.8338","23002.8739","16300.7742","84.6","25534.0808","23828.2314","13075.9052","30175.0248","20023.6287","84.6","17580.1687","19588.3187","20866.2652","423","30528.4224","24592.5758"
"M1097.514T1402.931","7883.1535","9226.1937","11624.4517","8750.8059","12316.1735","31","11069.7905","9459.0425","8526.5342","10886.313","10366.0353","31","8166.5603","9514.1686","10783.3089","155","15023.8096","11594.47"
"M990.329T838.789","2862.4076","709.5441","4839.0631","2747.5608","4565.5841","141.90882","6452.953","6012.493","7188.4796","7577.3478","7051.3912","141.90882","4636.1435","4919.9427","3482.2587","141.90882","6864.0482","6109.0088"
"M240.933T64.89","4664.9817","5761.5287","4453.0983","4876.92","7290.8486","3432.98991","7025.7771","4977.9276","2109.9264","4753.3946","4794.5444","3465.3638","4458.9264","5532.3059","6221.468","3390","186.06036","930.3018"
"M548.979T106.308","4694.1859","5878.1509","8581.1037","8600.657","7866.0875","938.83718","7989.6608","7201.1799","6643.5302","9056.4878","6616.6956","938.83718","8208.9241","8400.4569","8968.9336","938.83718","9282.3985","8746.2344"
"M1031.288T315.245","6150.9676","4556.7104","11581.6937","9830.5322","6176.6335","777.6388","8722.8982","8389.0397","3888.194","8222.439","9986.8339","777.6388","6977.9789","6298.3879","6837.7625","777.6388","10816.6987","8555.7853"
"M333.109T769.719","593.3231","1733.6724","3511.4217","4866.6582","3420.9731","118.66462","9586.04","4461.501","2609.4695","4462.1776","3844.9423","118.66462","741.319","1338.1592","3812.4196","118.66462","987.4635","118.66462"
"M324.072T215.478","3834.8839","8232.1872","1735.538","10871.836","13016.8549","44.11332","13689.3092","1340.4173","1087.0569","2103.8746","1347.1176","44.11332","9670.7736","9552.3349","9266.7434","44.11332","1768.5619","220.5666"
"M830.24T316.247","2156.2878","1762.7013","6056.2558","4621.4916","4637.1399","352.54026","4313.8416","4841.2733","2462.8524","5077.9167","7230.7443","352.54026","3258.538","3722.188","3642.6425","352.54026","6334.7744","5061.2367"
"M1087.412T876.684","4213.3284","4325.9765","9235.5494","4797.8467","6319.9092","61.2","6594.5855","8919.9395","5553.142","7741.8054","11224.996","61.2","7693.137","4368.5846","4292.5969","306","9040.6934","10195.2315"
"M297.244T1278.646","5779.1587","9088.5221","8276.7598","6912.0122","6538.3928","2829.37378","6852.0507","4453.6129","5672.6969","4700.3629","6476.5253","1107.3037","7492.544","7039.0151","8464.0688","863","6860.7934","6389.9002"
"M1094.946T896.052","41868.2084","35008.6642","44669.7115","17330.4039","10482.0267","2096.40534","26158.333","13707.4121","17324.638","11422.051","17544.4757","2096.40534","13607.6601","19390.7081","34439.1933","2096.40534","16888.2825","13161.0017"
"M385.077T649.201","19455.6069","20682.6541","20152.0248","17317.1342","16086.0689","718.70804","22450.8","15930.8559","14392.7913","12432.4677","18018.2408","514.1162","16800.5973","16405.3127","18666.2838","187","13855.0569","11026.8053"
"M549.205T845.853","2250.9236","2631.063","6967.6675","4395.3456","4386.921","450.18472","5631.703","3360.0652","4681.4484","6737.2779","6449.4233","450.18472","2878.9414","5369.4922","4847.2312","450.18472","7566.6337","6223.5452"
"M389.108T489.956","10789.0028","5521.8246","42775.1151","6627.797","4952.7579","33","5808.0284","14779.5539","7226.8692","30263.8983","10619.4433","202.2824","9605.8234","10050.3221","9762.1993","165","42474.5274","56484.2794"
"M632.847T316.374","33583.3357","10828.3819","30011.2255","46377.7658","22035.7607","1815.09058","40270.1225","40876.9702","17116.6802","22820.3287","44147.3802","2387.1727","26655.7663","31197.8303","7091.4468","1030","40844.7603","36839.4136"
"M341.535T617.585","2835.852","2841.5048","2628.8319","18666.6946","5333.5066","525.76638","30821.374","7388.78","9964.6782","14682.0289","7846.46","525.76638","16658.8631","15838.0341","14377.3277","525.76638","6768.3411","5669.3211"
"M387.034T831.689","329.5756","46.49146","232.4573","3011.8851","1329.8748","881.71738","4834.2349","1542.2518","1710.6814","3741.3975","4169.8975","664.2114","3310.0435","9308.316","7043.1253","248","894.0874","1008.0447"
"M455.021T825.04","384.6468","76.92936","433.1873","4389.091","3023.0261","769.92627","5862.5083","2263.9847","1255.8252","3763.4739","3739.0091","488.8991","2663.9576","7977.2906","6401.0193","1090","803.7506","1545.3496"
"M941.462T1306.809","13160.2351","15834.5684","23209.9871","14160.3509","20325.2093","65.2","13949.4492","15865.4436","16618.8658","13686.9232","16658.3291","531.8438","15676.2994","14357.3098","16425.6279","326","27610.8812","13524.3062"
"M1036.399T977.849","6850.7146","950.2949","5626.2753","2427.4888","5324.25","190.05898","11895.1952","5659.8342","6064.7012","11614.1741","7075.561","190.05898","8830.5345","9283.5966","8482.9609","190.05898","6273.2021","5747.7801"
"M305.082T1122.457","1908.2529","455.8594","1472.855","263.3157","1128.712","12069.21835","894.6159","2376.3437","1118.3784","956.0865","1565.9014","580.2943","1093.943","1296.8302","1480.8475","1760","1551.4226","2791.563"
"M435.217T805.716","24082.386","10397.6511","34908.622","19892.3329","30978.9729","2079.53022","31891.3266","25550.2","21721.9814","32615.569","23735.9246","2079.53022","15625.531","17932.6888","18279.2202","2079.53022","36393.435","67072.0221"
"M1136.545T907.7","43058.94","59471.143","54538.5893","41651.2307","24146.2888","48","113861.5955","31808.5973","46431.158","28834.7117","53655.7284","703.9281","43101.406","31916.8287","37550.5986","240","12095.7391","19727.799"
"M1130.454T886.215","1381.5687","1360.268","1933.9114","2633.9597","799.459","159.8918","1276.3522","1989.159","3297.8449","2163.7948","3163.1948","159.8918","1605.059","2351.2364","2342.8755","159.8918","1349.0696","1335.4928"
"M415.086T168.579","6351.2219","7273.461","8897.8151","4347.8925","5216.6395","869.5785","9474.8448","8443.6232","8545.3212","7758.9209","10283.3394","869.5785","5192.7814","6066.6856","7777.3813","869.5785","6791.6272","8407.1611"
"M567.333T903.822","68814.3217","72455.9735","97925.385","73732.8555","15021.6274","796.47919","81736.0836","73889.0404","90059.6674","73990.0529","159556.5378","159.295838","83337.6478","67038.7179","80926.6738","159.295838","14446.465","17054.001"
"M1163.56T905.015","25984.7175","23720.0053","27705.4228","9897.3713","1037.4104","79.68482","11316.0168","7242.3682","21257.4154","10062.9664","59498.28","398.4241","15418.202","13015.095","19733.274","79.68482","1380.3353","1597.4379"
"M401.18T764.21","16279.4904","5699.8608","16414.8062","4241.544","1545.0236","309.00472","6454.6395","8967.1957","9375.4885","17439.536","18057.486","309.00472","11166.258","13747.3588","4975.7708","309.00472","17209.647","27637.9535"
"M823.337T914.416","26468.6446","8159.7243","30821.409","34716.3048","27417.9418","761.89996","79824.1917","34365.2134","26560.9136","58276.7534","54457.3107","103.4","37577.1609","37002.0916","52308.984","517","32595.2865","26997.8122"
"M397.259T1311.545","19164.1035","13189.2279","12876.3702","12945.0296","7174.2017","1434.84034","19041.3212","16202.6865","18001.7132","19110.389","20287.5955","1434.84034","14141.4171","20450.011","13662.176","1434.84034","21798.22","17121.2988"
"M443.191T791.98","10858.6159","6276.7137","13034.8512","9793.9177","10227.0193","1066.79266","13325.082","11889.1146","8377.212","11778.2873","14851.8747","1066.79266","5333.9633","10252.5136","9066.6878","1066.79266","10514.1147","18410.0449"
"M413.167T733.785","7099.1912","6889.9419","10027.2978","8139.6859","10576.8467","1105.22808","13029.7836","6244.1058","6214.5221","6480.722","9935.088","1105.22808","9812.2026","10173.306","5526.1404","1105.22808","8368.5627","16197.3799"
"M341.259T618.637","3419.8319","3225.0089","4436.0276","12132.0262","4675.8053","211.76558","17814.1024","6689.5785","7919.1104","10988.4091","8249.161","42.353116","9510.6244","14194.4237","15273.009","42.353116","8778.75","6884.1448"
"M859.153T942.886","6812.4618","12617.5062","9709.3652","8504.7091","9517.0933","100.09858","7000.0656","8108.1047","7943.9998","7267.0055","10716.8967","500.4929","7700.4333","8568.4174","8163.331","100.09858","7386.6915","9162.8007"
"M633.753T316.098","12688.1892","6605.0842","14773.8399","17370.124","6417.4391","383.36801","14829.6107","11801.819","7498.7087","9595.6289","14127.9149","711.1157","9241.7516","9108.2213","10040.8397","200","12152.3146","15017.3364"
"M919.334T939.971","2329.9586","2261.3988","4373.8209","8341.2035","7813.5685","452.27976","9481.6579","3614.306","3131.9748","6548.8129","6297.6209","452.27976","3961.6805","6134.7151","2962.0215","452.27976","4750.9537","3820.1665"
"M863.373T951.624","5097.8853","1006.9492","5409.5033","11902.2482","8629.2517","46.4","26005.7147","4748.0786","4371.8555","5057.1207","6773.2718","46.4","4348.2053","5384.2331","18446.4636","232","6796.9309","4688.2591"
"M316.427T318.614","14948.9471","12318.0237","10716.9773","14604.282","16698.5204","1961.16128","19726.2398","21865.6836","12237.0982","10902.3636","19669.1377","1961.16128","15642.0707","13941.8862","18221.5984","1961.16128","9805.8064","21726.663"
"M419.228T901.259","22656.0438","6679.018","44801.8207","21509.445","21749.2501","1335.8036","40679.4694","22893.8953","14885.4714","25352.9484","30770.3329","1335.8036","12980.6462","19397.2116","23798.9322","1335.8036","44642.0031","40515.168"
"M316.385T321.843","23070.2754","21066.7567","16971.7636","22690.4779","21580.4783","3045.5111","27559.1115","27499.558","17790.4933","15227.5555","21812.5191","3045.5111","24256.1855","21218.8315","26543.1694","3045.5111","19976.1567","29534.2248"
"M967.407T978.889","26358.8727","4884.2975","47025.487","10905.0565","31665.3719","93","79075.4577","31135.7281","46622.4905","70727.6948","40416.0813","93","37712.2035","45264.8335","51726.0182","465","34148.9708","32001.9139"
"M524.981T106.871","4217.3542","3799.2015","6038.0752","2858.786","1560.159","222.55198","3249.9407","3891.3384","5356.2369","4177.2524","4097.5667","734.4598","2169.0047","2568.6705","3216.6833","44.510396","3742.0578","10662.373"
"M950.342T882.081","5566.9847","2783.0457","20678.2767","8756.0169","14928.8665","556.60914","21161.447","13723.5463","11015.5448","31894.3625","16070.5296","556.60914","7642.32","10761.1835","6794.2474","556.60914","18423.1137","21867.8134"
"M822.313T886.782","11116.4238","3901.3227","18290.9124","14903.4447","9419.4281","780.26454","32794.1028","26900.3911","21889.1917","34905.7503","17190.5768","780.26454","16355.3359","17184.497","18456.7796","780.26454","15157.3305","12066.7501"
"M497.109T889.816","4621.8779","1040.8129","13571.3574","1380.6193","5748.287","589.51725","1558.9496","6326.8696","5211.8452","5129.2803","11278.4325","1566.2436","5345.5841","4743.6717","5416.2394","442","1772.9874","7910.9295"
"M1461.92T936.679","6926.404","3740.4403","11606.0845","7192.5087","7046.9544","500.68986","19893.3199","12379.5983","14329.0875","14566.5338","13564.2267","1432.8078","6904.2149","6765.3988","5590.5592","568","6514.4561","8516.1585"
"M970.768T318.573","11586.058","8882.5496","13141.7118","13925.6687","8779.1672","1413.76132","11640.4368","10354.2183","7068.8066","9053.7823","18575.412","1413.76132","8553.4727","12213.3243","10192.8353","1413.76132","16617.9841","12505.463"
"M857.325T1034.658","531.3968","106.27936","2325.7582","4473.8087","2149.0189","106.27936","15547.3453","4386.9055","4214.1535","4619.5407","2885.7822","106.27936","5091.8622","2634.1452","2794.4422","106.27936","2245.192","1551.5322"
"M1005.392T917.562","9723.5708","4840.8435","9497.6695","14790.5451","12275.7131","968.1687","16799.6107","11884.1532","9055.0298","11893.7942","13308.2193","968.1687","14513.555","9846.9919","10965.0891","968.1687","13031.088","10466.6659"
"M357.576T759.445","9144.1425","8903.991","14881.6794","6990.7654","6716.6816","396.87826","13939.9082","10267.8452","7124.1359","13387.7554","13619.6854","396.87826","10833.9114","1984.3913","7470.5053","396.87826","8554.7746","10333.2963"
"M365.052T459.24","1002.8502","368.8961","1311.6725","8272.7612","6840.0292","626.37846","30682.2362","5901.6486","7836.0177","14808.9494","14933.6722","311.831","19953.6305","15345.1673","19598.9229","176","333.0282","4430.209"
"M271.021T88.704","12714.6797","9945.3504","14506.2794","5116.995","7067.7763","42.4537","11504.6225","6878.7084","16780.811","9946.4612","16911.71","212.2685","8812.712","17639.6623","10048.902","42.4537","6774.4313","7320.6089"
"M968.386T889.852","10712.7383","6915.0318","11545.0039","9959.9908","4981.4433","996.28866","20897.0631","11879.832","11512.0502","22861.161","19104.336","996.28866","14013.6876","15247.4304","19090.6067","996.28866","18019.0674","15864.5088"
"M593.686T850.456","4398.8918","5717.3334","3115.0847","3721.3916","1654.538","330.9076","7254.005","7735.9394","10293.1453","6111.1558","9009.2055","330.9076","3559.5877","6799.811","5590.54","330.9076","1692.518","3162.655"
"M505.029T765.672","9241.9007","8075.4882","7424.4301","17854.3857","5072.0895","40","21053.3721","18330.226","13845.0033","15250.8444","24231.7538","379.946","9125.7715","18187.4534","29047.5222","200","23275.1064","20050.3197"
"M1035.367T890.845","3966.7472","2006.3687","3980.0153","4271.6448","4817.7568","401.27374","10477.2994","5427.7302","4813.8763","7738.289","5633.6523","401.27374","6193.6514","6347.4145","4668.9739","401.27374","6576.386","5621.6638"
"M565.054T1199.484","3949.5749","7273.6413","6152.9362","5982.3133","5609.4729","33.2","8671.9006","3620.1279","2259.9043","2880.1931","6169.7826","33.2","6368.9009","5989.2237","6026.3585","166","3457.5398","1996.3379"
"M491.208T833.798","12219.0575","1027.2504","15294.7845","8009.1175","9112.4206","41.59924","9097.8775","12899.9582","7673.4171","13456.1004","15930.1328","207.9962","8214.7476","9799.5071","11354.7269","216","12180.0068","17652.7629"
"M728.286T863.521","9349.9585","7872.2223","16665.6834","11893.5713","8499.1059","42.60188","15980.9311","9478.0269","10189.3955","19337.9324","9158.8216","213.0094","4691.1748","4010.7585","7884.4238","42.60188","25043.169","25044.524"
"M969.4T973.77","6519.6113","1237.5934","10927.4862","3723.2992","4684.2757","30.99434","18188.273","9805.825","10996.8446","17056.079","8559.8948","154.9717","7949.5071","9083.1502","11850.8432","30.99434","9447.7539","11659.4269"
"M333.135T1582.426","29581.8763","25472.1133","27615.9572","12564.7036","7891.011","4700.98722","14185.6237","15600.7011","10226.125","13117.0886","13753.9555","12027.2827","18316.7781","18451.2517","19884.354","9780","14955.0653","17081.0612"
"M377.181T797.379","11749.1529","6518.1562","7160.9963","8803.2075","8827.4796","677.55137","11489.4316","9733.3656","7478.1491","10953.0155","9761.2275","135.510274","10974.1333","8686.49","8534.9536","135.510274","9556.029","11756.2854"
"M369.388T763.979","7810.6933","9752.8819","10267.617","5749.4802","2150.4291","430.08582","7397.3498","7919.7094","8212.8279","8796.0453","11105.103","430.08582","7860.9476","9843.6136","4960.3442","430.08582","4527.0635","6333.1032"
"M1161.526T895.081","55205.4305","81409.3899","61751.3426","30317.1003","28014.4663","5340.38962","72154.0098","62853.0706","87981.711","58434.36","63602.9184","5340.38962","52690.3769","55918.2743","60246.6283","5340.38962","26701.9481","33413.0763"
"M266.946T113.686","15594.408","12954.816","15649.37","16754.6507","9584.235","1414.73258","21410.244","17366.5255","15027.7563","14855.0887","19284.1546","1414.73258","15120.413","14967.9713","17687.1981","1414.73258","7073.6629","8269.2648"
"M696.3T853.355","1970.6832","1673.311","6605.1186","6251.4455","4222.8553","47","8914.7002","4627.8405","6708.5454","7380.3463","4903.5217","685.5419","3742.666","4191.3096","7336.5647","235","5731.9072","5956.511"
