"",f.value,p.value,-log10(p),FDR,Fisher's LSD (top 1000)
M1529.71T13.54,0.66102,0.62918,0.20122,0.85356,""
M671.86T17.56,0.66076,0.62935,0.20111,0.85356,""
M918.81T18.56,0.65935,0.63025,0.20049,0.85356,""
M1163.77T17.56,0.65806,0.63107,0.19992,0.85356,""
M632.47T1471.09,0.65778,0.63125,0.1998,0.85356,""
M1706.17T13.55,0.65753,0.63141,0.19969,0.85356,""
M1139.77T17.56,0.65507,0.63298,0.19861,0.85356,""
M829.83T17.56,0.65431,0.63346,0.19828,0.85356,""
M902.82T11.55,0.65167,0.63516,0.19712,0.85356,""
M1469.4T13.55,0.65147,0.63529,0.19703,0.85356,""
M1633.03T13.55,0.65003,0.63621,0.1964,0.85356,""
M626.86T18.56,0.64993,0.63627,0.19636,0.85356,""
M1650.02T13.54,0.64826,0.63734,0.19563,0.85356,""
M649.48T1420.61,0.64464,0.63967,0.19404,0.85356,""
M1345.41T12.6,0.64453,0.63974,0.194,0.85356,""
M1804.16T13.55,0.64239,0.64112,0.19306,0.85356,""
M1912.63T13.54,0.64202,0.64135,0.1929,0.85356,""
M428.92T12.55,0.6418,0.6415,0.1928,0.85356,""
M1080.79T17.56,0.6417,0.64156,0.19276,0.85356,""
M1234.75T17.56,0.64165,0.64159,0.19274,0.85356,""
M1047.46T17.55,0.64138,0.64177,0.19262,0.85356,""
M1535.37T13.54,0.64124,0.64186,0.19256,0.85356,""
M700.87T17.56,0.63933,0.64309,0.19173,0.8542,""
M1103.45T17.56,0.63744,0.64431,0.1909,0.85426,""
M1671.67T13.55,0.63694,0.64464,0.19068,0.85426,""
M1445.05T13.55,0.6345,0.64622,0.18962,0.85515,""
M1484.04T13.55,0.63357,0.64682,0.18922,0.85515,""
M1516.19T14.52,0.63121,0.64835,0.18819,0.85602,""
M1431.72T17.4,0.63024,0.64898,0.18777,0.85602,""
M759.85T17.56,0.62775,0.65059,0.18669,0.85614,""
M1294.49T13.55,0.62707,0.65104,0.18639,0.85614,""
M1125.44T17.55,0.62662,0.65133,0.1862,0.85614,""
M1198.76T17.56,0.62411,0.65297,0.18511,0.85655,""
M909.82T17.56,0.62383,0.65315,0.18499,0.85655,""
M1275.74T17.56,0.61791,0.65701,0.18243,0.86062,""
M1365.98T13.55,0.61591,0.65832,0.18156,0.86134,""
M1222.08T17.56,0.61095,0.66157,0.17942,0.86258,""
M1595.36T13.55,0.60872,0.66303,0.17846,0.86258,""
M1212.09T16.56,0.60786,0.6636,0.17809,0.86258,""
M637.87T18.56,0.60773,0.66369,0.17804,0.86258,""
M1207.43T13.55,0.60716,0.66406,0.17779,0.86258,""
M1228.09T17.56,0.60403,0.66612,0.17644,0.86258,""
M1087.79T12.55,0.6036,0.66641,0.17626,0.86258,""
M1663.68T13.55,0.60185,0.66756,0.17551,0.86258,""
M612.88T11.54,0.60105,0.66809,0.17517,0.86258,""
M760.84T18.56,0.59702,0.67075,0.17344,0.86258,""
M1409.23T13.54,0.59659,0.67104,0.17325,0.86258,""
M1419.72T12.55,0.59474,0.67226,0.17246,0.86258,""
M633.48T1420.61,0.59445,0.67245,0.17234,0.86258,""
M1274.07T17.56,0.5944,0.67248,0.17232,0.86258,""
M1341.42T17.55,0.59428,0.67256,0.17227,0.86258,""
M1251.75T17.56,0.59296,0.67344,0.1717,0.86258,""
M768.86T17.56,0.59228,0.67389,0.17141,0.86258,""
M1530.7T12.55,0.58957,0.67569,0.17026,0.86258,""
M1939.63T13.55,0.58952,0.67572,0.17023,0.86258,""
M1138.1T17.55,0.58812,0.67665,0.16964,0.86258,""
M1230.51T13.55,0.58535,0.67849,0.16846,0.86258,""
M871.83T16.56,0.58488,0.6788,0.16826,0.86258,""
M1747.42T13.55,0.58476,0.67889,0.1682,0.86258,""
M1363.74T12.55,0.58464,0.67896,0.16815,0.86258,""
M1322.48T13.55,0.58147,0.68108,0.1668,0.86258,""
M1222.76T17.55,0.57974,0.68223,0.16607,0.86258,""
M1152.51T14.55,0.57891,0.68278,0.16572,0.86258,""
M740.86T12.55,0.57853,0.68304,0.16556,0.86258,""
M1227.76T17.55,0.57791,0.68345,0.16529,0.86258,""
M843.82T18.56,0.57753,0.6837,0.16513,0.86258,""
M1480.2T13.55,0.57529,0.6852,0.16418,0.86258,""
M1070.12T17.56,0.57484,0.6855,0.16399,0.86258,""
M881.82T17.56,0.57288,0.68681,0.16316,0.86258,""
M1024.8T12.54,0.57258,0.68701,0.16303,0.86258,""
M839.34T897.39,0.57232,0.68719,0.16292,0.86258,""
M933.83T12.55,0.57195,0.68744,0.16277,0.86258,""
M727.85T17.56,0.57149,0.68774,0.16257,0.86258,""
M923.82T13.52,0.56997,0.68876,0.16193,0.86258,""
M933.32T12.54,0.56855,0.68971,0.16133,0.86258,""
M1700.67T13.55,0.56819,0.68995,0.16118,0.86258,""
M324.92T20.56,0.56758,0.69037,0.16092,0.86258,""
M1032.29T13.55,0.56372,0.69296,0.15929,0.86487,""
M802.83T18.56,0.55854,0.69644,0.15712,0.86826,""
M1296.07T17.56,0.55136,0.70128,0.15411,0.8712,""
M1101.46T14.08,0.55133,0.7013,0.15409,0.8712,""
M959.81T17.56,0.55097,0.70155,0.15394,0.8712,""
M1433.39T12.55,0.55009,0.70215,0.15357,0.8712,""
M1494.7T17.06,0.54937,0.70263,0.15328,0.8712,""
M575.48T1420.61,0.54517,0.70547,0.15152,0.87377,""
M925.81T17.56,0.54094,0.70834,0.14976,0.87637,""
M1221.76T12.55,0.5369,0.71108,0.14808,0.8788,""
M1185.52T13.55,0.53378,0.7132,0.14679,0.87934,""
M946.82T16.55,0.53338,0.71348,0.14662,0.87934,""
M1729.92T13.55,0.53211,0.71434,0.1461,0.87934,""
M945.82T11.61,0.53171,0.71461,0.14593,0.87934,""
M1300.08T12.55,0.53044,0.71548,0.14541,0.87945,""
M1212.43T14.57,0.52711,0.71774,0.14403,0.87954,""
M1398.72T17.56,0.52587,0.71859,0.14352,0.87954,""
M1359.74T13.52,0.52499,0.71919,0.14316,0.87954,""
M879.16T16.55,0.52489,0.71926,0.14311,0.87954,""
M1859.64T13.55,0.52467,0.71941,0.14302,0.87954,""
M1610.02T13.55,0.52122,0.72176,0.14161,0.88106,""
M1116.1T17.55,0.52057,0.72221,0.14134,0.88106,""
M706.84T11.54,0.51714,0.72455,0.13993,0.88297,""
M1320.74T17.4,0.51182,0.7282,0.13775,0.88562,""
M1265.09T13.55,0.50808,0.73076,0.13623,0.88562,""
M1260.5T13.55,0.50803,0.73079,0.13621,0.88562,""
M1618.69T13.55,0.50739,0.73123,0.13595,0.88562,""
M408.91T11.54,0.50617,0.73207,0.13545,0.88562,""
M1245.27T12.6,0.50396,0.73358,0.13455,0.88562,""
M1075.29T13.42,0.5033,0.73404,0.13428,0.88562,""
M1694.67T13.55,0.50259,0.73453,0.13399,0.88562,""
M1265.42T17.55,0.50171,0.73513,0.13363,0.88562,""
M1270.45T14.55,0.50166,0.73516,0.13362,0.88562,""
M760.35T17.56,0.50145,0.73531,0.13353,0.88562,""
M937.81T17.56,0.49976,0.73647,0.13284,0.88562,""
M1047.46T12.55,0.49822,0.73753,0.13222,0.88562,""
M696.85T11.54,0.49773,0.73786,0.13202,0.88562,""
M1684.67T13.55,0.49694,0.73841,0.1317,0.88562,""
M1339.73T16.56,0.49308,0.74107,0.13014,0.88727,""
M633.48T1454.22,0.49268,0.74134,0.12998,0.88727,""
M1696.67T13.55,0.48735,0.74501,0.12784,0.89019,""
M1061.13T13.54,0.48686,0.74535,0.12764,0.89019,""
M1108.1T17.56,0.48515,0.74653,0.12695,0.89067,""
M1712.17T13.55,0.48296,0.74804,0.12608,0.89134,""
M1038.14T13.55,0.48184,0.74881,0.12563,0.89134,""
M1265.76T12.55,0.4809,0.74946,0.12525,0.89134,""
M592.89T17.56,0.47978,0.75023,0.1248,0.89134,""
M1424.72T12.6,0.47809,0.7514,0.12413,0.8918,""
M1035.8T12.55,0.47687,0.75224,0.12364,0.89186,""
M1142.28T13.6,0.47378,0.75437,0.12241,0.89281,""
M970.48T13.55,0.47344,0.75461,0.12228,0.89281,""
M1641.68T13.55,0.46973,0.75717,0.12081,0.89352,""
M1299.74T17.54,0.46958,0.75727,0.12075,0.89352,""
M1114.12T11.63,0.46916,0.75757,0.12058,0.89352,""
M1206.09T12.55,0.46577,0.75991,0.11924,0.89536,""
M1061.46T12.54,0.46035,0.76366,0.1171,0.89759,""
M1103.79T12.55,0.45851,0.76493,0.11638,0.89759,""
M338.34T1639.2,0.45761,0.76556,0.11602,0.89759,""
M1318.07T16.98,0.45659,0.76626,0.11562,0.89759,""
M833.83T17.56,0.45636,0.76642,0.11553,0.89759,""
M1480.45T13.55,0.45552,0.76701,0.1152,0.89759,""
M1209.76T16.68,0.45369,0.76827,0.11449,0.89759,""
M1560.44T13.55,0.45281,0.76889,0.11414,0.89759,""
M702.37T13.55,0.45277,0.76891,0.11412,0.89759,""
M1281.49T13.55,0.449,0.77152,0.11265,0.89904,""
M1015.79T18.56,0.44869,0.77174,0.11253,0.89904,""
M1200.1T13.54,0.44452,0.77462,0.11091,0.90069,""
M1221.75T17.47,0.44259,0.77596,0.11016,0.90069,""
M697.85T18.56,0.44074,0.77724,0.10944,0.90069,""
M1071.78T17.56,0.4399,0.77783,0.10912,0.90069,""
M692.85T18.56,0.43853,0.77878,0.10859,0.90069,""
M1378.73T13.55,0.43638,0.78026,0.10776,0.90069,""
M1273.42T17.55,0.43565,0.78077,0.10748,0.90069,""
M917.8T18.15,0.43539,0.78095,0.10738,0.90069,""
M1022.13T17.55,0.43475,0.78139,0.10713,0.90069,""
M947.82T12.55,0.43374,0.78209,0.10674,0.90069,""
M717.85T11.54,0.42827,0.78588,0.10464,0.90069,""
M1013.8T11.54,0.42806,0.78603,0.10456,0.90069,""
M1523.41T13.11,0.42804,0.78605,0.10455,0.90069,""
M1162.76T17.56,0.42794,0.78611,0.10451,0.90069,""
M1531.95T13.55,0.42658,0.78705,0.104,0.90069,""
M891.83T12.55,0.42576,0.78763,0.10368,0.90069,""
M1053.79T12.55,0.42552,0.78779,0.10359,0.90069,""
M1108.27T13.55,0.42507,0.7881,0.10342,0.90069,""
M964.81T12.54,0.42492,0.7882,0.10336,0.90069,""
M1274.74T17.56,0.42069,0.79113,0.10175,0.90136,""
M1701.92T13.55,0.42069,0.79113,0.10175,0.90136,""
M908.49T16.55,0.42031,0.79139,0.10161,0.90136,""
M1064.47T13.55,0.4195,0.79196,0.1013,0.90136,""
M827.49T1369.97,0.41531,0.79486,0.09971,0.90241,""
M1084.78T17.56,0.415,0.79507,0.099593,0.90241,
M1664.01T13.55,0.41438,0.7955,0.099359,0.90241,
M1774.42T13.55,0.41191,0.79721,0.098426,0.90241,
M544.89T11.54,0.41177,0.79731,0.098374,0.90241,
M309.13T18.56,0.41129,0.79764,0.098192,0.90241,
M990.14T17.56,0.40872,0.79941,0.097228,0.90351,
M564.89T12.55,0.40145,0.80444,0.094504,0.90829,
M712.86T11.54,0.3953,0.80869,0.092219,0.91218,
M936.15T17.56,0.39289,0.81035,0.091329,0.91226,
M1706.67T13.55,0.3921,0.81089,0.091038,0.91226,
M1587.38T13.99,0.39082,0.81177,0.090565,0.91226,
M828.83T12.29,0.39054,0.81197,0.09046,0.91226,
M1524.7T13.54,0.38933,0.8128,0.090015,0.9123,
M1113.1T17.55,0.38255,0.81746,0.087531,0.91493,
M896.81T18.35,0.38236,0.8176,0.087462,0.91493,
M757.84T19.56,0.382,0.81785,0.087328,0.91493,
M921.82T11.73,0.38124,0.81837,0.087051,0.91493,
M1271.25T13.55,0.37876,0.82007,0.086148,0.91594,
M1152.1T17.04,0.37617,0.82185,0.085206,0.91622,
M1865.4T13.55,0.37604,0.82194,0.085161,0.91622,
M1184.1T12.55,0.37371,0.82354,0.084317,0.91629,
M1889.97T13.55,0.3736,0.82361,0.084278,0.91629,
M1180.76T17.56,0.37057,0.82568,0.083186,0.9171,
M1205.09T17.55,0.37018,0.82595,0.083045,0.9171,
M1103.29T12.55,0.36806,0.82741,0.08228,0.91782,
M1570.69T13.55,0.36613,0.82873,0.081587,0.91839,
M1123.28T17.56,0.35856,0.83389,0.078892,0.9219,
M1296.74T17.56,0.35853,0.83391,0.078879,0.9219,
M1435.72T12.55,0.35755,0.83458,0.078533,0.9219,
M934.15T16.56,0.35656,0.83525,0.078181,0.9219,
M1259.49T13.55,0.35459,0.83659,0.077486,0.9219,
M1220.75T17.55,0.35367,0.83722,0.07716,0.9219,
M1172.77T13.55,0.35221,0.83821,0.076645,0.9219,
M1130.47T13.55,0.35079,0.83918,0.076145,0.9219,
M1190.76T17.56,0.35077,0.83919,0.076138,0.9219,
M911.82T11.54,0.3402,0.84635,0.072453,0.92864,
M1764.66T13.55,0.33906,0.84711,0.072059,0.92864,
M326.38T1622.84,0.3376,0.8481,0.071552,0.92864,
M1797.15T13.55,0.3341,0.85045,0.070349,0.92864,
M2018.62T13.55,0.33346,0.85089,0.070129,0.92864,
M1655.36T13.55,0.33199,0.85187,0.069626,0.92864,
M274.94T20.57,0.33057,0.85282,0.069141,0.92864,
M897.82T12.55,0.32885,0.85398,0.068554,0.92864,
M1099.78T17.56,0.32884,0.85398,0.068551,0.92864,
M1515.2T13.55,0.32497,0.85657,0.067235,0.92864,
M1435.72T17.56,0.32238,0.8583,0.06636,0.92864,
M1559.96T13.55,0.31947,0.86024,0.065379,0.92864,
M1848.65T13.55,0.31884,0.86066,0.065168,0.92864,
M958.8T11.54,0.31833,0.861,0.064996,0.92864,
M349.25T12.55,0.31806,0.86118,0.064907,0.92864,
M962.8T17.56,0.31727,0.86171,0.064641,0.92864,
M1149.77T17.56,0.31677,0.86204,0.064475,0.92864,
M1107.04T13.55,0.31674,0.86206,0.064465,0.92864,
M978.14T17.55,0.3163,0.86235,0.064316,0.92864,
M1708.67T13.55,0.31413,0.86379,0.063594,0.92864,
M1257.75T12.55,0.31291,0.8646,0.063186,0.92864,
M1058.12T17.56,0.30739,0.86824,0.06136,0.92864,
M245.03T22.3,0.30598,0.86917,0.060898,0.92864,
M1780.66T13.55,0.30418,0.87035,0.060306,0.92864,
M1200.44T13.6,0.30315,0.87103,0.059969,0.92864,
M1319.74T17.56,0.30308,0.87107,0.059947,0.92864,
M1348.23T13.54,0.303,0.87113,0.059919,0.92864,
M964.8T17.56,0.30299,0.87114,0.059914,0.92864,
M1463.96T13.55,0.30284,0.87123,0.059868,0.92864,
M835.83T17.56,0.30275,0.87129,0.059837,0.92864,
M1596.37T13.55,0.30254,0.87143,0.059769,0.92864,
M902.81T18.56,0.30248,0.87146,0.05975,0.92864,
M1519.03T13.55,0.29616,0.8756,0.057695,0.931,
M809.84T18.06,0.2951,0.87629,0.057352,0.931,
M1830.65T13.55,0.29508,0.8763,0.057346,0.931,
M1317.74T17.56,0.29317,0.87754,0.056731,0.931,
M1194.28T12.55,0.29233,0.87809,0.056462,0.931,
M1813.32T13.55,0.2913,0.87876,0.056129,0.931,
M1269.09T13.54,0.29029,0.87942,0.055806,0.931,
M1242.25T13.55,0.28814,0.88081,0.05512,0.93161,
M1678.94T13.55,0.28427,0.8833,0.053892,0.93338,
M927.81T18.56,0.28241,0.88449,0.053306,0.93377,
M1899.37T13.55,0.27949,0.88636,0.052388,0.93487,
M1799.33T13.55,0.27821,0.88718,0.051986,0.93487,
M764.84T11.54,0.27387,0.88995,0.050633,0.93692,
M794.18T13.55,0.26702,0.89429,0.048524,0.94061,
M867.82T17.56,0.26464,0.89578,0.047798,0.94132,
M624.87T18.56,0.26202,0.89742,0.047003,0.94217,
M1167.1T17.55,0.25581,0.90129,0.045137,0.94535,
M1196.76T17.56,0.25076,0.90441,0.043635,0.94775,
M980.8T18.55,0.24852,0.90579,0.042975,0.94832,
M705.35T12.55,0.24009,0.91091,0.040522,0.95282,
M825.83T18.56,0.23427,0.91441,0.038857,0.95498,
M1536.7T13.55,0.23384,0.91467,0.038737,0.95498,
M899.33T17.55,0.22844,0.91788,0.037215,0.95707,
M385.29T1369.89,0.22764,0.91835,0.036992,0.95707,
M995.46T17.54,0.21507,0.92567,0.033543,0.96345,
M1235.09T12.55,0.2142,0.92617,0.033309,0.96345,
M1206.44T13.04,0.20915,0.92905,0.03196,0.96475,
M1128.78T17.55,0.20904,0.92911,0.031932,0.96475,
M761.84T18.56,0.20582,0.93094,0.031081,0.96576,
M853.83T11.54,0.20179,0.93319,0.03003,0.96722,
M996.8T17.56,0.1916,0.93879,0.027432,0.97214,
M1717.34T13.55,0.18691,0.94132,0.026264,0.97387,
M1129.78T12.55,0.18241,0.94371,0.025163,0.97545,
M1153.77T17.56,0.17947,0.94526,0.024451,0.97616,
M1537.02T14.08,0.17778,0.94614,0.024046,0.97619,
M1061.28T18.56,0.17527,0.94743,0.023451,0.97664,
M1413.22T13.55,0.17349,0.94835,0.02303,0.9767,
M810.84T12.55,0.16686,0.95172,0.021493,0.97866,
M671.36T17.55,0.16514,0.95258,0.0211,0.97866,
M1064.79T17.56,0.16462,0.95283,0.020983,0.97866,
M1421.72T17.55,0.16152,0.95437,0.020285,0.9791,
M1078.79T12.55,0.16026,0.95499,0.020003,0.9791,
M1154.77T17.56,0.15674,0.9567,0.019223,0.97997,
M887.34T13.55,0.15196,0.95899,0.018188,0.98115,
M1048.12T17.56,0.14955,0.96012,0.017673,0.98115,
M1756.66T13.55,0.14761,0.96103,0.017263,0.98115,
M1709.34T13.55,0.14702,0.9613,0.01714,0.98115,
M1284.75T12.55,0.14497,0.96225,0.016711,0.98124,
M951.8T17.69,0.14073,0.96418,0.015842,0.98232,
M981.81T12.55,0.13845,0.9652,0.015381,0.98249,
M739.35T12.55,0.12256,0.97202,0.012323,0.98818,
M1265.75T17.55,0.12062,0.97281,0.01197,0.98818,
M1356.48T14.02,0.11746,0.97409,0.011402,0.98818,
M1208.09T16.56,0.11569,0.97479,0.011089,0.98818,
M1186.05T14.49,0.11479,0.97514,0.010931,0.98818,
M752.84T11.54,0.10371,0.97934,0.0090659,0.99118,
M1118.77T17.56,0.1023,0.97985,0.0088395,0.99118,
M929.16T14.49,0.097993,0.98138,0.0081624,0.99185,
M795.84T12.55,0.095467,0.98225,0.0077759,0.99185,
M766.83T19.56,0.088729,0.9845,0.0067843,0.99324,
M1342.73T17.56,0.085187,0.98563,0.0062865,0.99349,
M1087.78T17.47,0.079305,0.98742,0.0054967,0.99375,
M1114.77T17.56,0.078583,0.98764,0.0054029,0.99375,
M1273.75T17.47,0.07239,0.9894,0.0046281,0.99399,
M1267.74T17.48,0.071583,0.98962,0.0045311,0.99399,
M795.84T17.57,0.06431,0.99152,0.0036981,0.99435,
M825.51T13.55,0.063485,0.99173,0.0036085,0.99435,
M1205.43T12.54,0.045547,0.99561,0.0019103,0.99705,
M1821.98T13.55,0.042419,0.99617,0.0016652,0.99705,
M1674.67T13.6,0.026127,0.99851,0.00064858,0.99851,
