"","X12.D12.2.neg","X28.D12.3.neg","X44.D12.1.neg","X52.D12.4.neg","X05.F12.4.neg","X22.F12.1.neg","X38.F12.2.neg","X43.F12.3.neg","X02.C12.2.neg","X18.C12.3.neg","X33.C12.4.neg","X53.Blank.neg","X10.QC1.neg","X24.QC.2.neg","X39.QC3.neg","X09.X12.3.neg","X32.X12.2.neg","X41.X12.1.neg"
"Label","Drought","Drought","Drought","Drought","Fusarium","Fusarium","Fusarium","Fusarium","Mock","Mock","Mock","Other","Other","Other","Other","Xanthomonas","Xanthomonas","Xanthomonas"
"M413.091T89.817","11774.3366","15269.5171","869.33492","14746.1047","7947.7575","7171.7184","8991.8636","8200.428","7819.8835","12430.4269","8774.3448","2599.9303","12433.0491","11902.4153","13173.5917","520","16423.7618","12477.6402"
"M990.329T838.789","2747.5608","4565.5841","141.90882","6452.953","6012.493","7188.4796","7577.3478","7051.3912","2862.4076","709.5441","4839.0631","141.90882","4636.1435","4919.9427","3482.2587","141.90882","6864.0482","6109.0088"
"M1229.54T895.369","5008.4358","8322.2775","258.36426","8377.8574","10269.1552","13511.197","10208.0612","9398.5759","6555.1672","13754.2179","6400.6325","51.672852","10152.4146","10697.044","10145.3767","51.672852","4463.5914","7941.5744"
"M593.926T757.244","4512.0032","1043.6313","70.70046","8271.1241","10145.2698","11201.4964","5311.135","8180.9971","2947.1437","6167.6548","4052.3164","70.70046","7095.4702","4802.7071","5185.0518","70.70046","353.5023","4442.0771"
"M240.933T64.89","4876.92","7290.8486","3432.98991","7025.7771","4977.9276","2109.9264","4753.3946","4794.5444","4664.9817","5761.5287","4453.0983","3465.3638","4458.9264","5532.3059","6221.468","3390","186.06036","930.3018"
"M548.979T106.308","8600.657","7866.0875","938.83718","7989.6608","7201.1799","6643.5302","9056.4878","6616.6956","4694.1859","5878.1509","8581.1037","938.83718","8208.9241","8400.4569","8968.9336","938.83718","9282.3985","8746.2344"
"M630.629T315.233","9541.6653","4559.2962","610.32598","6387.6593","7428.2583","3051.6299","5272.6554","4731.0322","4737.2296","4408.1767","7023.4944","610.32598","5889.641","5230.1328","4629.2013","610.32598","7368.2808","7434.8973"
"M353.228T471.773","3528.3689","6500.2923","413.76498","3906.2772","4132.939","4188.1518","4260.156","6962.055","3435.2599","4404.2707","2068.8249","413.76498","7649.1976","8502.0563","6777.0476","413.76498","7462.6129","2615.8467"
"M1031.288T315.245","9830.5322","6176.6335","777.6388","8722.8982","8389.0397","3888.194","8222.439","9986.8339","6150.9676","4556.7104","11581.6937","777.6388","6977.9789","6298.3879","6837.7625","777.6388","10816.6987","8555.7853"
"M333.109T769.719","4866.6582","3420.9731","118.66462","9586.04","4461.501","2609.4695","4462.1776","3844.9423","593.3231","1733.6724","3511.4217","118.66462","741.319","1338.1592","3812.4196","118.66462","987.4635","118.66462"
"M324.072T215.478","10871.836","13016.8549","44.11332","13689.3092","1340.4173","1087.0569","2103.8746","1347.1176","3834.8839","8232.1872","1735.538","44.11332","9670.7736","9552.3349","9266.7434","44.11332","1768.5619","220.5666"
"M830.24T316.247","4621.4916","4637.1399","352.54026","4313.8416","4841.2733","2462.8524","5077.9167","7230.7443","2156.2878","1762.7013","6056.2558","352.54026","3258.538","3722.188","3642.6425","352.54026","6334.7744","5061.2367"
"M695.289T1193.403","21715.4584","43417.472","472.51831","65131.52","42433.36","34333.296","22265.4349","83088.9606","56170.3298","38574.1343","28949.9485","440.7828","34497.5688","45701.1541","28770.4286","198","33671.7356","38166.5173"
"M1087.412T876.684","4797.8467","6319.9092","61.2","6594.5855","8919.9395","5553.142","7741.8054","11224.996","4213.3284","4325.9765","9235.5494","61.2","7693.137","4368.5846","4292.5969","306","9040.6934","10195.2315"
"M385.077T649.201","17317.1342","16086.0689","718.70804","22450.8","15930.8559","14392.7913","12432.4677","18018.2408","19455.6069","20682.6541","20152.0248","514.1162","16800.5973","16405.3127","18666.2838","187","13855.0569","11026.8053"
"M549.205T845.853","4395.3456","4386.921","450.18472","5631.703","3360.0652","4681.4484","6737.2779","6449.4233","2250.9236","2631.063","6967.6675","450.18472","2878.9414","5369.4922","4847.2312","450.18472","7566.6337","6223.5452"
"M419.03T798.766","4421.2191","2990.8019","45.4","6918.9624","4759.9791","8369.156","4674.2226","11740.323","6721.355","10974.2017","4690.7063","45.4","4760.855","6177.4722","5169.0416","227","2534.4461","4251.4492"
"M389.108T489.956","6627.797","4952.7579","33","5808.0284","14779.5539","7226.8692","30263.8983","10619.4433","10789.0028","5521.8246","42775.1151","202.2824","9605.8234","10050.3221","9762.1993","165","42474.5274","56484.2794"
"M632.847T316.374","46377.7658","22035.7607","1815.09058","40270.1225","40876.9702","17116.6802","22820.3287","44147.3802","33583.3357","10828.3819","30011.2255","2387.1727","26655.7663","31197.8303","7091.4468","1030","40844.7603","36839.4136"
"M341.535T617.585","18666.6946","5333.5066","525.76638","30821.374","7388.78","9964.6782","14682.0289","7846.46","2835.852","2841.5048","2628.8319","525.76638","16658.8631","15838.0341","14377.3277","525.76638","6768.3411","5669.3211"
"M387.034T831.689","3011.8851","1329.8748","881.71738","4834.2349","1542.2518","1710.6814","3741.3975","4169.8975","329.5756","46.49146","232.4573","664.2114","3310.0435","9308.316","7043.1253","248","894.0874","1008.0447"
"M611.538T834.844","3962.4192","3217.0586","197.0239","3974.4909","8624.5687","3314.3485","5531.4251","6350.8752","4519.0426","1158.6348","4405.7005","197.0239","985.1195","7731.475","3654.0697","197.0239","2883.9043","7492.3447"
"M455.021T825.04","4389.091","3023.0261","769.92627","5862.5083","2263.9847","1255.8252","3763.4739","3739.0091","384.6468","76.92936","433.1873","488.8991","2663.9576","7977.2906","6401.0193","1090","803.7506","1545.3496"
"M1036.399T977.849","2427.4888","5324.25","190.05898","11895.1952","5659.8342","6064.7012","11614.1741","7075.561","6850.7146","950.2949","5626.2753","190.05898","8830.5345","9283.5966","8482.9609","190.05898","6273.2021","5747.7801"
"M305.082T1122.457","263.3157","1128.712","12069.21835","894.6159","2376.3437","1118.3784","956.0865","1565.9014","1908.2529","455.8594","1472.855","580.2943","1093.943","1296.8302","1480.8475","1760","1551.4226","2791.563"
"M435.217T805.716","19892.3329","30978.9729","2079.53022","31891.3266","25550.2","21721.9814","32615.569","23735.9246","24082.386","10397.6511","34908.622","2079.53022","15625.531","17932.6888","18279.2202","2079.53022","36393.435","67072.0221"
"M1136.545T907.7","41651.2307","24146.2888","48","113861.5955","31808.5973","46431.158","28834.7117","53655.7284","43058.94","59471.143","54538.5893","703.9281","43101.406","31916.8287","37550.5986","240","12095.7391","19727.799"
"M345.37T608.086","7726.1493","3163.6082","312.03936","5846.4697","5767.2539","3326.1214","5540.1115","5430.3247","3488.5562","5337.6486","5078.9795","34.2","5336.8102","4715.9139","6088.6527","171","4803.0629","3659.8779"
"M642.302T1183.207","2829.1934","1073.3903","206.63701","10219.264","514.7433","223.2628","2969.4733","824.7421","396.2964","157.1938","358.3753","31.43876","3275.5378","1513.0752","2843.6441","270","2071.7624","339.5303"
"M1130.454T886.215","2633.9597","799.459","159.8918","1276.3522","1989.159","3297.8449","2163.7948","3163.1948","1381.5687","1360.268","1933.9114","159.8918","1605.059","2351.2364","2342.8755","159.8918","1349.0696","1335.4928"
"M476.12T661.378","1335.9551","809.9517","161.99034","1614.5405","12898.0591","4055.1276","26722.304","14815.0683","9367.8269","1913.7199","25109.0525","161.99034","3692.4576","4495.6523","3770.9612","161.99034","1097.1143","18490.4155"
"M1163.579T906.602","12190.8376","389.1381","77.82762","8822.1973","3727.2461","4138.9413","6560.0615","17256.7495","16649.4923","30093.5527","16148.0549","77.82762","20732.5388","21827.4847","10232.4314","77.82762","826.795","709.2914"
"M415.086T168.579","4347.8925","5216.6395","869.5785","9474.8448","8443.6232","8545.3212","7758.9209","10283.3394","6351.2219","7273.461","8897.8151","869.5785","5192.7814","6066.6856","7777.3813","869.5785","6791.6272","8407.1611"
"M567.333T903.822","73732.8555","15021.6274","796.47919","81736.0836","73889.0404","90059.6674","73990.0529","159556.5378","68814.3217","72455.9735","97925.385","159.295838","83337.6478","67038.7179","80926.6738","159.295838","14446.465","17054.001"
"M524.849T67.744","17097.7434","18565.7082","5650.42883","17322.3033","17022.2762","6556.3548","13788.6514","12056.1936","16315.3358","17753.044","21796.1194","7183.1323","17522.1116","21831.1633","24652.7168","4610","19631.5029","18666.0116"
"M1163.56T905.015","9897.3713","1037.4104","79.68482","11316.0168","7242.3682","21257.4154","10062.9664","59498.28","25984.7175","23720.0053","27705.4228","398.4241","15418.202","13015.095","19733.274","79.68482","1380.3353","1597.4379"
"M401.18T764.21","4241.544","1545.0236","309.00472","6454.6395","8967.1957","9375.4885","17439.536","18057.486","16279.4904","5699.8608","16414.8062","309.00472","11166.258","13747.3588","4975.7708","309.00472","17209.647","27637.9535"
"M1463.124T939.772","6195.7839","1978.1802","138.85056","2358.4752","3252.0918","3107.228","2962.5393","5275.1345","1447.4988","922.9352","2442.8619","138.85056","4024.7655","4826.7152","138.85056","138.85056","1813.5938","694.2528"
"M823.337T914.416","34716.3048","27417.9418","761.89996","79824.1917","34365.2134","26560.9136","58276.7534","54457.3107","26468.6446","8159.7243","30821.409","103.4","37577.1609","37002.0916","52308.984","517","32595.2865","26997.8122"
"M279.124T874.724","23633.3916","15013.3978","544.45142","49784.8624","9411.3555","5972.057","5552.9601","8849.1709","6689.5828","18152.68","14171.2128","544.45142","13138.7085","10894.5896","24796.7062","544.45142","9390.0312","2722.2571"
"M397.259T1311.545","12945.0296","7174.2017","1434.84034","19041.3212","16202.6865","18001.7132","19110.389","20287.5955","19164.1035","13189.2279","12876.3702","1434.84034","14141.4171","20450.011","13662.176","1434.84034","21798.22","17121.2988"
"M443.191T791.98","9793.9177","10227.0193","1066.79266","13325.082","11889.1146","8377.212","11778.2873","14851.8747","10858.6159","6276.7137","13034.8512","1066.79266","5333.9633","10252.5136","9066.6878","1066.79266","10514.1147","18410.0449"
"M413.167T733.785","8139.6859","10576.8467","1105.22808","13029.7836","6244.1058","6214.5221","6480.722","9935.088","7099.1912","6889.9419","10027.2978","1105.22808","9812.2026","10173.306","5526.1404","1105.22808","8368.5627","16197.3799"
"M687.305T1181.604","2580.9691","874.4988","115.15869","5432.9715","472.0935","1077.3545","1555.3712","847.0022","394.9878","226.2173","375.1523","388.5293","1883.3734","2093.7665","2523.0311","23.031738","1159.6891","919.7183"
"M341.259T618.637","12132.0262","4675.8053","211.76558","17814.1024","6689.5785","7919.1104","10988.4091","8249.161","3419.8319","3225.0089","4436.0276","42.353116","9510.6244","14194.4237","15273.009","42.353116","8778.75","6884.1448"
"M633.753T316.098","17370.124","6417.4391","383.36801","14829.6107","11801.819","7498.7087","9595.6289","14127.9149","12688.1892","6605.0842","14773.8399","711.1157","9241.7516","9108.2213","10040.8397","200","12152.3146","15017.3364"
"M919.334T939.971","8341.2035","7813.5685","452.27976","9481.6579","3614.306","3131.9748","6548.8129","6297.6209","2329.9586","2261.3988","4373.8209","452.27976","3961.6805","6134.7151","2962.0215","452.27976","4750.9537","3820.1665"
"M206.081T834.983","1005.1741","1986.3928","33.99864","10832.0731","2333.0096","3875.9169","2595.0697","578.5349","495.1392","33.99864","33.99864","33.99864","8222.5873","3241.6315","1048.2838","258","1020.3298","169.9932"
"M863.373T951.624","11902.2482","8629.2517","46.4","26005.7147","4748.0786","4371.8555","5057.1207","6773.2718","5097.8853","1006.9492","5409.5033","46.4","4348.2053","5384.2331","18446.4636","232","6796.9309","4688.2591"
"M316.427T318.614","14604.282","16698.5204","1961.16128","19726.2398","21865.6836","12237.0982","10902.3636","19669.1377","14948.9471","12318.0237","10716.9773","1961.16128","15642.0707","13941.8862","18221.5984","1961.16128","9805.8064","21726.663"
"M618.794T905.184","23199.0529","4413.7211","123.2","80685.9751","16353.2428","25900.462","27280.2669","91998.224","34187.0369","63939.3156","58910.5736","939.1425","28448.9296","27234.4179","46719.1","616","1650.7892","2692.5706"
"M419.228T901.259","21509.445","21749.2501","1335.8036","40679.4694","22893.8953","14885.4714","25352.9484","30770.3329","22656.0438","6679.018","44801.8207","1335.8036","12980.6462","19397.2116","23798.9322","1335.8036","44642.0031","40515.168"
"M316.385T321.843","22690.4779","21580.4783","3045.5111","27559.1115","27499.558","17790.4933","15227.5555","21812.5191","23070.2754","21066.7567","16971.7636","3045.5111","24256.1855","21218.8315","26543.1694","3045.5111","19976.1567","29534.2248"
"M524.981T106.871","2858.786","1560.159","222.55198","3249.9407","3891.3384","5356.2369","4177.2524","4097.5667","4217.3542","3799.2015","6038.0752","734.4598","2169.0047","2568.6705","3216.6833","44.510396","3742.0578","10662.373"
"M950.342T882.081","8756.0169","14928.8665","556.60914","21161.447","13723.5463","11015.5448","31894.3625","16070.5296","5566.9847","2783.0457","20678.2767","556.60914","7642.32","10761.1835","6794.2474","556.60914","18423.1137","21867.8134"
"M822.313T886.782","14903.4447","9419.4281","780.26454","32794.1028","26900.3911","21889.1917","34905.7503","17190.5768","11116.4238","3901.3227","18290.9124","780.26454","16355.3359","17184.497","18456.7796","780.26454","15157.3305","12066.7501"
"M1079.533T897.421","5759.1509","4409.3362","741.45324","5860.7945","9720.9515","7038.1982","10431.1515","7412.4912","6532.3029","8089.6272","5949.9345","741.45324","6274.6681","7456.3486","7410.9329","741.45324","3707.2662","5987.9228"
"M1461.92T936.679","7192.5087","7046.9544","500.68986","19893.3199","12379.5983","14329.0875","14566.5338","13564.2267","6926.404","3740.4403","11606.0845","1432.8078","6904.2149","6765.3988","5590.5592","568","6514.4561","8516.1585"
"M970.768T318.573","13925.6687","8779.1672","1413.76132","11640.4368","10354.2183","7068.8066","9053.7823","18575.412","11586.058","8882.5496","13141.7118","1413.76132","8553.4727","12213.3243","10192.8353","1413.76132","16617.9841","12505.463"
"M857.325T1034.658","4473.8087","2149.0189","106.27936","15547.3453","4386.9055","4214.1535","4619.5407","2885.7822","531.3968","106.27936","2325.7582","106.27936","5091.8622","2634.1452","2794.4422","106.27936","2245.192","1551.5322"
"M1005.392T917.562","14790.5451","12275.7131","968.1687","16799.6107","11884.1532","9055.0298","11893.7942","13308.2193","9723.5708","4840.8435","9497.6695","968.1687","14513.555","9846.9919","10965.0891","968.1687","13031.088","10466.6659"
"M654.601T316.399","12231.066","7363.4089","1279.37","10774.9139","9812.8273","8477.3147","8864.8317","9227.234","7572.1103","9647.4871","12470.0524","1279.37","10115.5688","10284.4319","9395.5266","1279.37","14404.3125","6396.85"
"M357.576T759.445","6990.7654","6716.6816","396.87826","13939.9082","10267.8452","7124.1359","13387.7554","13619.6854","9144.1425","8903.991","14881.6794","396.87826","10833.9114","1984.3913","7470.5053","396.87826","8554.7746","10333.2963"
"M365.052T459.24","8272.7612","6840.0292","626.37846","30682.2362","5901.6486","7836.0177","14808.9494","14933.6722","1002.8502","368.8961","1311.6725","311.831","19953.6305","15345.1673","19598.9229","176","333.0282","4430.209"
"M271.021T88.704","5116.995","7067.7763","42.4537","11504.6225","6878.7084","16780.811","9946.4612","16911.71","12714.6797","9945.3504","14506.2794","212.2685","8812.712","17639.6623","10048.902","42.4537","6774.4313","7320.6089"
"M968.386T889.852","9959.9908","4981.4433","996.28866","20897.0631","11879.832","11512.0502","22861.161","19104.336","10712.7383","6915.0318","11545.0039","996.28866","14013.6876","15247.4304","19090.6067","996.28866","18019.0674","15864.5088"
"M593.686T850.456","3721.3916","1654.538","330.9076","7254.005","7735.9394","10293.1453","6111.1558","9009.2055","4398.8918","5717.3334","3115.0847","330.9076","3559.5877","6799.811","5590.54","330.9076","1692.518","3162.655"
"M505.029T765.672","17854.3857","5072.0895","40","21053.3721","18330.226","13845.0033","15250.8444","24231.7538","9241.9007","8075.4882","7424.4301","379.946","9125.7715","18187.4534","29047.5222","200","23275.1064","20050.3197"
"M1035.367T890.845","4271.6448","4817.7568","401.27374","10477.2994","5427.7302","4813.8763","7738.289","5633.6523","3966.7472","2006.3687","3980.0153","401.27374","6193.6514","6347.4145","4668.9739","401.27374","6576.386","5621.6638"
"M565.054T1199.484","5982.3133","5609.4729","33.2","8671.9006","3620.1279","2259.9043","2880.1931","6169.7826","3949.5749","7273.6413","6152.9362","33.2","6368.9009","5989.2237","6026.3585","166","3457.5398","1996.3379"
"M728.286T863.521","11893.5713","8499.1059","42.60188","15980.9311","9478.0269","10189.3955","19337.9324","9158.8216","9349.9585","7872.2223","16665.6834","213.0094","4691.1748","4010.7585","7884.4238","42.60188","25043.169","25044.524"
