"",f.value,p.value,-log10(p),FDR,Fisher's LSD (top 1000)
M1258.04T18.06,1.2105,0.31157,0.50645,0.68125,First_Time-Point_Control - Third_Time-Point_Xanthomonas; First_Time-Point_Fusarium - Third_Time-Point_Xanthomonas; First_Time-Point_Xanthomonas - Third_Time-Point_Xanthomonas; Third_Time-Point_Drought - Other; Second_Time-Point_Drought - Third_Time-Point_Xanthomonas; Third_Time-Point_Control - Third_Time-Point_Xanthomonas; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1215.76T17.4,1.2034,0.31608,0.5002,0.68776,Third_Time-Point_Drought - Other; Third_Time-Point_Fusarium - Other
M1373.73T16.56,1.2034,0.3161,0.50017,0.68776,First_Time-Point_Control - Third_Time-Point_Xanthomonas; Second_Time-Point_Xanthomonas - Other; Second_Time-Point_Fusarium - Third_Time-Point_Xanthomonas; Second_Time-Point_Xanthomonas - Third_Time-Point_Fusarium; Second_Time-Point_Xanthomonas - Third_Time-Point_Xanthomonas
M1438.05T13.55,1.2017,0.31717,0.49871,0.68776,First_Time-Point_Drought - First_Time-Point_Fusarium; First_Time-Point_Xanthomonas - First_Time-Point_Fusarium; Other - First_Time-Point_Fusarium; Second_Time-Point_Control - First_Time-Point_Fusarium; Second_Time-Point_Drought - First_Time-Point_Fusarium; Second_Time-Point_Fusarium - First_Time-Point_Fusarium; Third_Time-Point_Control - First_Time-Point_Fusarium; Third_Time-Point_Drought - First_Time-Point_Fusarium
M1074.28T13.55,1.2016,0.31722,0.49863,0.68776,Other - First_Time-Point_Control; Third_Time-Point_Xanthomonas - First_Time-Point_Control; Other - First_Time-Point_Fusarium; Second_Time-Point_Drought - First_Time-Point_Fusarium; Third_Time-Point_Xanthomonas - First_Time-Point_Fusarium
M1237.76T16.56,1.1996,0.31851,0.49688,0.68776,Second_Time-Point_Xanthomonas - First_Time-Point_Drought; Second_Time-Point_Xanthomonas - First_Time-Point_Fusarium; Second_Time-Point_Drought - Third_Time-Point_Xanthomonas; Second_Time-Point_Xanthomonas - Third_Time-Point_Xanthomonas
M1363.4T16.56,1.1996,0.31856,0.49681,0.68776,Second_Time-Point_Control - First_Time-Point_Control; Second_Time-Point_Control - First_Time-Point_Fusarium; Second_Time-Point_Control - Other; Second_Time-Point_Fusarium - Other; Second_Time-Point_Control - Second_Time-Point_Drought; Second_Time-Point_Control - Second_Time-Point_Xanthomonas; Second_Time-Point_Control - Third_Time-Point_Drought; Second_Time-Point_Control - Third_Time-Point_Xanthomonas
M1090.11T16.95,1.1988,0.31907,0.49611,0.68776,First_Time-Point_Xanthomonas - First_Time-Point_Drought; First_Time-Point_Xanthomonas - Other; First_Time-Point_Xanthomonas - Third_Time-Point_Fusarium
M896.81T18.35,1.1983,0.31938,0.49569,0.68776,Third_Time-Point_Fusarium - First_Time-Point_Control; Third_Time-Point_Fusarium - First_Time-Point_Drought; Third_Time-Point_Fusarium - Other; Third_Time-Point_Fusarium - Second_Time-Point_Fusarium; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1542.95T13.55,1.196,0.32088,0.49366,0.68967,First_Time-Point_Xanthomonas - First_Time-Point_Drought; Other - First_Time-Point_Drought; Third_Time-Point_Control - First_Time-Point_Drought; Third_Time-Point_Drought - First_Time-Point_Drought; Third_Time-Point_Drought - Second_Time-Point_Control; Third_Time-Point_Drought - Second_Time-Point_Drought
M969.48T16.46,1.1937,0.3224,0.4916,0.69164,First_Time-Point_Drought - Other; First_Time-Point_Drought - Third_Time-Point_Control; Second_Time-Point_Drought - Other
M1061.79T17.56,1.1922,0.32338,0.49028,0.69225,Third_Time-Point_Drought - First_Time-Point_Drought; Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Second_Time-Point_Fusarium; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M727.85T17.56,1.1912,0.32401,0.48944,0.69225,First_Time-Point_Drought - Third_Time-Point_Xanthomonas; Second_Time-Point_Control - Third_Time-Point_Fusarium; Second_Time-Point_Control - Third_Time-Point_Xanthomonas
M1095.78T17.56,1.1904,0.32453,0.48874,0.69225,Third_Time-Point_Drought - Second_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Second_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1375.73T12.54,1.1879,0.32619,0.48653,0.69225,Other - Second_Time-Point_Fusarium; Other - Third_Time-Point_Control
M1416.06T13.55,1.1861,0.32735,0.48498,0.69225,Other - First_Time-Point_Drought; Second_Time-Point_Fusarium - First_Time-Point_Drought; Third_Time-Point_Control - First_Time-Point_Drought; Third_Time-Point_Fusarium - First_Time-Point_Drought
M1034.8T12.55,1.1856,0.32771,0.48451,0.69225,Other - First_Time-Point_Control; Other - First_Time-Point_Drought; Other - First_Time-Point_Fusarium; Other - Second_Time-Point_Control; Other - Second_Time-Point_Fusarium; Other - Third_Time-Point_Control; Other - Third_Time-Point_Drought; Other - Third_Time-Point_Fusarium
M1306.75T12.55,1.1855,0.32775,0.48446,0.69225,Second_Time-Point_Control - Second_Time-Point_Drought; Second_Time-Point_Fusarium - Second_Time-Point_Drought; Third_Time-Point_Xanthomonas - Second_Time-Point_Drought; Third_Time-Point_Xanthomonas - Third_Time-Point_Fusarium
M1558.36T14.49,1.1849,0.32817,0.4839,0.69225,First_Time-Point_Control - Second_Time-Point_Drought; First_Time-Point_Control - Third_Time-Point_Drought; Other - Second_Time-Point_Drought; Other - Third_Time-Point_Drought; Third_Time-Point_Fusarium - Second_Time-Point_Drought; Third_Time-Point_Fusarium - Third_Time-Point_Drought
M1537.7T13.55,1.1843,0.32855,0.4834,0.69225,Other - First_Time-Point_Drought; Other - First_Time-Point_Xanthomonas; Other - Second_Time-Point_Control; Other - Third_Time-Point_Control
M944.82T17.56,1.184,0.32877,0.4831,0.69225,Third_Time-Point_Drought - First_Time-Point_Drought; Second_Time-Point_Control - Other; Second_Time-Point_Fusarium - Other; Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Second_Time-Point_Drought
M1262.75T17.56,1.1831,0.32938,0.4823,0.69225,Second_Time-Point_Control - First_Time-Point_Drought; Second_Time-Point_Control - First_Time-Point_Fusarium; Second_Time-Point_Control - First_Time-Point_Xanthomonas; Second_Time-Point_Control - Third_Time-Point_Xanthomonas; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M935.81T17.56,1.1819,0.33014,0.4813,0.69257,Second_Time-Point_Xanthomonas - First_Time-Point_Control; Second_Time-Point_Xanthomonas - First_Time-Point_Drought; Second_Time-Point_Xanthomonas - First_Time-Point_Fusarium; Second_Time-Point_Xanthomonas - First_Time-Point_Xanthomonas; Second_Time-Point_Xanthomonas - Other; Second_Time-Point_Xanthomonas - Second_Time-Point_Control; Second_Time-Point_Xanthomonas - Second_Time-Point_Drought; Second_Time-Point_Xanthomonas - Third_Time-Point_Fusarium; Second_Time-Point_Xanthomonas - Third_Time-Point_Xanthomonas
M1357.73T12.61,1.1801,0.33135,0.47971,0.69267,Second_Time-Point_Fusarium - First_Time-Point_Control; Second_Time-Point_Fusarium - First_Time-Point_Drought; Second_Time-Point_Fusarium - Third_Time-Point_Control; Second_Time-Point_Fusarium - Third_Time-Point_Fusarium; Third_Time-Point_Drought - Third_Time-Point_Control
M1327.24T13.55,1.1785,0.33239,0.47835,0.69267,Second_Time-Point_Fusarium - Second_Time-Point_Drought; Second_Time-Point_Fusarium - Third_Time-Point_Fusarium; Second_Time-Point_Xanthomonas - Third_Time-Point_Fusarium
M1405.73T13.55,1.1783,0.33258,0.47811,0.69267,First_Time-Point_Control - Second_Time-Point_Control; First_Time-Point_Control - Third_Time-Point_Control; First_Time-Point_Drought - Second_Time-Point_Control; Second_Time-Point_Xanthomonas - Second_Time-Point_Control; Third_Time-Point_Fusarium - Second_Time-Point_Control
M1212.09T16.56,1.1757,0.33431,0.47585,0.69267,Third_Time-Point_Drought - First_Time-Point_Xanthomonas; Third_Time-Point_Drought - Other; Second_Time-Point_Control - Third_Time-Point_Xanthomonas; Third_Time-Point_Drought - Second_Time-Point_Fusarium; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1746T13.55,1.1754,0.33451,0.47559,0.69267,Second_Time-Point_Xanthomonas - First_Time-Point_Fusarium; Second_Time-Point_Xanthomonas - Other; Second_Time-Point_Xanthomonas - Second_Time-Point_Fusarium; Second_Time-Point_Xanthomonas - Third_Time-Point_Control; Second_Time-Point_Xanthomonas - Third_Time-Point_Drought; Second_Time-Point_Xanthomonas - Third_Time-Point_Xanthomonas
M1067.45T16.98,1.1753,0.33457,0.47551,0.69267,Second_Time-Point_Control - First_Time-Point_Drought; Third_Time-Point_Control - First_Time-Point_Drought; Third_Time-Point_Fusarium - First_Time-Point_Drought; Third_Time-Point_Control - First_Time-Point_Fusarium; Third_Time-Point_Control - Other
M1262.08T17.04,1.1747,0.33495,0.47502,0.69267,Second_Time-Point_Drought - Second_Time-Point_Control; Second_Time-Point_Drought - Third_Time-Point_Fusarium; Second_Time-Point_Drought - Third_Time-Point_Xanthomonas; Second_Time-Point_Xanthomonas - Third_Time-Point_Fusarium
M967.47T17.56,1.1745,0.33511,0.47482,0.69267,Second_Time-Point_Fusarium - Second_Time-Point_Control; Second_Time-Point_Fusarium - Second_Time-Point_Xanthomonas; Second_Time-Point_Fusarium - Third_Time-Point_Xanthomonas; Third_Time-Point_Control - Third_Time-Point_Xanthomonas
M1118.77T17.56,1.1724,0.33654,0.47297,0.69267,Third_Time-Point_Fusarium - First_Time-Point_Drought; Third_Time-Point_Fusarium - First_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Other; Third_Time-Point_Fusarium - Second_Time-Point_Fusarium; Third_Time-Point_Fusarium - Second_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1404.71T17.55,1.1723,0.33659,0.4729,0.69267,Second_Time-Point_Drought - First_Time-Point_Control; Second_Time-Point_Drought - First_Time-Point_Drought; Second_Time-Point_Drought - First_Time-Point_Fusarium; Second_Time-Point_Drought - Other; Second_Time-Point_Drought - Second_Time-Point_Control; Second_Time-Point_Drought - Second_Time-Point_Fusarium; Second_Time-Point_Drought - Third_Time-Point_Control; Second_Time-Point_Drought - Third_Time-Point_Drought; Second_Time-Point_Drought - Third_Time-Point_Xanthomonas
M990.79T18.35,1.1718,0.33689,0.47251,0.69267,Third_Time-Point_Fusarium - First_Time-Point_Drought; First_Time-Point_Fusarium - Third_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1167.77T17.56,1.1695,0.33844,0.47052,0.69345,Second_Time-Point_Control - Other; Second_Time-Point_Control - Second_Time-Point_Drought; Second_Time-Point_Control - Third_Time-Point_Fusarium; Second_Time-Point_Control - Third_Time-Point_Xanthomonas
M1290.75T12.55,1.1695,0.33849,0.47045,0.69345,Third_Time-Point_Drought - First_Time-Point_Drought; Third_Time-Point_Drought - Second_Time-Point_Drought; Third_Time-Point_Drought - Third_Time-Point_Control; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1295.25T13.55,1.1666,0.34044,0.46795,0.6962,Other - Second_Time-Point_Fusarium; Other - Second_Time-Point_Xanthomonas; Second_Time-Point_Drought - Second_Time-Point_Xanthomonas; Third_Time-Point_Drought - Second_Time-Point_Xanthomonas; Third_Time-Point_Xanthomonas - Second_Time-Point_Xanthomonas
M1058.13T12.55,1.165,0.34156,0.46653,0.69723,Other - First_Time-Point_Fusarium; Second_Time-Point_Control - First_Time-Point_Fusarium; Third_Time-Point_Xanthomonas - First_Time-Point_Fusarium; Other - Second_Time-Point_Drought
M1531.2T13.55,1.1619,0.34362,0.46392,0.69781,First_Time-Point_Control - Second_Time-Point_Drought; Other - Second_Time-Point_Drought; Third_Time-Point_Xanthomonas - Second_Time-Point_Drought
M896.82T11.73,1.1599,0.34505,0.46212,0.69781,Other - First_Time-Point_Control; Other - First_Time-Point_Xanthomonas; Other - Second_Time-Point_Drought; Other - Third_Time-Point_Control; Other - Third_Time-Point_Fusarium
M1350.24T13.55,1.1596,0.34524,0.46188,0.69781,First_Time-Point_Control - Second_Time-Point_Control; First_Time-Point_Xanthomonas - Second_Time-Point_Control; Third_Time-Point_Drought - Other; Second_Time-Point_Drought - Second_Time-Point_Control; Second_Time-Point_Xanthomonas - Second_Time-Point_Control; Third_Time-Point_Control - Second_Time-Point_Control; Third_Time-Point_Drought - Second_Time-Point_Control
M1712.17T13.55,1.1589,0.34571,0.46129,0.69781,First_Time-Point_Control - First_Time-Point_Fusarium; First_Time-Point_Control - Second_Time-Point_Control; First_Time-Point_Control - Second_Time-Point_Xanthomonas; First_Time-Point_Drought - Second_Time-Point_Control; First_Time-Point_Drought - Second_Time-Point_Xanthomonas
M1519.03T13.55,1.1586,0.3459,0.46104,0.69781,First_Time-Point_Drought - Second_Time-Point_Fusarium; First_Time-Point_Drought - Third_Time-Point_Drought; First_Time-Point_Fusarium - Third_Time-Point_Drought; First_Time-Point_Xanthomonas - Third_Time-Point_Drought; Third_Time-Point_Control - Third_Time-Point_Drought
M1712.92T13.55,1.1579,0.34642,0.4604,0.69781,First_Time-Point_Xanthomonas - First_Time-Point_Fusarium; Second_Time-Point_Control - First_Time-Point_Fusarium; First_Time-Point_Xanthomonas - Other
M1650.92T13.6,1.1558,0.34786,0.4586,0.69781,Third_Time-Point_Xanthomonas - Other; Second_Time-Point_Drought - Third_Time-Point_Control; Third_Time-Point_Drought - Third_Time-Point_Control; Third_Time-Point_Xanthomonas - Third_Time-Point_Control
M1302.74T17.54,1.1548,0.34854,0.45775,0.69781,First_Time-Point_Fusarium - Second_Time-Point_Control; Third_Time-Point_Drought - Second_Time-Point_Control; Third_Time-Point_Fusarium - Second_Time-Point_Control; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M936.8T18.56,1.1537,0.34928,0.45683,0.69781,First_Time-Point_Fusarium - Other; First_Time-Point_Fusarium - Second_Time-Point_Fusarium; Third_Time-Point_Fusarium - Other
M516.89T18.56,1.1536,0.34935,0.45674,0.69781,Third_Time-Point_Drought - First_Time-Point_Xanthomonas; Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Second_Time-Point_Fusarium; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M902.82T11.55,1.153,0.34978,0.45621,0.69781,Other - First_Time-Point_Xanthomonas; Second_Time-Point_Drought - First_Time-Point_Xanthomonas; Other - Third_Time-Point_Control; Other - Third_Time-Point_Drought
M1611.43T13.55,1.1526,0.35008,0.45584,0.69781,First_Time-Point_Drought - Second_Time-Point_Xanthomonas; First_Time-Point_Drought - Third_Time-Point_Control; First_Time-Point_Xanthomonas - Second_Time-Point_Xanthomonas; First_Time-Point_Xanthomonas - Third_Time-Point_Control; Second_Time-Point_Control - Second_Time-Point_Xanthomonas; Second_Time-Point_Control - Third_Time-Point_Control; Second_Time-Point_Drought - Second_Time-Point_Xanthomonas; Second_Time-Point_Drought - Third_Time-Point_Control
M762.85T11.54,1.152,0.35046,0.45536,0.69781,First_Time-Point_Control - Second_Time-Point_Control; First_Time-Point_Drought - Second_Time-Point_Control; First_Time-Point_Fusarium - Second_Time-Point_Control; First_Time-Point_Xanthomonas - Second_Time-Point_Control; Other - Second_Time-Point_Control; Second_Time-Point_Drought - Second_Time-Point_Control; Second_Time-Point_Fusarium - Second_Time-Point_Control; Second_Time-Point_Xanthomonas - Second_Time-Point_Control; Third_Time-Point_Fusarium - Second_Time-Point_Control; Third_Time-Point_Xanthomonas - Second_Time-Point_Control
M910.81T11.54,1.1517,0.35067,0.4551,0.69781,Other - Second_Time-Point_Drought; Other - Third_Time-Point_Control; Other - Third_Time-Point_Drought
M1327.48T13.55,1.1497,0.35207,0.45337,0.69781,First_Time-Point_Control - Second_Time-Point_Xanthomonas; First_Time-Point_Xanthomonas - Second_Time-Point_Xanthomonas; Second_Time-Point_Fusarium - Second_Time-Point_Xanthomonas
M1319.74T17.56,1.1496,0.35214,0.45329,0.69781,Third_Time-Point_Drought - First_Time-Point_Drought; Third_Time-Point_Drought - First_Time-Point_Fusarium; Third_Time-Point_Fusarium - First_Time-Point_Fusarium; Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Second_Time-Point_Fusarium; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1220.75T17.55,1.1493,0.35238,0.45299,0.69781,Third_Time-Point_Drought - First_Time-Point_Control; Third_Time-Point_Drought - First_Time-Point_Drought; Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Second_Time-Point_Drought; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M854.82T11.54,1.1478,0.3534,0.45173,0.69781,Other - First_Time-Point_Fusarium; Other - Second_Time-Point_Control; Other - Second_Time-Point_Xanthomonas; Other - Third_Time-Point_Control; Other - Third_Time-Point_Fusarium
M762.84T17.56,1.1477,0.35351,0.4516,0.69781,Third_Time-Point_Fusarium - First_Time-Point_Xanthomonas; Second_Time-Point_Control - Other; Third_Time-Point_Fusarium - Other; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1170.09T14.07,1.1457,0.3549,0.44989,0.69918,Other - First_Time-Point_Drought; Other - Second_Time-Point_Drought; Other - Second_Time-Point_Fusarium; Other - Second_Time-Point_Xanthomonas
M1785.33T13.55,1.1449,0.35543,0.44924,0.69918,First_Time-Point_Control - Third_Time-Point_Drought; First_Time-Point_Fusarium - Third_Time-Point_Drought; Second_Time-Point_Drought - Third_Time-Point_Drought; Second_Time-Point_Fusarium - Third_Time-Point_Drought; Third_Time-Point_Control - Third_Time-Point_Drought
M1171.43T17.56,1.1423,0.35725,0.44703,0.70154,Second_Time-Point_Xanthomonas - First_Time-Point_Fusarium; Second_Time-Point_Xanthomonas - Third_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1004.13T17.56,1.1401,0.35883,0.44511,0.70255,Second_Time-Point_Drought - First_Time-Point_Control; Second_Time-Point_Drought - First_Time-Point_Fusarium; Second_Time-Point_Drought - First_Time-Point_Xanthomonas; Second_Time-Point_Drought - Other; Second_Time-Point_Drought - Third_Time-Point_Drought; Second_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1380.72T17.48,1.1399,0.359,0.4449,0.70255,Third_Time-Point_Control - Other; Third_Time-Point_Fusarium - Other
M1455.71T16.56,1.1386,0.35992,0.4438,0.70307,First_Time-Point_Xanthomonas - Third_Time-Point_Xanthomonas; Second_Time-Point_Control - Third_Time-Point_Drought; Second_Time-Point_Control - Third_Time-Point_Xanthomonas; Second_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1537.02T14.08,1.1367,0.36127,0.44217,0.70307,First_Time-Point_Xanthomonas - First_Time-Point_Control; Third_Time-Point_Drought - First_Time-Point_Control; First_Time-Point_Xanthomonas - First_Time-Point_Drought; Third_Time-Point_Drought - First_Time-Point_Drought; First_Time-Point_Xanthomonas - Third_Time-Point_Fusarium; First_Time-Point_Xanthomonas - Third_Time-Point_Xanthomonas; Third_Time-Point_Drought - Third_Time-Point_Fusarium; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1813.65T13.55,1.1359,0.36178,0.44156,0.70307,Other - First_Time-Point_Control; Third_Time-Point_Control - First_Time-Point_Control
M732.84T18.56,1.1357,0.36194,0.44137,0.70307,Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Second_Time-Point_Fusarium
M1408.73T16.56,1.1351,0.36236,0.44086,0.70307,Third_Time-Point_Fusarium - First_Time-Point_Drought; Third_Time-Point_Fusarium - First_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Other; Third_Time-Point_Fusarium - Second_Time-Point_Control; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1092.79T12.55,1.1332,0.36372,0.43924,0.70328,First_Time-Point_Control - Third_Time-Point_Control; First_Time-Point_Control - Third_Time-Point_Drought; Other - Third_Time-Point_Control; Other - Third_Time-Point_Drought
M1899.37T13.55,1.1321,0.3645,0.4383,0.70328,First_Time-Point_Control - First_Time-Point_Drought; Third_Time-Point_Control - First_Time-Point_Drought; Third_Time-Point_Control - First_Time-Point_Xanthomonas; Third_Time-Point_Control - Third_Time-Point_Xanthomonas
M937.81T12.55,1.1315,0.36496,0.43776,0.70328,Other - First_Time-Point_Fusarium; Other - Second_Time-Point_Control; Other - Second_Time-Point_Xanthomonas; Other - Third_Time-Point_Control; Other - Third_Time-Point_Drought; Other - Third_Time-Point_Fusarium; Other - Third_Time-Point_Xanthomonas
M968.81T12.55,1.1312,0.3652,0.43747,0.70328,Second_Time-Point_Drought - First_Time-Point_Drought; Second_Time-Point_Drought - Second_Time-Point_Fusarium; Second_Time-Point_Drought - Third_Time-Point_Drought; Second_Time-Point_Drought - Third_Time-Point_Fusarium
M1227.76T17.55,1.1307,0.36556,0.43704,0.70328,Third_Time-Point_Drought - First_Time-Point_Control; First_Time-Point_Fusarium - Third_Time-Point_Xanthomonas; Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M828.83T12.29,1.1288,0.3669,0.43546,0.7044,Other - Third_Time-Point_Control; Other - Third_Time-Point_Drought; Other - Third_Time-Point_Fusarium
M1012.8T17.55,1.1276,0.36776,0.43443,0.7044,Third_Time-Point_Drought - First_Time-Point_Drought; Third_Time-Point_Drought - First_Time-Point_Xanthomonas; Third_Time-Point_Drought - Second_Time-Point_Control; Third_Time-Point_Drought - Second_Time-Point_Drought; Third_Time-Point_Drought - Second_Time-Point_Fusarium; Third_Time-Point_Drought - Third_Time-Point_Control
M712.85T18.56,1.1273,0.368,0.43416,0.7044,Second_Time-Point_Control - First_Time-Point_Drought; Third_Time-Point_Drought - First_Time-Point_Drought; Second_Time-Point_Control - Other; Second_Time-Point_Control - Third_Time-Point_Fusarium; Second_Time-Point_Control - Third_Time-Point_Xanthomonas
M243.89T1588.97,1.1254,0.36937,0.43254,0.70514,First_Time-Point_Control - Third_Time-Point_Drought; First_Time-Point_Control - Third_Time-Point_Xanthomonas
M931.15T16.07,1.125,0.36962,0.43224,0.70514,Second_Time-Point_Drought - First_Time-Point_Control; Second_Time-Point_Fusarium - First_Time-Point_Control; Third_Time-Point_Drought - First_Time-Point_Control; Third_Time-Point_Fusarium - First_Time-Point_Control
M302.93T20.57,1.1188,0.37411,0.427,0.71091,Second_Time-Point_Drought - Third_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Second_Time-Point_Fusarium; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M536.9T12.55,1.1178,0.37482,0.42618,0.71091,Other - First_Time-Point_Fusarium; Other - First_Time-Point_Xanthomonas; Other - Second_Time-Point_Control; Other - Second_Time-Point_Drought; Other - Second_Time-Point_Fusarium; Other - Second_Time-Point_Xanthomonas
M718.83T19.56,1.1177,0.37496,0.42602,0.71091,First_Time-Point_Xanthomonas - Second_Time-Point_Fusarium; First_Time-Point_Xanthomonas - Third_Time-Point_Xanthomonas; Second_Time-Point_Xanthomonas - Third_Time-Point_Xanthomonas
M1101.78T16.56,1.1169,0.37553,0.42535,0.71091,Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Third_Time-Point_Fusarium
M1484.04T13.55,1.1163,0.37596,0.42486,0.71091,First_Time-Point_Drought - Third_Time-Point_Drought; Second_Time-Point_Control - Third_Time-Point_Drought; Second_Time-Point_Drought - Third_Time-Point_Drought; Third_Time-Point_Fusarium - Third_Time-Point_Drought
M1167.27T17.54,1.1157,0.3764,0.42435,0.71091,Third_Time-Point_Drought - First_Time-Point_Drought; Other - First_Time-Point_Fusarium; Third_Time-Point_Drought - First_Time-Point_Fusarium
M1419.72T16.56,1.114,0.37761,0.42296,0.71174,Second_Time-Point_Drought - Other; Second_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1401.05T13.55,1.1134,0.37809,0.4224,0.71174,Second_Time-Point_Xanthomonas - First_Time-Point_Fusarium; Second_Time-Point_Fusarium - Second_Time-Point_Drought; Second_Time-Point_Xanthomonas - Second_Time-Point_Drought; Third_Time-Point_Control - Second_Time-Point_Drought
M1633.93T13.55,1.1113,0.37965,0.42061,0.71298,First_Time-Point_Control - Other; Third_Time-Point_Control - First_Time-Point_Drought; Third_Time-Point_Control - Other; Third_Time-Point_Control - Third_Time-Point_Xanthomonas
M1190.77T11.72,1.1103,0.38034,0.41983,0.71298,Other - First_Time-Point_Control; Other - Third_Time-Point_Control; Other - Third_Time-Point_Drought; Second_Time-Point_Fusarium - Third_Time-Point_Control
M1236.51T13.55,1.1094,0.38101,0.41906,0.71298,Second_Time-Point_Fusarium - Other; Third_Time-Point_Control - Other; Second_Time-Point_Fusarium - Third_Time-Point_Fusarium; Third_Time-Point_Control - Second_Time-Point_Xanthomonas; Third_Time-Point_Control - Third_Time-Point_Fusarium
M1282.74T17.56,1.1088,0.38144,0.41857,0.71298,Third_Time-Point_Fusarium - First_Time-Point_Fusarium; Third_Time-Point_Drought - Other; Third_Time-Point_Fusarium - Other
M810.17T14.55,1.1082,0.38189,0.41806,0.71298,First_Time-Point_Control - Third_Time-Point_Xanthomonas; First_Time-Point_Fusarium - Third_Time-Point_Xanthomonas; Second_Time-Point_Control - Third_Time-Point_Xanthomonas; Second_Time-Point_Drought - Third_Time-Point_Xanthomonas; Second_Time-Point_Fusarium - Third_Time-Point_Xanthomonas; Second_Time-Point_Xanthomonas - Third_Time-Point_Xanthomonas; Third_Time-Point_Control - Third_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1341.74T17.55,1.1055,0.38393,0.41575,0.71562,Second_Time-Point_Control - First_Time-Point_Fusarium; Second_Time-Point_Drought - First_Time-Point_Fusarium; Second_Time-Point_Control - Other; Second_Time-Point_Drought - Other; Second_Time-Point_Control - Second_Time-Point_Fusarium
M959.81T17.56,1.098,0.38951,0.40948,0.72375,Third_Time-Point_Drought - First_Time-Point_Drought; Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Second_Time-Point_Control; Third_Time-Point_Drought - Second_Time-Point_Xanthomonas; Third_Time-Point_Drought - Third_Time-Point_Control; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M760.84T18.56,1.0975,0.3899,0.40905,0.72375,Second_Time-Point_Control - First_Time-Point_Xanthomonas; Second_Time-Point_Control - Third_Time-Point_Xanthomonas; Second_Time-Point_Fusarium - Third_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1031.8T12.47,1.097,0.39027,0.40864,0.72375,Other - First_Time-Point_Fusarium; Other - First_Time-Point_Xanthomonas; Other - Second_Time-Point_Drought; Other - Second_Time-Point_Fusarium
M913.49T13.02,1.0958,0.39118,0.40763,0.72375,Third_Time-Point_Xanthomonas - First_Time-Point_Xanthomonas; Other - Third_Time-Point_Drought; Third_Time-Point_Xanthomonas - Third_Time-Point_Drought
M842.81T18.56,1.0954,0.39147,0.4073,0.72375,""
M1081.46T17.56,1.0924,0.39368,0.40486,0.72594,Other - Third_Time-Point_Xanthomonas; Second_Time-Point_Drought - Third_Time-Point_Xanthomonas
M501.91T13.55,1.092,0.39398,0.40452,0.72594,First_Time-Point_Control - Second_Time-Point_Drought; Second_Time-Point_Xanthomonas - Second_Time-Point_Drought; Third_Time-Point_Fusarium - Second_Time-Point_Drought; Third_Time-Point_Xanthomonas - Second_Time-Point_Drought
M1184.43T13.55,1.0912,0.39458,0.40387,0.72594,Other - Second_Time-Point_Drought; Second_Time-Point_Xanthomonas - Second_Time-Point_Drought; Third_Time-Point_Control - Second_Time-Point_Drought; Third_Time-Point_Fusarium - Second_Time-Point_Drought
