"",f.value,p.value,-log10(p),FDR,Fisher's LSD (top 1000)
M573.209T836.496,1.5121,0.16372,0.7859,0.28394,
M421.257T1059.952,1.5108,0.16419,0.78464,0.28454,
M675.447T1389.557,1.5103,0.16436,0.7842,0.28462,
M849.59T1481.744,1.5088,0.16492,0.78273,0.28537,
M293.172T1591.081,1.5063,0.16586,0.78025,0.28644,
M727.264T942.609,1.5062,0.1659,0.78014,0.28644,
M622.23T911.332,1.5058,0.16604,0.77979,0.28644,
M419.313T1610.334,1.5057,0.16608,0.77967,0.28644,
M325.16T1604.382,1.5055,0.16616,0.77947,0.28644,
M587.548T1675.036,1.504,0.16669,0.7781,0.28713,
M524.437T1458.08,1.503,0.16707,0.77709,0.28743,
M840.325T843.183,1.5029,0.16711,0.77699,0.28743,
M533.357T1207.169,1.5024,0.1673,0.77652,0.28753,
M879.359T902.335,1.5017,0.16756,0.77583,0.28763,
M561.213T812.644,1.5013,0.16772,0.77541,0.28763,
M327.072T884.787,1.501,0.16781,0.77519,0.28763,
M409.225T1456.762,1.5006,0.16797,0.77478,0.28763,
M1008.558T1238.755,1.5005,0.16801,0.77466,0.28763,
M423.145T941.689,1.5002,0.16811,0.77441,0.28763,
M559.381T1440.166,1.4979,0.169,0.7721,0.28888,
M954.382T975.822,1.4974,0.16919,0.77163,0.28888,
M833.319T926.75,1.4973,0.16922,0.77156,0.28888,
M423.148T959.199,1.4961,0.16967,0.7704,0.28944,
M858.336T973.898,1.4938,0.17054,0.76818,0.2907,
M990.367T843.183,1.4912,0.17151,0.76571,0.292,
M587.443T1574.815,1.4911,0.17155,0.7656,0.292,
M1115.431T857.905,1.49,0.17197,0.76456,0.29248,
M501.359T1626.501,1.489,0.17237,0.76353,0.29296,
M1121.44T843.183,1.4882,0.17269,0.76273,0.29314,
M840.543T1163.004,1.488,0.17277,0.76253,0.29314,
M699.266T892.331,1.4877,0.17287,0.76229,0.29314,
M553.172T831.535,1.4856,0.17368,0.76025,0.29431,
M718.279T900.968,1.4848,0.17397,0.75953,0.29457,
M967.614T1358.969,1.4836,0.17444,0.75834,0.29513,
M978.369T957.42,1.4829,0.17472,0.75765,0.29513,
M619.312T1321.849,1.4821,0.17503,0.75688,0.29513,
M699.455T1253.346,1.4819,0.17512,0.75666,0.29513,
M798.337T946.991,1.4818,0.17514,0.75662,0.29513,
M937.361T940.951,1.4818,0.17515,0.75659,0.29513,
M886.576T1523.593,1.4816,0.17523,0.7564,0.29513,
M827.321T940.951,1.4812,0.17537,0.75604,0.29513,
M725.257T926.047,1.4806,0.1756,0.75548,0.29513,
M833.305T975.822,1.4804,0.17568,0.75527,0.29513,
M1102.351T817.469,1.4803,0.17571,0.7552,0.29513,
M617.437T1439.554,1.4762,0.17732,0.75123,0.29723,
M947.38T990.311,1.4761,0.17736,0.75114,0.29723,
M827.326T866.333,1.4761,0.17737,0.75112,0.29723,
M643.247T769.174,1.4758,0.17748,0.75085,0.29723,
M371.256T1312.999,1.4748,0.17789,0.74984,0.29737,
M325.16T1624.705,1.4747,0.17792,0.74977,0.29737,
M950.358T940.951,1.4746,0.17795,0.74969,0.29737,
M734.269T909.479,1.4734,0.17846,0.74847,0.29799,
M343.221T1438.11,1.4708,0.17946,0.74602,0.29946,
M411.251T1437.383,1.4694,0.18003,0.74464,0.29991,
M945.367T957.42,1.4691,0.18015,0.74436,0.29991,
M1000.719T1341.992,1.4687,0.1803,0.744,0.29991,
M867.338T941.124,1.4684,0.18043,0.7437,0.29991,
M569.411T1423.013,1.4683,0.18046,0.74361,0.29991,
M595.171T851.23,1.4681,0.18055,0.7434,0.29991,
M840.547T1302.363,1.4678,0.18065,0.74315,0.29991,
M840.568T1356.47,1.467,0.181,0.74233,0.30024,
M670.245T959.199,1.4667,0.18111,0.74205,0.30024,
M387.235T1746.448,1.4629,0.18263,0.73844,0.30253,
M897.335T957.42,1.4612,0.18331,0.73682,0.30306,
M827.318T827.274,1.4611,0.18335,0.73671,0.30306,
M326.288T1489.992,1.461,0.18342,0.73655,0.30306,
M1093.415T940.951,1.4608,0.18348,0.73642,0.30306,
M708.266T910.27,1.46,0.18381,0.73564,0.30339,
M605.416T1473.993,1.4584,0.18445,0.73411,0.30412,
M821.505T1179.269,1.4582,0.18452,0.73396,0.30412,
M523.36T1271.932,1.4562,0.18536,0.73199,0.30509,
M484.186T924.637,1.4562,0.18537,0.73196,0.30509,
M284.292T1454.541,1.4557,0.18558,0.73147,0.30521,
M900.587T1474.354,1.4552,0.18574,0.73108,0.30521,
M313.162T1474.572,1.455,0.18585,0.73085,0.30521,
M692.263T843.183,1.4539,0.18629,0.72981,0.30546,
M884.327T872.624,1.4538,0.18635,0.72967,0.30546,
M943.401T977.152,1.4537,0.18639,0.72957,0.30546,
M285.297T1471.68,1.4528,0.18676,0.72872,0.30583,
M298.885T1775.701,1.4522,0.18701,0.72814,0.30592,
M565.423T1625.931,1.452,0.18708,0.72798,0.30592,
M284.292T1489.634,1.4509,0.18754,0.7269,0.30608,
M387.248T1607.528,1.4508,0.18757,0.72685,0.30608,
M424.205T1508.296,1.4508,0.18757,0.72683,0.30608,
M1006.373T828.514,1.4492,0.18825,0.72526,0.30696,
M409.12T816.318,1.4488,0.18841,0.72489,0.30701,
M608.267T945.789,1.4477,0.18886,0.72387,0.30751,
M945.39T951.54,1.4469,0.18921,0.72306,0.30779,
M833.318T940.951,1.4466,0.1893,0.72285,0.30779,
M715.229T800.587,1.4461,0.18952,0.72234,0.30794,
M874.325T843.183,1.4448,0.19005,0.72112,0.30844,
M1011.379T940.951,1.4446,0.19015,0.7209,0.30844,
M809.538T1490.286,1.4444,0.19024,0.72071,0.30844,
M737.173T1002.572,1.4435,0.19061,0.71985,0.30883,
M734.268T924.482,1.4432,0.19074,0.71955,0.30883,
M689.277T943.472,1.4417,0.19139,0.71809,0.30965,
M974.38T936.403,1.4409,0.19169,0.7174,0.30992,
M963.375T943.327,1.4395,0.1923,0.71602,0.31068,
M619.438T1245.233,1.4392,0.19243,0.71572,0.31068,
M522.254T1237.452,1.4377,0.19306,0.71431,0.31148,
M374.305T1278.929,1.4365,0.19357,0.71317,0.312,
M947.375T872.624,1.4363,0.19365,0.71298,0.312,
M451.316T1407.26,1.4355,0.19399,0.71222,0.31232,
M330.263T1439.913,1.4347,0.19434,0.71144,0.31266,
M329.322T1574.9,1.4333,0.19495,0.71008,0.31342,
M283.277T1455.311,1.4324,0.19534,0.70921,0.31383,
M968.365T917.809,1.4313,0.19577,0.70826,0.3143,
M284.294T1507.157,1.4295,0.19657,0.70648,0.31513,
M867.357T1023.188,1.4295,0.19658,0.70646,0.31513,
M369.188T1624.498,1.4292,0.1967,0.7062,0.31513,
M369.19T1418.277,1.4286,0.19696,0.70563,0.31532,
M351.179T1358.969,1.4282,0.19711,0.70529,0.31535,
M928.384T992.948,1.4279,0.19727,0.70493,0.31539,
M700.272T813.875,1.4275,0.19744,0.70456,0.31544,
M887.355T973.898,1.427,0.19766,0.70408,0.31554,
M734.266T813.875,1.4267,0.19778,0.70381,0.31554,
M689.269T924.637,1.4255,0.19829,0.70269,0.31602,
M885.34T952.01,1.4254,0.19835,0.70256,0.31602,
M566.215T813.875,1.4235,0.19915,0.70083,0.31706,
M471.218T918.479,1.4218,0.19992,0.69915,0.31806,
M898.347T1006.792,1.4201,0.20065,0.69757,0.31871,
M329.322T1280.542,1.4198,0.20077,0.69729,0.31871,
M824.341T924.482,1.4194,0.20098,0.69685,0.31871,
M1080.395T940.951,1.4193,0.20101,0.69679,0.31871,
M812.504T1608.07,1.4193,0.20102,0.69676,0.31871,
M996.384T957.42,1.4187,0.20127,0.69621,0.31875,
M481.362T1591.564,1.4186,0.20132,0.69611,0.31875,
M804.315T943.327,1.4165,0.20226,0.6941,0.31993,
M708.511T1644.207,1.4162,0.20235,0.6939,0.31993,
M341.283T1305.932,1.4156,0.20263,0.6933,0.32015,
M723.497T1490.314,1.4148,0.20299,0.69253,0.32035,
M578.503T1590.788,1.4147,0.20303,0.69243,0.32035,
M539.37T1440.062,1.4127,0.20393,0.69053,0.32141,
M1031.387T924.482,1.4125,0.20402,0.69032,0.32141,
M715.234T828.282,1.412,0.20425,0.68984,0.32141,
M713.458T1120.063,1.4119,0.20427,0.68981,0.32141,
M874.349T992.353,1.41,0.20514,0.68795,0.32243,
M402.157T908.195,1.4098,0.20519,0.68783,0.32243,
M567.43T1421.35,1.4094,0.20539,0.68743,0.32251,
M767.537T1356.112,1.4071,0.20643,0.68522,0.32382,
M299.11T1437.651,1.4069,0.20651,0.68507,0.32382,
M580.199T843.183,1.405,0.20736,0.68328,0.32493,
M937.606T1601.965,1.4047,0.20749,0.683,0.32493,
M949.605T1473.64,1.4039,0.20787,0.68221,0.32529,
M519.387T1507.107,1.4032,0.20818,0.68155,0.3255,
M295.152T1325.086,1.403,0.20829,0.68134,0.3255,
M617.433T1456.129,1.4022,0.20863,0.68062,0.32582,
M658.504T1389.113,1.4013,0.20903,0.6798,0.32621,
M793.328T942.609,1.4008,0.20929,0.67926,0.3264,
M938.605T1475.069,1.4,0.20963,0.67855,0.32666,
M651.489T1439.586,1.3995,0.20986,0.67807,0.32666,
M1000.38T828.514,1.3995,0.20988,0.67802,0.32666,
M1008.558T1205.605,1.3988,0.21018,0.67741,0.3269,
M661.445T1228.528,1.3967,0.21115,0.67541,0.32784,
M609.414T1438.489,1.3967,0.21115,0.6754,0.32784,
M943.585T1341.992,1.3964,0.21128,0.67514,0.32784,
M532.193T923.948,1.3962,0.21136,0.67499,0.32784,
M869.576T1472.958,1.3953,0.21179,0.67408,0.3283,
M1002.386T959.199,1.394,0.21241,0.67282,0.32885,
M820.317T975.822,1.3939,0.21244,0.67276,0.32885,
M685.435T1661.058,1.3924,0.21315,0.67131,0.32973,
M652.249T924.637,1.3869,0.21569,0.66617,0.33344,
M543.443T1588.441,1.3859,0.21615,0.66524,0.33382,
M532.196T942.609,1.3856,0.21629,0.66497,0.33382,
M576.484T1418.277,1.3854,0.2164,0.66474,0.33382,
M299.11T1608.887,1.3847,0.2167,0.66415,0.33382,
M425.216T1422.743,1.3847,0.21673,0.66409,0.33382,
M423.199T1490.395,1.3845,0.21682,0.66391,0.33382,
M966.373T919.58,1.3838,0.21716,0.66322,0.33386,
M534.447T1523.593,1.3836,0.21721,0.66311,0.33386,
M884.32T942.609,1.3835,0.21728,0.66298,0.33386,
M1033.392T828.514,1.3823,0.21784,0.66186,0.33432,
M539.393T1476.552,1.3822,0.21787,0.6618,0.33432,
M551.445T1525.109,1.3791,0.21935,0.65886,0.33637,
M917.578T1423.395,1.378,0.21989,0.65779,0.33697,
M863.314T941.78,1.3755,0.22104,0.65552,0.33829,
M809.525T1357.137,1.3755,0.22105,0.65551,0.33829,
M898.349T936.403,1.375,0.2213,0.65502,0.33829,
M855.591T1523.593,1.3749,0.22134,0.65493,0.33829,
M1153.43T843.183,1.374,0.22179,0.65406,0.33861,
M477.407T1590.788,1.3739,0.22185,0.65395,0.33861,
M932.586T1456.932,1.3732,0.22219,0.65328,0.3387,
M557.466T1607.198,1.3729,0.22232,0.65302,0.3387,
M713.457T1306.323,1.3728,0.22235,0.65296,0.3387,
M981.368T973.898,1.3696,0.22388,0.64998,0.3408,
M735.275T891.807,1.3691,0.22415,0.64947,0.34098,
M708.511T1659.486,1.368,0.22466,0.64847,0.34154,
M237.94T1826.038,1.3674,0.22497,0.64787,0.34179,
M333.198T1457.004,1.3665,0.22541,0.64702,0.34223,
M944.365T940.951,1.3653,0.22596,0.64597,0.34283,
M537.339T1273.741,1.3638,0.22672,0.64452,0.34375,
M440.152T910.27,1.3627,0.22726,0.64348,0.34434,
M735.268T909.479,1.3601,0.2285,0.64111,0.346,
M497.355T1490.329,1.3596,0.22877,0.6406,0.34618,
M700.27T900.968,1.3586,0.22924,0.63971,0.34666,
M1006.382T812.644,1.3573,0.22991,0.63844,0.34745,
M913.569T1358.969,1.357,0.23007,0.63815,0.34745,
M1051.394T940.951,1.3559,0.23059,0.63715,0.34802,
M576.484T1473.551,1.3548,0.23114,0.63612,0.34862,
M567.43T1621.712,1.3539,0.23156,0.63533,0.34885,
M1143.432T957.42,1.3539,0.2316,0.63526,0.34885,
M485.356T1624.705,1.3526,0.23223,0.63408,0.34957,
M402.158T851.401,1.3485,0.23428,0.63027,0.35241,
M909.343T957.42,1.3462,0.23543,0.62813,0.35392,
M706.253T891.652,1.345,0.23606,0.62699,0.3546,
M301.14T1288.592,1.3447,0.23619,0.62673,0.3546,
M701.547T1638.372,1.3442,0.23646,0.62623,0.35477,
M516.434T1624.418,1.3415,0.23781,0.62377,0.35656,
M411.287T1496.037,1.3405,0.23832,0.62284,0.35709,
M499.199T868.008,1.3378,0.23971,0.62032,0.35893,
M852.321T857.905,1.3369,0.24014,0.61954,0.3591,
M323.109T600.082,1.3367,0.24024,0.61935,0.3591,
M844.603T1428.316,1.3365,0.24036,0.61914,0.3591,
M709.527T1642.128,1.3363,0.24045,0.61898,0.3591,
M873.589T1438.489,1.3326,0.24235,0.61555,0.36171,
M837.325T924.637,1.3304,0.24349,0.61352,0.36318,
M938.336T754.756,1.325,0.24633,0.60848,0.36718,
M430.319T1312.999,1.3236,0.24704,0.60724,0.36799,
M949.361T934.647,1.3209,0.24849,0.6047,0.36991,
M301.141T1305.07,1.3188,0.24958,0.60278,0.3713,
M1005.382T812.644,1.3179,0.25007,0.60193,0.37178,
M901.85T990.311,1.3164,0.25085,0.60059,0.37256,
M369.296T1295.888,1.3162,0.25096,0.60039,0.37256,
M327.231T1624.498,1.3159,0.25113,0.6001,0.37256,
M492.408T1557.26,1.3157,0.25124,0.5999,0.37256,
M840.545T1322.545,1.3139,0.25219,0.59826,0.37328,
M686.443T1641.482,1.3139,0.25221,0.59824,0.37328,
M465.265T1237.073,1.3138,0.25222,0.59822,0.37328,
M326.288T1456.744,1.3122,0.2531,0.5967,0.37416,
M779.29T843.183,1.3119,0.25327,0.59642,0.37416,
M933.368T973.898,1.3118,0.25331,0.59635,0.37416,
M494.565T1319.161,1.3076,0.25555,0.59253,0.37703,
M699.261T909.479,1.3076,0.25558,0.59248,0.37703,
M343.88T1825.664,1.3061,0.25635,0.59116,0.37793,
M513.353T1456.772,1.3056,0.25667,0.59062,0.37816,
M788.544T1540.701,1.3052,0.25686,0.59031,0.37818,
M477.403T1542.988,1.3035,0.2578,0.58872,0.37929,
M1013.365T908.018,1.3032,0.25794,0.58848,0.37929,
M840.543T1338.528,1.3025,0.25832,0.58785,0.3796,
M385.292T1608.361,1.3007,0.2593,0.5862,0.3808,
M837.332T895.326,1.2986,0.26045,0.58428,0.38225,
M931.58T1440.166,1.2977,0.26096,0.58343,0.38275,
M908.613T1393.418,1.2974,0.26113,0.58314,0.38276,
M959.573T1587.713,1.294,0.26297,0.58009,0.38521,
M497.353T1308.231,1.2935,0.26328,0.57958,0.38527,
M927.368T919.58,1.2934,0.26335,0.57947,0.38527,
M917.354T941.124,1.2915,0.26438,0.57778,0.38653,
M471.313T1295.888,1.2907,0.26481,0.57706,0.38692,
M465.26T1373.143,1.2893,0.26562,0.57574,0.38757,
M753.276T940.951,1.2891,0.26573,0.57556,0.38757,
M557.468T1570.748,1.289,0.26577,0.5755,0.38757,
M849.588T1608.07,1.2882,0.26622,0.57476,0.38789,
M381.19T1422.254,1.288,0.26632,0.57459,0.38789,
M312.323T1418.36,1.2871,0.2668,0.57381,0.38805,
M587.251T901.604,1.287,0.26687,0.5737,0.38805,
M993.379T943.327,1.2869,0.26694,0.57358,0.38805,
M751.389T1389.363,1.2861,0.2674,0.57283,0.38847,
M737.493T1439.78,1.2845,0.26829,0.57139,0.38952,
M1071.408T843.183,1.2838,0.26869,0.57075,0.38985,
M477.398T1574.327,1.2786,0.27163,0.56603,0.39365,
M557.47T1591.049,1.2785,0.27166,0.56598,0.39365,
M973.381T919.58,1.2776,0.27219,0.56513,0.39417,
M1064.424T990.311,1.2773,0.27238,0.56483,0.3942,
M491.404T1557.26,1.2764,0.27285,0.56408,0.39441,
M787.547T1591.444,1.2764,0.27287,0.56405,0.39441,
M837.33T941.332,1.2755,0.27338,0.56323,0.39455,
M393.186T1422.878,1.2754,0.27341,0.56318,0.39455,
M652.499T1471.536,1.2753,0.27348,0.56307,0.39455,
M423.265T1220.872,1.2739,0.27428,0.56181,0.39545,
M521.208T925.1,1.2727,0.27496,0.56074,0.39618,
M1095.412T857.905,1.2716,0.27559,0.55974,0.39661,
M1028.741T1456.932,1.2714,0.27571,0.55955,0.39661,
M381.19T1440.054,1.2713,0.27578,0.55944,0.39661,
M423.273T1190.664,1.2672,0.27817,0.5557,0.3998,
M330.262T1456.934,1.2666,0.2785,0.55517,0.40003,
M291.231T1305.114,1.2639,0.28006,0.55275,0.40159,
M973.378T827.274,1.2639,0.28008,0.55272,0.40159,
M579.488T1473.637,1.2638,0.28011,0.55267,0.40159,
M522.261T1109.944,1.2623,0.28098,0.55132,0.40246,
M566.424T1474.624,1.2622,0.28108,0.55118,0.40246,
M388.255T1573.977,1.2612,0.28162,0.55034,0.4028,
M815.568T1575.234,1.2612,0.28166,0.55027,0.4028,
M854.586T1475.069,1.2593,0.28275,0.5486,0.4041,
M371.26T1411.481,1.2583,0.28332,0.54773,0.40466,
M772.55T1170.538,1.2579,0.28355,0.54737,0.40474,
M469.396T1355.605,1.2574,0.28387,0.54689,0.40494,
M471.314T1308.231,1.253,0.28644,0.54296,0.40836,
M651.489T1456.786,1.2525,0.28673,0.54253,0.40852,
M385.183T1369.501,1.2515,0.28735,0.54158,0.40915,
M566.427T1621.712,1.2508,0.28778,0.54094,0.4095,
M930.57T1457.506,1.2491,0.2888,0.53941,0.4107,
M367.179T1456.129,1.2475,0.28973,0.53801,0.41177,
M973.388T942.139,1.2472,0.28993,0.53771,0.41179,
M851.596T1523.593,1.2455,0.29092,0.53622,0.41295,
M566.426T1641.413,1.2451,0.29118,0.53583,0.41307,
M749.502T1458.08,1.2445,0.29156,0.53527,0.41334,
M471.309T1335.803,1.2438,0.29193,0.53472,0.41361,
M311.255T1422.18,1.243,0.29241,0.53401,0.41404,
M983.608T1358.969,1.2418,0.29317,0.53289,0.41485,
M327.177T1330.308,1.2382,0.29531,0.52973,0.41762,
M371.101T1558.593,1.2377,0.29563,0.52926,0.4178,
M543.444T1574.274,1.2374,0.29579,0.52901,0.4178,
M501.275T1492.083,1.2364,0.29642,0.5281,0.41842,
M495.275T1540.43,1.2345,0.29757,0.52642,0.41978,
M419.316T1593.794,1.234,0.29788,0.52596,0.41996,
M867.583T1492.083,1.2313,0.29958,0.52349,0.4221,
M484.413T1608.172,1.2272,0.30208,0.51987,0.42537,
M513.386T1523.593,1.2257,0.30298,0.51858,0.42637,
M600.417T1406.141,1.225,0.30342,0.51796,0.42672,
M347.216T1256.694,1.2236,0.30431,0.51668,0.42772,
M991.723T1642.233,1.2223,0.30508,0.51558,0.42854,
M365.275T1406.394,1.2218,0.30544,0.51507,0.42878,
M914.568T1454.879,1.2211,0.30585,0.51449,0.4291,
M423.321T1473.286,1.2175,0.30814,0.51125,0.43204,
M285.298T1492.083,1.2169,0.30847,0.51078,0.43224,
M889.348T1006.792,1.2127,0.31112,0.50707,0.43568,
M854.583T1456.932,1.2099,0.3129,0.50459,0.43791,
M635.243T900.968,1.2082,0.31397,0.50311,0.43914,
M865.579T1523.732,1.2072,0.3146,0.50224,0.43975,
M395.294T1607.927,1.2064,0.31511,0.50153,0.4402,
M969.712T1473.286,1.2061,0.31531,0.50126,0.44021,
M566.199T909.479,1.2057,0.31557,0.5009,0.4403,
M813.332T1056.081,1.2047,0.31623,0.49999,0.44095,
M758.249T769.852,1.2024,0.3177,0.49798,0.44273,
M927.575T1456.538,1.1999,0.31933,0.49575,0.44474,
M285.296T1540.702,1.1993,0.3197,0.49525,0.4449,
M692.264T921.146,1.1991,0.31985,0.49506,0.4449,
M939.612T1475.069,1.1986,0.32015,0.49465,0.4449,
M906.636T1393.418,1.1982,0.3204,0.49431,0.4449,
M619.437T1280.542,1.1982,0.32042,0.49428,0.4449,
M465.265T1336.902,1.1953,0.32228,0.49176,0.44722,
M311.255T1280.542,1.1944,0.3229,0.49093,0.4478,
M299.109T1591.154,1.1918,0.32459,0.48867,0.44987,
M285.297T1507.107,1.1913,0.32491,0.48823,0.45004,
M837.318T945.789,1.1891,0.32634,0.48633,0.45151,
M657.232T799.156,1.1891,0.32636,0.4863,0.45151,
M865.578T1540.43,1.1856,0.32867,0.48325,0.45407,
M565.421T1472.855,1.1855,0.3287,0.48321,0.45407,
M539.396T1624.559,1.1853,0.32881,0.48305,0.45407,
M641.446T1339.403,1.1829,0.33042,0.48093,0.45599,
M817.32T1025.439,1.1826,0.3306,0.4807,0.45599,
M730.537T1371.065,1.1817,0.33119,0.47992,0.45654,
M572.541T1526.07,1.1811,0.33162,0.47936,0.45684,
M687.446T1352.626,1.1793,0.3328,0.47782,0.4582,
M313.164T1450.838,1.1783,0.33349,0.47692,0.45887,
M881.336T941.124,1.1763,0.33483,0.47518,0.46044,
M718.535T1356.181,1.1747,0.33591,0.47378,0.46149,
M256.263T1593.285,1.1745,0.33599,0.47367,0.46149,
M904.648T1499.87,1.1719,0.33776,0.47139,0.46343,
M891.589T1509.101,1.1718,0.33781,0.47133,0.46343,
M643.444T1405.963,1.1715,0.33804,0.47103,0.46347,
M689.542T1488.279,1.1706,0.33866,0.47024,0.46404,
M552.249T887.511,1.1685,0.34008,0.46842,0.46544,
M885.565T1438.11,1.1685,0.34009,0.46841,0.46544,
M674.232T924.482,1.1667,0.34127,0.4669,0.46678,
M645.528T1574.126,1.1658,0.34189,0.46612,0.46734,
M892.611T1446.028,1.1654,0.34214,0.46579,0.46738,
M613.193T831.535,1.1652,0.34233,0.46556,0.46738,
M305.302T1591.458,1.1624,0.34421,0.46318,0.46967,
M494.563T1509.9,1.1605,0.34551,0.46154,0.47092,
M693.467T1225.817,1.1605,0.34554,0.46151,0.47092,
M689.544T1473.566,1.1592,0.34641,0.46041,0.47184,
M951.603T1424.253,1.1583,0.34705,0.45961,0.47243,
M649.52T1646.826,1.1574,0.34765,0.45886,0.47296,
M256.263T1575.098,1.1558,0.3487,0.45754,0.47411,
M551.407T1609.206,1.1555,0.34892,0.45727,0.47413,
M854.583T1499.87,1.1525,0.35104,0.45464,0.47673,
M683.47T1371.844,1.1512,0.35189,0.4536,0.47759,
M514.422T1423.013,1.1508,0.35219,0.45322,0.47772,
M520.182T875.234,1.1498,0.35287,0.45238,0.47836,
M519.308T1473.566,1.1474,0.35453,0.45035,0.48033,
M900.588T1507.107,1.1456,0.3558,0.44879,0.48176,
M295.151T1418.277,1.145,0.35626,0.44823,0.4821,
M644.52T1393.418,1.1441,0.3569,0.44746,0.4824,
M722.581T1518.016,1.1441,0.3569,0.44745,0.4824,
M852.32T958.31,1.1395,0.36009,0.44359,0.48641,
M945.585T1492.083,1.1369,0.36198,0.44132,0.48868,
M297.239T1269.605,1.1364,0.36233,0.44089,0.48887,
M395.29T1621.712,1.1357,0.36277,0.44037,0.48895,
M445.364T1523.593,1.1357,0.36282,0.44031,0.48895,
M700.598T1389.773,1.1342,0.36384,0.43909,0.49004,
M658.504T1422.678,1.1331,0.36464,0.43813,0.49083,
M861.595T1526.07,1.1325,0.3651,0.43759,0.49097,
M927.612T1474.354,1.1324,0.36517,0.4375,0.49097,
M505.253T1389.277,1.1316,0.3657,0.43687,0.49139,
M644.519T1506.823,1.1289,0.36766,0.43455,0.49374,
M1017.703T1376.163,1.1235,0.37152,0.43002,0.49862,
M1018.702T1376.163,1.1219,0.3727,0.42864,0.49992,
M719.539T1371.072,1.1213,0.37312,0.42815,0.50019,
M644.512T1474.173,1.1206,0.37363,0.42755,0.50058,
M600.493T1607.83,1.12,0.37409,0.42702,0.5009,
M534.444T1557.26,1.117,0.37623,0.42454,0.50319,
M267.266T1423.012,1.1169,0.37634,0.42442,0.50319,
M1091.419T843.183,1.1167,0.37646,0.42429,0.50319,
M643.447T1372.623,1.1159,0.37701,0.42364,0.50364,
M506.176T828.514,1.1149,0.37775,0.4228,0.50412,
M421.346T1406.262,1.1145,0.37805,0.42245,0.50412,
M844.601T1526.07,1.1142,0.37825,0.42222,0.50412,
M772.3T843.183,1.1142,0.37826,0.42221,0.50412,
M672.565T1621.712,1.1137,0.37862,0.4218,0.50431,
M281.247T1473.551,1.1132,0.37899,0.42137,0.50451,
M441.315T1442.696,1.1116,0.38018,0.42001,0.5058,
M927.605T1584.638,1.1093,0.3819,0.41805,0.5078,
M819.483T1052.14,1.1077,0.38305,0.41674,0.50903,
M556.438T1591.725,1.1062,0.38417,0.41547,0.51023,
M820.327T1006.792,1.1056,0.38459,0.415,0.51045,
M521.219T1019.35,1.1054,0.38479,0.41478,0.51045,
M669.539T1543.447,1.1045,0.3854,0.41409,0.51096,
M426.391T1557.26,1.1029,0.38659,0.41275,0.51225,
M641.443T1389.187,1.1017,0.3875,0.41173,0.51295,
M605.42T1439.891,1.1014,0.38768,0.41153,0.51295,
M808.552T1473.499,1.1013,0.38779,0.4114,0.51295,
M315.215T1607.605,1.1005,0.38837,0.41075,0.51342,
M521.219T985.794,1.0981,0.39015,0.40877,0.51548,
M876.617T1446.028,1.0964,0.39141,0.40736,0.51685,
M901.581T1474.354,1.0938,0.39342,0.40514,0.5192,
M917.583T1475.069,1.0932,0.39388,0.40463,0.51951,
M399.208T1428.24,1.0915,0.39512,0.40327,0.52084,
M312.106T122.685,1.0907,0.39575,0.40258,0.5211,
M810.525T1675.036,1.0906,0.39577,0.40256,0.5211,
M329.158T1456.789,1.09,0.39624,0.40204,0.52142,
M514.422T1505.037,1.0895,0.3966,0.40165,0.52159,
M385.183T1341.992,1.0886,0.39735,0.40083,0.52227,
M496.341T1238.352,1.0879,0.39787,0.40026,0.52266,
M430.319T1390.137,1.0868,0.39866,0.3994,0.52339,
M422.212T1355.605,1.0846,0.40032,0.39759,0.52528,
M644.53T1558.978,1.0836,0.40109,0.39676,0.52595,
M419.086T1291.55,1.0833,0.40129,0.39654,0.52595,
M875.587T1358.969,1.0804,0.4035,0.39415,0.52832,
M865.582T1509.04,1.0804,0.40356,0.39409,0.52832,
M477.343T1423.013,1.0788,0.40475,0.39281,0.52957,
M1131.542T920.434,1.0771,0.40607,0.3914,0.53099,
M872.596T1490.371,1.0763,0.40666,0.39077,0.53147,
M1063.401T857.905,1.0753,0.40742,0.38996,0.53216,
M701.542T1438.11,1.0728,0.40939,0.38786,0.53408,
M545.398T1401.37,1.0726,0.40955,0.38769,0.53408,
M609.518T1624.418,1.0725,0.40959,0.38765,0.53408,
M752.544T1678.566,1.0715,0.41035,0.38685,0.53476,
M441.32T1358.969,1.0697,0.41177,0.38534,0.5362,
M814.33T1025.439,1.0695,0.41192,0.38519,0.5362,
M903.583T1473.64,1.0678,0.41324,0.3838,0.53761,
M861.603T1557.588,1.0658,0.41476,0.38221,0.53928,
M261.116T1002.572,1.0646,0.41576,0.38115,0.54028,
M512.413T1558.325,1.0635,0.4166,0.38028,0.54106,
M315.251T1401.37,1.0628,0.41715,0.37971,0.54117,
M719.487T1456.538,1.0628,0.41715,0.3797,0.54117,
M443.333T1262.042,1.0569,0.42172,0.37497,0.54678,
M558.46T1591.049,1.0547,0.42345,0.3732,0.54871,
M810.531T1659.646,1.0544,0.42368,0.37296,0.54871,
M1099.692T1423.824,1.0538,0.42417,0.37246,0.54903,
M513.351T1439.707,1.0533,0.42455,0.37207,0.54921,
M505.254T1019.35,1.0516,0.42594,0.37065,0.55041,
M1021.696T1456.932,1.0516,0.42596,0.37063,0.55041,
M219.938T1831.409,1.049,0.42797,0.36859,0.55269,
M441.316T1456.744,1.0474,0.42924,0.3673,0.55343,
